===2023-05-26 21:08:45===
===Setting===
    dataset: fairface
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 10
    std_rw: False
data_number=[18,27,40,58,87,127,188,276,406,442,42,61,91,134,197,290,418,67,99,146,215,316,124,182,268,158,232,266,181,]
client_nums=[10,7,5,3,2,1,1,]
domain number = 10
multiply 100 for Ea!
use train loss for Ea
============ Train epoch 0 ============
cnt=[4, 6, 6, 5, 1, 1, 1, 3, 1, 1, ]
power_decay: 0.9, powerI: 0.9500, powerC: 0.0500
sum of wi : 1.0000
 Site-White_Male               | Train Loss: 1.9185 | Train Acc: 0.2778
 Best site-White_Female             (3)  | Epoch:7 | Val Acc: 0.4130
 Best site-White_Male               (4)  | Epoch:7 | Val Acc: 0.3432
 Best site-White_Female             (3)  | Epoch:7 | Val Acc: 0.3946
 Best site-Latino_Hispanic_Male     (6)  | Epoch:7 | Val Acc: 0.2857
 Best site-Latino_Hispanic_Female   (1)  | Epoch:7 | Val Acc: 0.2683
 Best site-Latino_Hispanic_Male     (7)  | Epoch:7 | Val Acc: 0.3833
 Best site-Latino_Hispanic_Female   (1)  | Epoch:7 | Val Acc: 0.2809
 Best site-Latino_Hispanic_Male     (7)  | Epoch:7 | Val Acc: 0.2519
 Best site-Latino_Hispanic_Female   (1)  | Epoch:7 | Val Acc: 0.3109
 Best site-Latino_Hispanic_Male     (0)  | Epoch:7 | Val Acc: 0.2662
 Best site-Black_Female             (2)  | Epoch:7 | Val Acc: 0.2667
 Best site-Black_Male               (7)  | Epoch:7 | Val Acc: 0.3333
 Best site-Black_Female             (2)  | Epoch:7 | Val Acc: 0.3196
 Best site-Black_Male               (5)  | Epoch:7 | Val Acc: 0.3147
 Best site-Black_Female             (2)  | Epoch:7 | Val Acc: 0.3412
 Best site-East_Asian_Male          (9)  | Epoch:7 | Val Acc: 0.3902
 Best site-East_Asian_Female        (1)  | Epoch:7 | Val Acc: 0.5041
 Best site-East_Asian_Male          (9)  | Epoch:7 | Val Acc: 0.3652
 Best site-Indian_Female            (1)  | Epoch:7 | Val Acc: 0.3143
 Best site-Indian_Male              (7)  | Epoch:7 | Val Acc: 0.2581
 Best site-Southeast_Asian_Female   (1)  | Epoch:7 | Val Acc: 0.2994
 Best site-Middle_Eastern_Male      (4)  | Epoch:7 | Val Acc: 0.2417
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_uneven_1.47_1_gender_cluster_10/ccop_q=1...
============ Train epoch 8 ============
cnt=[3, 2, 4, 1, 3, 3, 7, 2, 1, 3, ]
power_decay: 0.9, powerI: 0.6937, powerC: 0.3063
sum of wi : 1.0000
 Site-White_Male               | Train Loss: 1.7277 | Train Acc: 0.3333
 Site-White_Female             | Train Loss: 1.5742 | Train Acc: 0.4444
 Site-White_Male               | Train Loss: 1.6279 | Train Acc: 0.5250
 Site-White_Female             | Train Loss: 1.5330 | Train Acc: 0.4310
 Site-White_Male               | Train Loss: 1.7249 | Train Acc: 0.3103
 Site-White_Female             | Train Loss: 1.5880 | Train Acc: 0.4331
 Site-White_Male               | Train Loss: 1.7142 | Train Acc: 0.3351
 Site-White_Female             | Train Loss: 1.5987 | Train Acc: 0.4094
 Site-White_Male               | Train Loss: 1.6766 | Train Acc: 0.3645
 Site-White_Female             | Train Loss: 1.5835 | Train Acc: 0.4005
 Site-Latino_Hispanic_Male     | Train Loss: 1.6665 | Train Acc: 0.2381
 Site-Latino_Hispanic_Female   | Train Loss: 1.7721 | Train Acc: 0.3279
 Site-Latino_Hispanic_Male     | Train Loss: 1.7287 | Train Acc: 0.2967
 Site-Latino_Hispanic_Female   | Train Loss: 1.5840 | Train Acc: 0.3358
 Site-Latino_Hispanic_Male     | Train Loss: 1.6605 | Train Acc: 0.3553
 Site-Latino_Hispanic_Female   | Train Loss: 1.7313 | Train Acc: 0.3345
 Site-Latino_Hispanic_Male     | Train Loss: 1.7096 | Train Acc: 0.3278
 Site-Black_Female             | Train Loss: 1.7268 | Train Acc: 0.3731
 Site-Black_Male               | Train Loss: 1.9279 | Train Acc: 0.2323
 Site-Black_Female             | Train Loss: 1.6792 | Train Acc: 0.4041
 Site-Black_Male               | Train Loss: 1.7948 | Train Acc: 0.2837
 Site-Black_Female             | Train Loss: 1.6915 | Train Acc: 0.3449
 Site-East_Asian_Male          | Train Loss: 1.6316 | Train Acc: 0.3952
 Site-East_Asian_Female        | Train Loss: 1.5100 | Train Acc: 0.5000
 Site-East_Asian_Male          | Train Loss: 1.5778 | Train Acc: 0.3731
 Site-Indian_Female            | Train Loss: 1.8267 | Train Acc: 0.3354
 Site-Indian_Male              | Train Loss: 1.7088 | Train Acc: 0.3405
 Site-Southeast_Asian_Female   | Train Loss: 1.7525 | Train Acc: 0.3684
 Site-Middle_Eastern_Male      | Train Loss: 1.7689 | Train Acc: 0.3094
 Site-White_Male                (4) | Val  Loss: 1.5722 | Val  Acc: 0.5000
 Site-White_Female              (3) | Val  Loss: 1.8905 | Val  Acc: 0.2778
 Site-White_Male                (8) | Val  Loss: 1.7661 | Val  Acc: 0.2692
 Site-White_Female              (2) | Val  Loss: 1.6571 | Val  Acc: 0.3846
 Site-White_Male                (6) | Val  Loss: 1.6818 | Val  Acc: 0.3103
 Site-White_Female              (2) | Val  Loss: 1.6221 | Val  Acc: 0.4235
 Site-White_Male                (6) | Val  Loss: 1.6873 | Val  Acc: 0.3200
 Site-White_Female              (2) | Val  Loss: 1.6732 | Val  Acc: 0.3750
 Site-White_Male                (6) | Val  Loss: 1.6309 | Val  Acc: 0.3690
 Site-White_Female              (2) | Val  Loss: 1.6303 | Val  Acc: 0.3912
 Site-Latino_Hispanic_Male      (6) | Val  Loss: 1.8272 | Val  Acc: 0.2857
 Site-Latino_Hispanic_Female    (5) | Val  Loss: 1.8605 | Val  Acc: 0.2439
 Site-Latino_Hispanic_Male      (6) | Val  Loss: 1.7444 | Val  Acc: 0.3000
 Site-Latino_Hispanic_Female    (5) | Val  Loss: 1.7229 | Val  Acc: 0.3034
 Site-Latino_Hispanic_Male      (6) | Val  Loss: 1.6130 | Val  Acc: 0.2595
 Site-Latino_Hispanic_Female    (0) | Val  Loss: 1.5468 | Val  Acc: 0.3109
 Site-Latino_Hispanic_Male      (1) | Val  Loss: 1.7332 | Val  Acc: 0.2734
 Site-Black_Female              (9) | Val  Loss: 1.8964 | Val  Acc: 0.2444
 Site-Black_Male                (7) | Val  Loss: 2.5232 | Val  Acc: 0.3182
 Site-Black_Female              (9) | Val  Loss: 1.7707 | Val  Acc: 0.3299
 Site-Black_Male                (7) | Val  Loss: 1.6600 | Val  Acc: 0.3217
 Site-Black_Female              (9) | Val  Loss: 1.6850 | Val  Acc: 0.3555
 Site-East_Asian_Male           (4) | Val  Loss: 1.6841 | Val  Acc: 0.3293
 Site-East_Asian_Female         (5) | Val  Loss: 1.4539 | Val  Acc: 0.4959
 Site-East_Asian_Male           (4) | Val  Loss: 1.6429 | Val  Acc: 0.3820
 Site-Indian_Female             (0) | Val  Loss: 1.7852 | Val  Acc: 0.3714
 Site-Indian_Male               (1) | Val  Loss: 1.7399 | Val  Acc: 0.2581
 Site-Southeast_Asian_Female    (0) | Val  Loss: 1.8935 | Val  Acc: 0.2938
 Site-Middle_Eastern_Male       (6) | Val  Loss: 1.8187 | Val  Acc: 0.2250
Average Valid Accuracy: 0.3284
Aggregated Acc | Val Acc: 0.3209
============ Train epoch 9 ============
cnt=[3, 1, 10, 2, 3, 3, 1, 4, 1, 1, ]
power_decay: 0.9, powerI: 0.6743, powerC: 0.3257
sum of wi : 1.0000
 Site-White_Male               | Train Loss: 1.6122 | Train Acc: 0.3333
 Site-White_Female             | Train Loss: 1.5701 | Train Acc: 0.4074
 Site-White_Male               | Train Loss: 1.6533 | Train Acc: 0.5000
 Site-White_Female             | Train Loss: 1.5076 | Train Acc: 0.4483
 Site-White_Male               | Train Loss: 1.6790 | Train Acc: 0.2989
 Site-White_Female             | Train Loss: 1.5606 | Train Acc: 0.4567
 Site-White_Male               | Train Loss: 1.7021 | Train Acc: 0.3191
 Site-White_Female             | Train Loss: 1.5599 | Train Acc: 0.4312
 Site-White_Male               | Train Loss: 1.6429 | Train Acc: 0.3645
 Site-White_Female             | Train Loss: 1.5555 | Train Acc: 0.4050
 Site-Latino_Hispanic_Male     | Train Loss: 1.7162 | Train Acc: 0.2857
 Site-Latino_Hispanic_Female   | Train Loss: 1.7177 | Train Acc: 0.3607
 Site-Latino_Hispanic_Male     | Train Loss: 1.7942 | Train Acc: 0.2527
 Site-Latino_Hispanic_Female   | Train Loss: 1.4497 | Train Acc: 0.3134
 Site-Latino_Hispanic_Male     | Train Loss: 1.7311 | Train Acc: 0.3249
 Site-Latino_Hispanic_Female   | Train Loss: 1.6433 | Train Acc: 0.3724
 Site-Latino_Hispanic_Male     | Train Loss: 1.6690 | Train Acc: 0.3254
 Site-Black_Female             | Train Loss: 1.6989 | Train Acc: 0.3582
 Site-Black_Male               | Train Loss: 1.8691 | Train Acc: 0.2525
 Site-Black_Female             | Train Loss: 1.7229 | Train Acc: 0.4247
 Site-Black_Male               | Train Loss: 1.7534 | Train Acc: 0.3163
 Site-Black_Female             | Train Loss: 1.6627 | Train Acc: 0.3323
 Site-East_Asian_Male          | Train Loss: 1.5877 | Train Acc: 0.3548
 Site-East_Asian_Female        | Train Loss: 1.4841 | Train Acc: 0.4890
 Site-East_Asian_Male          | Train Loss: 1.6172 | Train Acc: 0.4030
 Site-Indian_Female            | Train Loss: 1.8094 | Train Acc: 0.3354
 Site-Indian_Male              | Train Loss: 1.6600 | Train Acc: 0.3664
 Site-Southeast_Asian_Female   | Train Loss: 1.8247 | Train Acc: 0.3910
 Site-Middle_Eastern_Male      | Train Loss: 1.7439 | Train Acc: 0.3039
 Site-White_Male                (6) | Val  Loss: 1.5129 | Val  Acc: 0.5000
 Site-White_Female              (2) | Val  Loss: 1.9060 | Val  Acc: 0.3889
 Site-White_Male                (9) | Val  Loss: 1.7423 | Val  Acc: 0.3077
 Site-White_Female              (1) | Val  Loss: 1.5893 | Val  Acc: 0.3846
 Site-White_Male                (7) | Val  Loss: 1.6238 | Val  Acc: 0.4310
 Site-White_Female              (2) | Val  Loss: 1.6184 | Val  Acc: 0.4235
 Site-White_Male                (7) | Val  Loss: 1.6641 | Val  Acc: 0.3120
 Site-White_Female              (2) | Val  Loss: 1.6550 | Val  Acc: 0.4022
 Site-White_Male                (7) | Val  Loss: 1.5869 | Val  Acc: 0.3542
 Site-White_Female              (2) | Val  Loss: 1.6256 | Val  Acc: 0.3844
 Site-Latino_Hispanic_Male      (8) | Val  Loss: 1.7677 | Val  Acc: 0.3214
 Site-Latino_Hispanic_Female    (2) | Val  Loss: 1.8211 | Val  Acc: 0.2439
 Site-Latino_Hispanic_Male      (0) | Val  Loss: 1.7466 | Val  Acc: 0.2833
 Site-Latino_Hispanic_Female    (2) | Val  Loss: 1.7178 | Val  Acc: 0.3034
 Site-Latino_Hispanic_Male      (0) | Val  Loss: 1.5773 | Val  Acc: 0.3282
 Site-Latino_Hispanic_Female    (2) | Val  Loss: 1.5191 | Val  Acc: 0.3264
 Site-Latino_Hispanic_Male      (0) | Val  Loss: 1.7102 | Val  Acc: 0.2986
 Site-Black_Female              (4) | Val  Loss: 1.9077 | Val  Acc: 0.2444
 Site-Black_Male                (5) | Val  Loss: 2.3999 | Val  Acc: 0.2727
 Site-Black_Female              (4) | Val  Loss: 1.7469 | Val  Acc: 0.2577
 Site-Black_Male                (5) | Val  Loss: 1.6509 | Val  Acc: 0.3357
 Site-Black_Female              (4) | Val  Loss: 1.6673 | Val  Acc: 0.3460
 Site-East_Asian_Male           (3) | Val  Loss: 1.6548 | Val  Acc: 0.4268
 Site-East_Asian_Female         (2) | Val  Loss: 1.4695 | Val  Acc: 0.4793
 Site-East_Asian_Male           (3) | Val  Loss: 1.6247 | Val  Acc: 0.3820
 Site-Indian_Female             (2) | Val  Loss: 1.7941 | Val  Acc: 0.3238
 Site-Indian_Male               (5) | Val  Loss: 1.7268 | Val  Acc: 0.3032
 Site-Southeast_Asian_Female    (2) | Val  Loss: 1.8523 | Val  Acc: 0.3051
 Site-Middle_Eastern_Male       (7) | Val  Loss: 1.8090 | Val  Acc: 0.2500
Average Valid Accuracy: 0.3421
Aggregated Acc | Val Acc: 0.3503
 Best site-White_Male               (6)  | Epoch:9 | Val Acc: 0.5000
 Best site-White_Female             (2)  | Epoch:9 | Val Acc: 0.3889
 Best site-White_Male               (9)  | Epoch:9 | Val Acc: 0.3077
 Best site-White_Female             (1)  | Epoch:9 | Val Acc: 0.3846
 Best site-White_Male               (7)  | Epoch:9 | Val Acc: 0.4310
 Best site-White_Female             (2)  | Epoch:9 | Val Acc: 0.4235
 Best site-White_Male               (7)  | Epoch:9 | Val Acc: 0.3120
 Best site-White_Female             (2)  | Epoch:9 | Val Acc: 0.4022
 Best site-White_Male               (7)  | Epoch:9 | Val Acc: 0.3542
 Best site-White_Female             (2)  | Epoch:9 | Val Acc: 0.3844
 Best site-Latino_Hispanic_Male     (8)  | Epoch:9 | Val Acc: 0.3214
 Best site-Latino_Hispanic_Female   (2)  | Epoch:9 | Val Acc: 0.2439
 Best site-Latino_Hispanic_Male     (0)  | Epoch:9 | Val Acc: 0.2833
 Best site-Latino_Hispanic_Female   (2)  | Epoch:9 | Val Acc: 0.3034
 Best site-Latino_Hispanic_Male     (0)  | Epoch:9 | Val Acc: 0.3282
 Best site-Latino_Hispanic_Female   (2)  | Epoch:9 | Val Acc: 0.3264
 Best site-Latino_Hispanic_Male     (0)  | Epoch:9 | Val Acc: 0.2986
 Best site-Black_Female             (4)  | Epoch:9 | Val Acc: 0.2444
 Best site-Black_Male               (5)  | Epoch:9 | Val Acc: 0.2727
 Best site-Black_Female             (4)  | Epoch:9 | Val Acc: 0.2577
 Best site-Black_Male               (5)  | Epoch:9 | Val Acc: 0.3357
 Best site-Black_Female             (4)  | Epoch:9 | Val Acc: 0.3460
 Best site-East_Asian_Male          (3)  | Epoch:9 | Val Acc: 0.4268
 Best site-East_Asian_Female        (2)  | Epoch:9 | Val Acc: 0.4793
 Best site-East_Asian_Male          (3)  | Epoch:9 | Val Acc: 0.3820
 Best site-Indian_Female            (2)  | Epoch:9 | Val Acc: 0.3238
 Best site-Indian_Male              (5)  | Epoch:9 | Val Acc: 0.3032
 Best site-Southeast_Asian_Female   (2)  | Epoch:9 | Val Acc: 0.3051
 Best site-Middle_Eastern_Male      (7)  | Epoch:9 | Val Acc: 0.2500
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_uneven_1.47_1_gender_cluster_10/ccop_q=1...
 Test site-White_Male               | Epoch:9 | Test Acc: 0.4254
 Test site-White_Female             | Epoch:9 | Test Acc: 0.3684
 Test site-Latino_Hispanic_Male     | Epoch:9 | Test Acc: 0.3354
 Test site-Latino_Hispanic_Female   | Epoch:9 | Test Acc: 0.3226
 Test site-Black_Female             | Epoch:9 | Test Acc: 0.3072
 Test site-Black_Male               | Epoch:9 | Test Acc: 0.3289
 Test site-East_Asian_Male          | Epoch:9 | Test Acc: 0.4510
 Test site-East_Asian_Female        | Epoch:9 | Test Acc: 0.4029
 Test site-Indian_Female            | Epoch:9 | Test Acc: 0.3028
 Test site-Indian_Male              | Epoch:9 | Test Acc: 0.3704
 Test site-Southeast_Asian_Female   | Epoch:9 | Test Acc: 0.3650
 Test site-Middle_Eastern_Male      | Epoch:9 | Test Acc: 0.3986
Average Test Accuracy: 0.3649, domain std=0.0455, individual std=0.0459
===2023-05-26 21:48:04===
===Setting===
    dataset: fairface
    lr: 0.01
    batch: 64
    iters: 10
    wk_iters: 1
    si: False
    domain_num: 10
    std_rw: False
data_number=[18,27,40,58,87,127,188,276,406,442,42,61,91,134,197,290,418,67,99,146,215,316,124,182,268,158,232,266,181,]
client_nums=[10,7,5,3,2,1,1,]
domain number = 10
Loading snapshots...
 Test site-White_Male               | Epoch:7 | Test Acc: 0.4309
 Test site-White_Female             | Epoch:7 | Test Acc: 0.3301
 Test site-Latino_Hispanic_Male     | Epoch:7 | Test Acc: 0.3291
 Test site-Latino_Hispanic_Female   | Epoch:7 | Test Acc: 0.3161
 Test site-Black_Female             | Epoch:7 | Test Acc: 0.3007
 Test site-Black_Male               | Epoch:7 | Test Acc: 0.2895
 Test site-East_Asian_Male          | Epoch:7 | Test Acc: 0.4444
 Test site-East_Asian_Female        | Epoch:7 | Test Acc: 0.3813
 Test site-Indian_Female            | Epoch:7 | Test Acc: 0.2661
 Test site-Indian_Male              | Epoch:7 | Test Acc: 0.3519
 Test site-Southeast_Asian_Female   | Epoch:7 | Test Acc: 0.3650
 Test site-Middle_Eastern_Male      | Epoch:7 | Test Acc: 0.4054
Average Test Accuracy: 0.3509, domain std=0.0539, individual std=0.0537
