===2023-05-30 21:20:49===
===Setting===
    dataset: fairface
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 14
    quantile: 0.7
    std_rw: False
    gender_label: False
    binary_race: False
data_number=[18,27,40,58,87,127,188,276,406,442,42,61,91,134,197,290,418,67,99,146,215,316,124,182,268,158,232,266,181,]
client_nums=[10,7,5,3,2,1,1,]
domain number = 14
multiply 100 for Ea!
use train loss for Ea
============ Train epoch 0 ============
cnt=[3, 6, 4, 2, 1, 1, 1, 3, 1, 1, 2, 2, 1, 1, ]
power_decay: 0.9, powerI: 0.9500, powerC: 0.0500
min_w=0.00349, quan_i=1.00, quan_c=1.00
minimize weight of clients:[]
 Site-White_Male               | Train Loss: 1.9185 | Train Acc: 0.2778
 Site-Middle_Eastern_Male       (2) | Val  Loss: 1.5531 | Val  Acc: 0.3333
Average Valid Accuracy: 0.3824
Aggregated Acc | Val Acc: 0.3827
 Test site-White_Male               | Epoch:45 | Test Acc: 0.4475
 Test site-White_Female             | Epoch:45 | Test Acc: 0.3876
 Test site-Latino_Hispanic_Male     | Epoch:45 | Test Acc: 0.3861
 Test site-Latino_Hispanic_Female   | Epoch:45 | Test Acc: 0.3742
 Test site-Black_Female             | Epoch:45 | Test Acc: 0.3529
 Test site-Black_Male               | Epoch:45 | Test Acc: 0.3717
 Test site-East_Asian_Male          | Epoch:45 | Test Acc: 0.4314
 Test site-East_Asian_Female        | Epoch:45 | Test Acc: 0.4532
 Test site-Indian_Female            | Epoch:45 | Test Acc: 0.3486
 Test site-Indian_Male              | Epoch:45 | Test Acc: 0.3642
 Test site-Southeast_Asian_Female   | Epoch:45 | Test Acc: 0.4161
 Test site-Middle_Eastern_Male      | Epoch:45 | Test Acc: 0.4764
Average Test Accuracy: 0.4008, domain std=0.0409, individual std=0.0361
Average Test Accuracy: 0.4008
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_uneven-quan_1.47_1_gender_cluster_14/ccop_q=1...
============ Train epoch 47 ============
cnt=[2, 3, 4, 3, 1, 3, 1, 1, 4, 2, 1, 1, 1, 2, ]
power_decay: 0.9, powerI: 0.5032, powerC: 0.4968
min_w=0.00589, quan_i=1.51, quan_c=1.49
minimize weight of clients:[0, 1, 2, 3, 5, 6, 7, 8, 9, 14, 16, 22, 23, 24, 26, 28, ]
 Site-White_Male               | Train Loss: 1.2638 | Train Acc: 0.5000
 Site-White_Female             | Train Loss: 1.3814 | Train Acc: 0.4815
 Site-White_Male               | Train Loss: 1.4392 | Train Acc: 0.5500
 Site-White_Female             | Train Loss: 1.4028 | Train Acc: 0.4483
 Site-White_Male               | Train Loss: 1.4604 | Train Acc: 0.4368
 Site-White_Female             | Train Loss: 1.4300 | Train Acc: 0.4803
 Site-White_Male               | Train Loss: 1.4821 | Train Acc: 0.3883
 Site-White_Female             | Train Loss: 1.5373 | Train Acc: 0.4130
 Site-White_Male               | Train Loss: 1.4514 | Train Acc: 0.4310
 Site-White_Female             | Train Loss: 1.4164 | Train Acc: 0.4344
 Site-Latino_Hispanic_Male     | Train Loss: 1.5252 | Train Acc: 0.3810
 Site-Latino_Hispanic_Female   | Train Loss: 1.5315 | Train Acc: 0.4426
 Site-Latino_Hispanic_Male     | Train Loss: 1.5208 | Train Acc: 0.3297
 Site-Latino_Hispanic_Female   | Train Loss: 1.4186 | Train Acc: 0.3806
 Site-Latino_Hispanic_Male     | Train Loss: 1.4523 | Train Acc: 0.3756
 Site-Latino_Hispanic_Female   | Train Loss: 1.4330 | Train Acc: 0.4448
 Site-Latino_Hispanic_Male     | Train Loss: 1.4375 | Train Acc: 0.4713
 Site-Black_Female             | Train Loss: 1.6122 | Train Acc: 0.4328
 Site-Black_Male               | Train Loss: 1.5555 | Train Acc: 0.4141
 Site-Black_Female             | Train Loss: 1.4726 | Train Acc: 0.3973
 Site-Black_Male               | Train Loss: 1.4423 | Train Acc: 0.4465
 Site-Black_Female             | Train Loss: 1.4032 | Train Acc: 0.4399
 Site-East_Asian_Male          | Train Loss: 1.4830 | Train Acc: 0.3548
 Site-East_Asian_Female        | Train Loss: 1.4532 | Train Acc: 0.4615
 Site-East_Asian_Male          | Train Loss: 1.4248 | Train Acc: 0.4440
 Site-Indian_Female            | Train Loss: 1.4447 | Train Acc: 0.3987
 Site-Indian_Male              | Train Loss: 1.4349 | Train Acc: 0.4138
 Site-Southeast_Asian_Female   | Train Loss: 1.6587 | Train Acc: 0.4474
 Site-Middle_Eastern_Male      | Train Loss: 1.4065 | Train Acc: 0.4751
 Site-White_Male                (12)| Val  Loss: 1.3101 | Val  Acc: 0.4167
 Site-White_Female              (6) | Val  Loss: 1.5323 | Val  Acc: 0.3333
 Site-White_Male                (7) | Val  Loss: 1.4561 | Val  Acc: 0.3846
 Site-White_Female              (10)| Val  Loss: 1.6176 | Val  Acc: 0.4103
 Site-White_Male                (8) | Val  Loss: 1.4487 | Val  Acc: 0.3793
 Site-White_Female              (1) | Val  Loss: 1.3943 | Val  Acc: 0.4471
 Site-White_Male                (8) | Val  Loss: 1.4580 | Val  Acc: 0.4160
 Site-White_Female              (1) | Val  Loss: 1.5129 | Val  Acc: 0.4022
 Site-White_Male                (8) | Val  Loss: 1.4366 | Val  Acc: 0.4244
 Site-White_Female              (1) | Val  Loss: 1.4718 | Val  Acc: 0.4286
 Site-Latino_Hispanic_Male      (4) | Val  Loss: 1.5946 | Val  Acc: 0.4286
 Site-Latino_Hispanic_Female    (5) | Val  Loss: 1.6694 | Val  Acc: 0.2683
 Site-Latino_Hispanic_Male      (11)| Val  Loss: 1.5393 | Val  Acc: 0.3167
 Site-Latino_Hispanic_Female    (5) | Val  Loss: 1.5233 | Val  Acc: 0.3596
 Site-Latino_Hispanic_Male      (3) | Val  Loss: 1.3662 | Val  Acc: 0.4046
 Site-Latino_Hispanic_Female    (5) | Val  Loss: 1.3982 | Val  Acc: 0.3938
 Site-Latino_Hispanic_Male      (3) | Val  Loss: 1.5363 | Val  Acc: 0.3309
 Site-Black_Female              (2) | Val  Loss: 1.7199 | Val  Acc: 0.3333
 Site-Black_Male                (9) | Val  Loss: 2.5748 | Val  Acc: 0.3939
 Site-Black_Female              (2) | Val  Loss: 1.5203 | Val  Acc: 0.3402
 Site-Black_Male                (9) | Val  Loss: 1.5724 | Val  Acc: 0.3846
 Site-Black_Female              (2) | Val  Loss: 1.4828 | Val  Acc: 0.3886
 Site-East_Asian_Male           (0) | Val  Loss: 1.4055 | Val  Acc: 0.4390
 Site-East_Asian_Female         (13)| Val  Loss: 1.4811 | Val  Acc: 0.4628
 Site-East_Asian_Male           (0) | Val  Loss: 1.4407 | Val  Acc: 0.4438
 Site-Indian_Female             (2) | Val  Loss: 1.6043 | Val  Acc: 0.3524
 Site-Indian_Male               (3) | Val  Loss: 1.5169 | Val  Acc: 0.3419
 Site-Southeast_Asian_Female    (13)| Val  Loss: 1.6917 | Val  Acc: 0.3729
 Site-Middle_Eastern_Male       (8) | Val  Loss: 1.5380 | Val  Acc: 0.3667
Average Valid Accuracy: 0.3850
Aggregated Acc | Val Acc: 0.3868
 Test site-White_Male               | Epoch:46 | Test Acc: 0.4309
 Test site-White_Female             | Epoch:46 | Test Acc: 0.3876
 Test site-Latino_Hispanic_Male     | Epoch:46 | Test Acc: 0.3734
 Test site-Latino_Hispanic_Female   | Epoch:46 | Test Acc: 0.3742
 Test site-Black_Female             | Epoch:46 | Test Acc: 0.3725
 Test site-Black_Male               | Epoch:46 | Test Acc: 0.3816
 Test site-East_Asian_Male          | Epoch:46 | Test Acc: 0.4183
 Test site-East_Asian_Female        | Epoch:46 | Test Acc: 0.4676
 Test site-Indian_Female            | Epoch:46 | Test Acc: 0.3532
 Test site-Indian_Male              | Epoch:46 | Test Acc: 0.3580
 Test site-Southeast_Asian_Female   | Epoch:46 | Test Acc: 0.4234
 Test site-Middle_Eastern_Male      | Epoch:46 | Test Acc: 0.4662
Average Test Accuracy: 0.4006, domain std=0.0380, individual std=0.0305
Average Test Accuracy: 0.4006
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_uneven-quan_1.47_1_gender_cluster_14/ccop_q=1...
============ Train epoch 48 ============
cnt=[4, 1, 1, 3, 5, 2, 1, 2, 1, 2, 2, 2, 2, 1, ]
power_decay: 0.9, powerI: 0.5029, powerC: 0.4971
min_w=0.00559, quan_i=1.49, quan_c=1.47
minimize weight of clients:[0, 2, 3, 4, 8, 13, 14, 15, 16, 21, 24, 25, 26, 28, ]
 Site-White_Male               | Train Loss: 1.3997 | Train Acc: 0.3889
 Site-White_Female             | Train Loss: 1.2607 | Train Acc: 0.5185
 Site-White_Male               | Train Loss: 1.4808 | Train Acc: 0.6000
 Site-White_Female             | Train Loss: 1.3886 | Train Acc: 0.5172
 Site-White_Male               | Train Loss: 1.4289 | Train Acc: 0.4483
 Site-White_Female             | Train Loss: 1.3796 | Train Acc: 0.4409
 Site-White_Male               | Train Loss: 1.4833 | Train Acc: 0.4202
 Site-White_Female             | Train Loss: 1.3987 | Train Acc: 0.4203
 Site-White_Male               | Train Loss: 1.4448 | Train Acc: 0.4507
 Site-White_Female             | Train Loss: 1.3582 | Train Acc: 0.4729
 Site-Latino_Hispanic_Male     | Train Loss: 1.7214 | Train Acc: 0.2619
 Site-Latino_Hispanic_Female   | Train Loss: 1.5767 | Train Acc: 0.3934
 Site-Latino_Hispanic_Male     | Train Loss: 1.5535 | Train Acc: 0.3626
 Site-Latino_Hispanic_Female   | Train Loss: 1.5537 | Train Acc: 0.4104
 Site-Latino_Hispanic_Male     | Train Loss: 1.4886 | Train Acc: 0.4162
 Site-Latino_Hispanic_Female   | Train Loss: 1.4422 | Train Acc: 0.4690
 Site-Latino_Hispanic_Male     | Train Loss: 1.4969 | Train Acc: 0.4282
 Site-Black_Female             | Train Loss: 1.4316 | Train Acc: 0.4030
 Site-Black_Male               | Train Loss: 1.7617 | Train Acc: 0.3535
 Site-Black_Female             | Train Loss: 1.5372 | Train Acc: 0.4452
 Site-Black_Male               | Train Loss: 1.5616 | Train Acc: 0.4186
 Site-Black_Female             | Train Loss: 1.4156 | Train Acc: 0.4652
 Site-East_Asian_Male          | Train Loss: 1.4479 | Train Acc: 0.4113
 Site-East_Asian_Female        | Train Loss: 1.3130 | Train Acc: 0.5440
 Site-East_Asian_Male          | Train Loss: 1.4095 | Train Acc: 0.4888
 Site-Indian_Female            | Train Loss: 1.5015 | Train Acc: 0.3987
 Site-Indian_Male              | Train Loss: 1.4637 | Train Acc: 0.4138
 Site-Southeast_Asian_Female   | Train Loss: 1.3462 | Train Acc: 0.4850
 Site-Middle_Eastern_Male      | Train Loss: 1.4467 | Train Acc: 0.4088
 Site-White_Male                (8) | Val  Loss: 1.2633 | Val  Acc: 0.5000
 Site-White_Female              (11)| Val  Loss: 1.4856 | Val  Acc: 0.3889
 Site-White_Male                (4) | Val  Loss: 1.5308 | Val  Acc: 0.2692
 Site-White_Female              (13)| Val  Loss: 1.4366 | Val  Acc: 0.4872
 Site-White_Male                (4) | Val  Loss: 1.5579 | Val  Acc: 0.3621
 Site-White_Female              (3) | Val  Loss: 1.3079 | Val  Acc: 0.4118
 Site-White_Male                (4) | Val  Loss: 1.4907 | Val  Acc: 0.3520
 Site-White_Female              (3) | Val  Loss: 1.4752 | Val  Acc: 0.4293
 Site-White_Male                (4) | Val  Loss: 1.4562 | Val  Acc: 0.3764
 Site-White_Female              (3) | Val  Loss: 1.4207 | Val  Acc: 0.4354
 Site-Latino_Hispanic_Male      (6) | Val  Loss: 1.8075 | Val  Acc: 0.3571
 Site-Latino_Hispanic_Female    (11)| Val  Loss: 1.6403 | Val  Acc: 0.2683
 Site-Latino_Hispanic_Male      (0) | Val  Loss: 1.6154 | Val  Acc: 0.3167
 Site-Latino_Hispanic_Female    (1) | Val  Loss: 1.5550 | Val  Acc: 0.3708
 Site-Latino_Hispanic_Male      (0) | Val  Loss: 1.5167 | Val  Acc: 0.3359
 Site-Latino_Hispanic_Female    (12)| Val  Loss: 1.4037 | Val  Acc: 0.3523
 Site-Latino_Hispanic_Male      (0) | Val  Loss: 1.6130 | Val  Acc: 0.3345
 Site-Black_Female              (2) | Val  Loss: 1.6819 | Val  Acc: 0.4000
 Site-Black_Male                (7) | Val  Loss: 2.0340 | Val  Acc: 0.3333
 Site-Black_Female              (5) | Val  Loss: 1.6133 | Val  Acc: 0.3299
 Site-Black_Male                (7) | Val  Loss: 1.6804 | Val  Acc: 0.3077
 Site-Black_Female              (5) | Val  Loss: 1.5402 | Val  Acc: 0.3649
 Site-East_Asian_Male           (10)| Val  Loss: 1.4295 | Val  Acc: 0.4512
 Site-East_Asian_Female         (9) | Val  Loss: 1.3714 | Val  Acc: 0.4959
 Site-East_Asian_Male           (10)| Val  Loss: 1.4697 | Val  Acc: 0.4494
 Site-Indian_Female             (12)| Val  Loss: 1.6385 | Val  Acc: 0.3619
 Site-Indian_Male               (0) | Val  Loss: 1.5746 | Val  Acc: 0.2839
 Site-Southeast_Asian_Female    (9) | Val  Loss: 1.6348 | Val  Acc: 0.3785
 Site-Middle_Eastern_Male       (4) | Val  Loss: 1.5697 | Val  Acc: 0.3333
Average Valid Accuracy: 0.3737
Aggregated Acc | Val Acc: 0.3884
 Test site-White_Male               | Epoch:47 | Test Acc: 0.4641
 Test site-White_Female             | Epoch:47 | Test Acc: 0.3828
 Test site-Latino_Hispanic_Male     | Epoch:47 | Test Acc: 0.3797
 Test site-Latino_Hispanic_Female   | Epoch:47 | Test Acc: 0.3484
 Test site-Black_Female             | Epoch:47 | Test Acc: 0.2876
 Test site-Black_Male               | Epoch:47 | Test Acc: 0.3783
 Test site-East_Asian_Male          | Epoch:47 | Test Acc: 0.4575
 Test site-East_Asian_Female        | Epoch:47 | Test Acc: 0.4604
 Test site-Indian_Female            | Epoch:47 | Test Acc: 0.3624
 Test site-Indian_Male              | Epoch:47 | Test Acc: 0.3580
 Test site-Southeast_Asian_Female   | Epoch:47 | Test Acc: 0.3869
 Test site-Middle_Eastern_Male      | Epoch:47 | Test Acc: 0.4628
Average Test Accuracy: 0.3941, domain std=0.0536, individual std=0.0545
Average Test Accuracy: 0.3941
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_uneven-quan_1.47_1_gender_cluster_14/ccop_q=1...
============ Train epoch 49 ============
cnt=[3, 1, 2, 3, 3, 2, 1, 3, 3, 1, 2, 1, 3, 1, ]
power_decay: 0.9, powerI: 0.5026, powerC: 0.4974
min_w=0.00693, quan_i=1.51, quan_c=1.50
minimize weight of clients:[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 15, 17, 21, 22, 23, 24, 27, ]
 Site-White_Male               | Train Loss: 1.2725 | Train Acc: 0.5000
 Site-White_Female             | Train Loss: 1.3736 | Train Acc: 0.4815
 Site-White_Male               | Train Loss: 1.4321 | Train Acc: 0.5250
 Site-White_Female             | Train Loss: 1.4173 | Train Acc: 0.4310
 Site-White_Male               | Train Loss: 1.4464 | Train Acc: 0.4368
 Site-White_Female             | Train Loss: 1.4590 | Train Acc: 0.4173
 Site-White_Male               | Train Loss: 1.4785 | Train Acc: 0.4096
 Site-White_Female             | Train Loss: 1.5258 | Train Acc: 0.4130
 Site-White_Male               | Train Loss: 1.4364 | Train Acc: 0.4335
 Site-White_Female             | Train Loss: 1.4632 | Train Acc: 0.4344
 Site-Latino_Hispanic_Male     | Train Loss: 1.5688 | Train Acc: 0.3095
 Site-Latino_Hispanic_Female   | Train Loss: 1.5514 | Train Acc: 0.4098
 Site-Latino_Hispanic_Male     | Train Loss: 1.5613 | Train Acc: 0.3846
 Site-Latino_Hispanic_Female   | Train Loss: 1.4887 | Train Acc: 0.4328
 Site-Latino_Hispanic_Male     | Train Loss: 1.4138 | Train Acc: 0.3858
 Site-Latino_Hispanic_Female   | Train Loss: 1.4436 | Train Acc: 0.4207
 Site-Latino_Hispanic_Male     | Train Loss: 1.3596 | Train Acc: 0.4665
 Site-Black_Female             | Train Loss: 1.5511 | Train Acc: 0.3881
 Site-Black_Male               | Train Loss: 1.5696 | Train Acc: 0.4242
 Site-Black_Female             | Train Loss: 1.5024 | Train Acc: 0.4452
 Site-Black_Male               | Train Loss: 1.4260 | Train Acc: 0.4512
 Site-Black_Female             | Train Loss: 1.4118 | Train Acc: 0.4335
 Site-East_Asian_Male          | Train Loss: 1.5049 | Train Acc: 0.3468
 Site-East_Asian_Female        | Train Loss: 1.5353 | Train Acc: 0.3846
 Site-East_Asian_Male          | Train Loss: 1.3772 | Train Acc: 0.4515
 Site-Indian_Female            | Train Loss: 1.5530 | Train Acc: 0.4367
 Site-Indian_Male              | Train Loss: 1.3707 | Train Acc: 0.4353
 Site-Southeast_Asian_Female   | Train Loss: 1.5308 | Train Acc: 0.4474
 Site-Middle_Eastern_Male      | Train Loss: 1.4126 | Train Acc: 0.4365
 Site-White_Male                (6) | Val  Loss: 1.4563 | Val  Acc: 0.3333
 Site-White_Female              (3) | Val  Loss: 1.5629 | Val  Acc: 0.3333
 Site-White_Male                (9) | Val  Loss: 1.4322 | Val  Acc: 0.3077
 Site-White_Female              (11)| Val  Loss: 1.6508 | Val  Acc: 0.3590
 Site-White_Male                (7) | Val  Loss: 1.5160 | Val  Acc: 0.3621
 Site-White_Female              (1) | Val  Loss: 1.4376 | Val  Acc: 0.4118
 Site-White_Male                (7) | Val  Loss: 1.4578 | Val  Acc: 0.3520
 Site-White_Female              (3) | Val  Loss: 1.5919 | Val  Acc: 0.3859
 Site-White_Male                (7) | Val  Loss: 1.4503 | Val  Acc: 0.3801
 Site-White_Female              (3) | Val  Loss: 1.5152 | Val  Acc: 0.4150
 Site-Latino_Hispanic_Male      (12)| Val  Loss: 1.6780 | Val  Acc: 0.3929
 Site-Latino_Hispanic_Female    (13)| Val  Loss: 1.6632 | Val  Acc: 0.2927
 Site-Latino_Hispanic_Male      (12)| Val  Loss: 1.5529 | Val  Acc: 0.3333
 Site-Latino_Hispanic_Female    (2) | Val  Loss: 1.6026 | Val  Acc: 0.3483
 Site-Latino_Hispanic_Male      (0) | Val  Loss: 1.3977 | Val  Acc: 0.3740
 Site-Latino_Hispanic_Female    (2) | Val  Loss: 1.3563 | Val  Acc: 0.3834
 Site-Latino_Hispanic_Male      (0) | Val  Loss: 1.5216 | Val  Acc: 0.3453
 Site-Black_Female              (4) | Val  Loss: 1.7719 | Val  Acc: 0.3556
 Site-Black_Male                (10)| Val  Loss: 2.0588 | Val  Acc: 0.3939
 Site-Black_Female              (4) | Val  Loss: 1.5618 | Val  Acc: 0.3711
 Site-Black_Male                (10)| Val  Loss: 1.5356 | Val  Acc: 0.3636
 Site-Black_Female              (4) | Val  Loss: 1.4961 | Val  Acc: 0.3791
 Site-East_Asian_Male           (5) | Val  Loss: 1.3178 | Val  Acc: 0.4756
 Site-East_Asian_Female         (8) | Val  Loss: 1.5096 | Val  Acc: 0.4628
 Site-East_Asian_Male           (5) | Val  Loss: 1.4303 | Val  Acc: 0.4551
 Site-Indian_Female             (8) | Val  Loss: 1.6553 | Val  Acc: 0.3905
 Site-Indian_Male               (0) | Val  Loss: 1.4745 | Val  Acc: 0.3677
 Site-Southeast_Asian_Female    (8) | Val  Loss: 1.7751 | Val  Acc: 0.3729
 Site-Middle_Eastern_Male       (12)| Val  Loss: 1.5408 | Val  Acc: 0.3667
Average Valid Accuracy: 0.3746
Aggregated Acc | Val Acc: 0.3687
 Test site-White_Male               | Epoch:48 | Test Acc: 0.4420
 Test site-White_Female             | Epoch:48 | Test Acc: 0.3636
 Test site-Latino_Hispanic_Male     | Epoch:48 | Test Acc: 0.3544
 Test site-Latino_Hispanic_Female   | Epoch:48 | Test Acc: 0.4000
 Test site-Black_Female             | Epoch:48 | Test Acc: 0.4052
 Test site-Black_Male               | Epoch:48 | Test Acc: 0.3947
 Test site-East_Asian_Male          | Epoch:48 | Test Acc: 0.3856
 Test site-East_Asian_Female        | Epoch:48 | Test Acc: 0.4245
 Test site-Indian_Female            | Epoch:48 | Test Acc: 0.3991
 Test site-Indian_Male              | Epoch:48 | Test Acc: 0.3333
 Test site-Southeast_Asian_Female   | Epoch:48 | Test Acc: 0.3942
 Test site-Middle_Eastern_Male      | Epoch:48 | Test Acc: 0.4561
Average Test Accuracy: 0.3961, domain std=0.0335, individual std=0.0330
Average Test Accuracy: 0.3961
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_uneven-quan_1.47_1_gender_cluster_14/ccop_q=1...
 Test site-White_Male               | Epoch:49 | Test Acc: 0.4420
 Test site-White_Female             | Epoch:49 | Test Acc: 0.3636
 Test site-Latino_Hispanic_Male     | Epoch:49 | Test Acc: 0.3544
 Test site-Latino_Hispanic_Female   | Epoch:49 | Test Acc: 0.4000
 Test site-Black_Female             | Epoch:49 | Test Acc: 0.4052
 Test site-Black_Male               | Epoch:49 | Test Acc: 0.3947
 Test site-East_Asian_Male          | Epoch:49 | Test Acc: 0.3856
 Test site-East_Asian_Female        | Epoch:49 | Test Acc: 0.4245
 Test site-Indian_Female            | Epoch:49 | Test Acc: 0.3991
 Test site-Indian_Male              | Epoch:49 | Test Acc: 0.3333
 Test site-Southeast_Asian_Female   | Epoch:49 | Test Acc: 0.3942
 Test site-Middle_Eastern_Male      | Epoch:49 | Test Acc: 0.4561
Average Test Accuracy: 0.3961, domain std=0.0335, individual std=0.0330
===2023-05-31 01:29:59===
===2023-05-31 01:30:20===
===Setting===
    dataset: fairface
    lr: 0.01
    batch: 64
    iters: 10
    wk_iters: 1
    si: False
    domain_num: 14
    quantile: 0.7
    std_rw: False
    gender_label: False
    binary_race: False
data_number=[18,27,40,58,87,127,188,276,406,442,42,61,91,134,197,290,418,67,99,146,215,316,124,182,268,158,232,266,181,]
client_nums=[10,7,5,3,2,1,1,]
domain number = 14
Loading snapshots...
 Test site-White_Male               | Epoch:49 | Test Acc: 0.4420
 Test site-White_Female             | Epoch:49 | Test Acc: 0.3636
 Test site-Latino_Hispanic_Male     | Epoch:49 | Test Acc: 0.3544
 Test site-Latino_Hispanic_Female   | Epoch:49 | Test Acc: 0.4000
 Test site-Black_Female             | Epoch:49 | Test Acc: 0.4052
 Test site-Black_Male               | Epoch:49 | Test Acc: 0.3947
 Test site-East_Asian_Male          | Epoch:49 | Test Acc: 0.3856
 Test site-East_Asian_Female        | Epoch:49 | Test Acc: 0.4245
 Test site-Indian_Female            | Epoch:49 | Test Acc: 0.3991
 Test site-Indian_Male              | Epoch:49 | Test Acc: 0.3333
 Test site-Southeast_Asian_Female   | Epoch:49 | Test Acc: 0.3942
 Test site-Middle_Eastern_Male      | Epoch:49 | Test Acc: 0.4561
Average Test Accuracy: 0.3961, domain std=0.0335, individual std=0.0330
===2023-05-31 16:25:34===
===Setting===
    dataset: fairface
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 14
    quantile: 0.5
    std_rw: False
    gender_label: False
    binary_race: False
data_number=[18,27,40,58,87,127,188,276,406,442,42,61,91,134,197,290,418,67,99,146,215,316,124,182,268,158,232,266,181,]
client_nums=[10,7,5,3,2,1,1,]
domain number = 14
multiply 100 for Ea!
use train loss for Ea
============ Train epoch 0 ============
cnt=[3, 6, 4, 2, 1, 1, 1, 3, 1, 1, 2, 2, 1, 1, ]
power_decay: 0.9, powerI: 0.9500, powerC: 0.0500
min_w=0.00349, quan_i=1.00, quan_c=1.00
minimize weight of clients:[]
 Site-White_Male               | Train Loss: 1.9185 | Train Acc: 0.2778
 Site-White_Female             | Train Loss: 1.8471 | Train Acc: 0.4074
 Site-White_Male               | Train Loss: 2.0289 | Train Acc: 0.3250
 Site-White_Female             | Train Loss: 1.6882 | Train Acc: 0.4483
 Site-White_Male               | Train Loss: 2.1077 | Train Acc: 0.2644
 Site-White_Female             | Train Loss: 1.8080 | Train Acc: 0.3622
 Site-White_Male               | Train Loss: 2.0383 | Train Acc: 0.2447
 Site-White_Female             | Train Loss: 1.8313 | Train Acc: 0.3696
 Site-White_Male               | Train Loss: 2.0890 | Train Acc: 0.2438
 Site-White_Female             | Train Loss: 1.8086 | Train Acc: 0.3710
 Site-Latino_Hispanic_Male     | Train Loss: 1.8719 | Train Acc: 0.2143
 Site-Latino_Hispanic_Female   | Train Loss: 2.0144 | Train Acc: 0.2951
 Site-Latino_Hispanic_Male     | Train Loss: 2.1447 | Train Acc: 0.2308
 Site-Latino_Hispanic_Female   | Train Loss: 1.9331 | Train Acc: 0.2910
 Site-Latino_Hispanic_Male     | Train Loss: 2.1391 | Train Acc: 0.2234
 Site-Latino_Hispanic_Female   | Train Loss: 1.9923 | Train Acc: 0.2759
 Site-Latino_Hispanic_Male     | Train Loss: 2.0346 | Train Acc: 0.2321
 Site-Black_Female             | Train Loss: 1.7318 | Train Acc: 0.3134
 Site-Black_Male               | Train Loss: 2.0054 | Train Acc: 0.2323
 Site-Black_Female             | Train Loss: 1.9131 | Train Acc: 0.3630
 Site-Black_Male               | Train Loss: 1.9916 | Train Acc: 0.2419
 Site-Black_Female             | Train Loss: 1.9259 | Train Acc: 0.2911
 Site-East_Asian_Male          | Train Loss: 1.9257 | Train Acc: 0.3306
 Site-East_Asian_Female        | Train Loss: 1.7283 | Train Acc: 0.4725
 Site-East_Asian_Male          | Train Loss: 1.8937 | Train Acc: 0.3209
 Site-Indian_Female            | Train Loss: 2.2397 | Train Acc: 0.2532
 Site-Indian_Male              | Train Loss: 2.0559 | Train Acc: 0.2241
 Site-Southeast_Asian_Female   | Train Loss: 2.1564 | Train Acc: 0.3271
 Site-Middle_Eastern_Male      | Train Loss: 2.2610 | Train Acc: 0.1713
 Site-White_Male                (6) | Val  Loss: 1.7643 | Val  Acc: 0.5000
 Site-White_Female              (8) | Val  Loss: 2.0021 | Val  Acc: 0.2778
 Site-White_Male                (4) | Val  Loss: 2.1548 | Val  Acc: 0.1923
 Site-White_Female              (12)| Val  Loss: 1.7357 | Val  Acc: 0.4103
 Site-White_Male                (1) | Val  Loss: 2.0757 | Val  Acc: 0.2414
 Site-White_Female              (0) | Val  Loss: 1.8194 | Val  Acc: 0.3765
 Site-White_Male                (1) | Val  Loss: 2.0301 | Val  Acc: 0.2720
 Site-White_Female              (0) | Val  Loss: 1.7890 | Val  Acc: 0.3913
 Site-White_Male                (1) | Val  Loss: 1.9523 | Val  Acc: 0.2620
 Site-White_Female              (0) | Val  Loss: 1.8054 | Val  Acc: 0.3810
 Site-Latino_Hispanic_Male      (5) | Val  Loss: 2.1855 | Val  Acc: 0.3571
 Site-Latino_Hispanic_Female    (9) | Val  Loss: 2.0360 | Val  Acc: 0.2195
 Site-Latino_Hispanic_Male      (1) | Val  Loss: 1.9121 | Val  Acc: 0.2667
 Site-Latino_Hispanic_Female    (3) | Val  Loss: 2.0053 | Val  Acc: 0.2472
 Site-Latino_Hispanic_Male      (1) | Val  Loss: 1.8464 | Val  Acc: 0.2137
 Site-Latino_Hispanic_Female    (3) | Val  Loss: 1.7529 | Val  Acc: 0.2591
 Site-Latino_Hispanic_Male      (7) | Val  Loss: 2.0626 | Val  Acc: 0.2266
 Site-Black_Female              (2) | Val  Loss: 2.0388 | Val  Acc: 0.2889
 Site-Black_Male                (11)| Val  Loss: 2.2202 | Val  Acc: 0.1818
 Site-Black_Female              (2) | Val  Loss: 2.0346 | Val  Acc: 0.2990
 Site-Black_Male                (11)| Val  Loss: 1.7166 | Val  Acc: 0.2797
 Site-Black_Female              (2) | Val  Loss: 1.8677 | Val  Acc: 0.3175
 Site-East_Asian_Male           (7) | Val  Loss: 2.1038 | Val  Acc: 0.2683
 Site-East_Asian_Female         (10)| Val  Loss: 1.6981 | Val  Acc: 0.4545
 Site-East_Asian_Male           (7) | Val  Loss: 1.9440 | Val  Acc: 0.2921
