===2023-08-10 21:19:56===
===Setting===
    dataset: pacs
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 4
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[14,18,24,31,40,52,68,88,113,146,12,22,40,72,128,11,115,58,
client_nums=[10,5,2,1,]
len_dataset=[1000,462,213,98,]
domain number = 4
============ Train epoch 0 ============
 Site-photo                         | Train Loss: 1.8597 | Train Acc: 0.5000
============ Train epoch 15 ============
 Site-photo                         | Train Loss: 0.8172 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.0043 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.9691 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.8887 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.9447 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.0090 | Train Acc: 0.9808
 Site-photo                         | Train Loss: 0.8744 | Train Acc: 0.9853
 Site-photo                         | Train Loss: 0.9408 | Train Acc: 0.9773
 Site-photo                         | Train Loss: 0.9698 | Train Acc: 0.9646
 Site-photo                         | Train Loss: 0.9586 | Train Acc: 0.9658
 Site-art_painting                  | Train Loss: 1.4176 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 1.4767 | Train Acc: 0.7273
 Site-art_painting                  | Train Loss: 1.4064 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.3575 | Train Acc: 0.6806
 Site-art_painting                  | Train Loss: 1.4032 | Train Acc: 0.7578
 Site-cartoon                       | Train Loss: 1.6540 | Train Acc: 0.5455
 Site-cartoon                       | Train Loss: 1.5684 | Train Acc: 0.6261
 Site-sketch                        | Train Loss: 1.9033 | Train Acc: 0.1897
Average Train Accuracy: 0.8294
 Site-photo                         | Val  Loss: 1.0117 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.0510 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.0564 | Val  Acc: 0.9375
 Site-photo                         | Val  Loss: 1.0118 | Val  Acc: 0.9524
 Site-photo                         | Val  Loss: 0.9505 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.9193 | Val  Acc: 0.9714
 Site-photo                         | Val  Loss: 0.9993 | Val  Acc: 0.9778
 Site-photo                         | Val  Loss: 0.9766 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 0.9612 | Val  Acc: 0.9867
 Site-photo                         | Val  Loss: 0.9527 | Val  Acc: 0.9897
 Site-art_painting                  | Val  Loss: 1.4572 | Val  Acc: 0.7500
 Site-art_painting                  | Val  Loss: 1.3881 | Val  Acc: 0.9333
 Site-art_painting                  | Val  Loss: 1.3932 | Val  Acc: 0.7308
 Site-art_painting                  | Val  Loss: 1.4201 | Val  Acc: 0.7447
 Site-art_painting                  | Val  Loss: 1.4257 | Val  Acc: 0.7176
 Site-cartoon                       | Val  Loss: 1.6284 | Val  Acc: 0.7143
 Site-cartoon                       | Val  Loss: 1.6109 | Val  Acc: 0.6623
 Site-sketch                        | Val  Loss: 1.8828 | Val  Acc: 0.1282
Average Valid Accuracy: 0.8433
 Best site-photo                     | Epoch:15 | Val Acc: 1.0000
 Best site-photo                     | Epoch:15 | Val Acc: 1.0000
 Best site-photo                     | Epoch:15 | Val Acc: 0.9375
 Best site-photo                     | Epoch:15 | Val Acc: 0.9524
 Best site-photo                     | Epoch:15 | Val Acc: 1.0000
 Best site-photo                     | Epoch:15 | Val Acc: 0.9714
 Best site-photo                     | Epoch:15 | Val Acc: 0.9778
 Best site-photo                     | Epoch:15 | Val Acc: 0.9828
 Best site-photo                     | Epoch:15 | Val Acc: 0.9867
 Best site-photo                     | Epoch:15 | Val Acc: 0.9897
 Best site-art_painting              | Epoch:15 | Val Acc: 0.7500
 Best site-art_painting              | Epoch:15 | Val Acc: 0.9333
 Best site-art_painting              | Epoch:15 | Val Acc: 0.7308
 Best site-art_painting              | Epoch:15 | Val Acc: 0.7447
 Best site-art_painting              | Epoch:15 | Val Acc: 0.7176
 Best site-cartoon                   | Epoch:15 | Val Acc: 0.7143
 Best site-cartoon                   | Epoch:15 | Val Acc: 0.6623
 Best site-sketch                    | Epoch:15 | Val Acc: 0.1282
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_2/fedavg...
============ Train epoch 16 ============
 Site-photo                         | Train Loss: 0.8312 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.9634 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.8856 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.8570 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.9117 | Train Acc: 0.9750
 Site-photo                         | Train Loss: 0.9529 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.8729 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.9148 | Train Acc: 0.9773
 Site-photo                         | Train Loss: 0.9307 | Train Acc: 0.9735
 Site-photo                         | Train Loss: 0.9425 | Train Acc: 0.9863
 Site-art_painting                  | Train Loss: 1.4110 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 1.4044 | Train Acc: 0.7727
 Site-art_painting                  | Train Loss: 1.4113 | Train Acc: 0.7250
 Site-art_painting                  | Train Loss: 1.4874 | Train Acc: 0.7361
 Site-art_painting                  | Train Loss: 1.3796 | Train Acc: 0.7578
 Site-cartoon                       | Train Loss: 1.7287 | Train Acc: 0.4545
 Site-cartoon                       | Train Loss: 1.5345 | Train Acc: 0.6957
 Site-sketch                        | Train Loss: 1.9165 | Train Acc: 0.1724
Average Train Accuracy: 0.8336
 Site-photo                         | Val  Loss: 0.9441 | Val  Acc: 0.8889
 Site-photo                         | Val  Loss: 1.0097 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.0474 | Val  Acc: 0.8750
 Site-photo                         | Val  Loss: 0.9732 | Val  Acc: 0.9524
 Site-photo                         | Val  Loss: 0.9086 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8391 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8998 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.9198 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 0.8805 | Val  Acc: 0.9867
 Site-photo                         | Val  Loss: 0.9165 | Val  Acc: 0.9897
 Site-art_painting                  | Val  Loss: 1.4130 | Val  Acc: 0.6250
 Site-art_painting                  | Val  Loss: 1.3877 | Val  Acc: 0.7333
 Site-art_painting                  | Val  Loss: 1.2889 | Val  Acc: 0.7692
 Site-art_painting                  | Val  Loss: 1.4056 | Val  Acc: 0.7447
 Site-art_painting                  | Val  Loss: 1.4330 | Val  Acc: 0.7059
 Site-cartoon                       | Val  Loss: 1.6867 | Val  Acc: 0.8571
 Site-cartoon                       | Val  Loss: 1.5915 | Val  Acc: 0.6753
 Site-sketch                        | Val  Loss: 1.8599 | Val  Acc: 0.2821
Average Valid Accuracy: 0.8371
============ Train epoch 17 ============
 Site-photo                         | Train Loss: 0.7993 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.9601 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.9636 | Train Acc: 0.9167
 Site-photo                         | Train Loss: 0.8035 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.8324 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.9020 | Train Acc: 0.9808
 Site-photo                         | Train Loss: 0.7484 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.8397 | Train Acc: 0.9773
 Site-photo                         | Train Loss: 0.8711 | Train Acc: 0.9912
 Site-photo                         | Train Loss: 0.8909 | Train Acc: 0.9932
 Site-art_painting                  | Train Loss: 1.3517 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 1.4080 | Train Acc: 0.6818
 Site-art_painting                  | Train Loss: 1.3792 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.3663 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.3685 | Train Acc: 0.7500
 Site-cartoon                       | Train Loss: 1.6011 | Train Acc: 0.5455
 Site-cartoon                       | Train Loss: 1.5124 | Train Acc: 0.6957
 Site-sketch                        | Train Loss: 1.8983 | Train Acc: 0.1897
Average Train Accuracy: 0.8333
 Site-photo                         | Val  Loss: 0.8892 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.9530 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.9448 | Val  Acc: 0.9375
 Site-photo                         | Val  Loss: 0.9215 | Val  Acc: 0.9524
 Site-photo                         | Val  Loss: 0.8743 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.7773 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8675 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8952 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 0.8653 | Val  Acc: 0.9733
 Site-photo                         | Val  Loss: 0.8652 | Val  Acc: 0.9897
 Site-art_painting                  | Val  Loss: 1.3383 | Val  Acc: 0.8750
 Site-art_painting                  | Val  Loss: 1.3377 | Val  Acc: 0.8667
 Site-art_painting                  | Val  Loss: 1.3076 | Val  Acc: 0.8077
 Site-art_painting                  | Val  Loss: 1.3548 | Val  Acc: 0.7660
 Site-art_painting                  | Val  Loss: 1.3994 | Val  Acc: 0.7529
 Site-cartoon                       | Val  Loss: 1.6545 | Val  Acc: 0.7143
 Site-cartoon                       | Val  Loss: 1.5626 | Val  Acc: 0.7143
 Site-sketch                        | Val  Loss: 1.8902 | Val  Acc: 0.1282
Average Valid Accuracy: 0.8589
 Best site-photo                     | Epoch:17 | Val Acc: 1.0000
 Best site-photo                     | Epoch:17 | Val Acc: 1.0000
 Best site-photo                     | Epoch:17 | Val Acc: 0.9375
 Best site-photo                     | Epoch:17 | Val Acc: 0.9524
 Best site-photo                     | Epoch:17 | Val Acc: 1.0000
 Best site-photo                     | Epoch:17 | Val Acc: 1.0000
 Best site-photo                     | Epoch:17 | Val Acc: 1.0000
 Best site-photo                     | Epoch:17 | Val Acc: 0.9828
 Best site-photo                     | Epoch:17 | Val Acc: 0.9733
 Best site-photo                     | Epoch:17 | Val Acc: 0.9897
 Best site-art_painting              | Epoch:17 | Val Acc: 0.8750
 Best site-art_painting              | Epoch:17 | Val Acc: 0.8667
 Best site-art_painting              | Epoch:17 | Val Acc: 0.8077
 Best site-art_painting              | Epoch:17 | Val Acc: 0.7660
 Best site-art_painting              | Epoch:17 | Val Acc: 0.7529
 Best site-cartoon                   | Epoch:17 | Val Acc: 0.7143
 Best site-cartoon                   | Epoch:17 | Val Acc: 0.7143
 Best site-sketch                    | Epoch:17 | Val Acc: 0.1282
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_2/fedavg...
============ Train epoch 18 ============
 Site-photo                         | Train Loss: 0.7198 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.9201 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.8166 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 0.7279 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.8241 | Train Acc: 0.9750
 Site-photo                         | Train Loss: 0.8603 | Train Acc: 0.9808
 Site-photo                         | Train Loss: 0.7104 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7957 | Train Acc: 0.9886
 Site-photo                         | Train Loss: 0.8291 | Train Acc: 0.9912
 Site-photo                         | Train Loss: 0.8445 | Train Acc: 0.9795
 Site-art_painting                  | Train Loss: 1.3142 | Train Acc: 0.9167
 Site-art_painting                  | Train Loss: 1.3784 | Train Acc: 0.7273
 Site-art_painting                  | Train Loss: 1.3649 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.3010 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.3120 | Train Acc: 0.7891
 Site-cartoon                       | Train Loss: 1.5791 | Train Acc: 0.7273
 Site-cartoon                       | Train Loss: 1.4924 | Train Acc: 0.6870
 Site-sketch                        | Train Loss: 1.8739 | Train Acc: 0.2759
Average Train Accuracy: 0.8578
 Site-photo                         | Val  Loss: 0.8177 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.9080 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.9526 | Val  Acc: 0.9375
 Site-photo                         | Val  Loss: 0.8633 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8106 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.7542 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8189 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8686 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 0.7984 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8176 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 1.3040 | Val  Acc: 0.8750
 Site-art_painting                  | Val  Loss: 1.3276 | Val  Acc: 0.8000
 Site-art_painting                  | Val  Loss: 1.2534 | Val  Acc: 0.8462
 Site-art_painting                  | Val  Loss: 1.3161 | Val  Acc: 0.8085
 Site-art_painting                  | Val  Loss: 1.3225 | Val  Acc: 0.8353
 Site-cartoon                       | Val  Loss: 1.6000 | Val  Acc: 0.8571
 Site-cartoon                       | Val  Loss: 1.5430 | Val  Acc: 0.6494
 Site-sketch                        | Val  Loss: 1.8484 | Val  Acc: 0.2821
Average Valid Accuracy: 0.8819
 Best site-photo                     | Epoch:18 | Val Acc: 1.0000
 Best site-photo                     | Epoch:18 | Val Acc: 1.0000
 Best site-photo                     | Epoch:18 | Val Acc: 0.9375
 Best site-photo                     | Epoch:18 | Val Acc: 1.0000
 Best site-photo                     | Epoch:18 | Val Acc: 1.0000
 Best site-photo                     | Epoch:18 | Val Acc: 1.0000
 Best site-photo                     | Epoch:18 | Val Acc: 1.0000
 Best site-photo                     | Epoch:18 | Val Acc: 0.9828
 Best site-photo                     | Epoch:18 | Val Acc: 1.0000
 Best site-photo                     | Epoch:18 | Val Acc: 1.0000
 Best site-art_painting              | Epoch:18 | Val Acc: 0.8750
 Best site-art_painting              | Epoch:18 | Val Acc: 0.8000
 Best site-art_painting              | Epoch:18 | Val Acc: 0.8462
 Best site-art_painting              | Epoch:18 | Val Acc: 0.8085
 Best site-art_painting              | Epoch:18 | Val Acc: 0.8353
 Best site-cartoon                   | Epoch:18 | Val Acc: 0.8571
 Best site-cartoon                   | Epoch:18 | Val Acc: 0.6494
 Best site-sketch                    | Epoch:18 | Val Acc: 0.2821
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_2/fedavg...
============ Train epoch 19 ============
 Site-photo                         | Train Loss: 0.6510 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.8771 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.7700 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7072 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7419 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.8449 | Train Acc: 0.9808
 Site-photo                         | Train Loss: 0.7132 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7773 | Train Acc: 0.9886
 Site-photo                         | Train Loss: 0.8080 | Train Acc: 0.9823
 Site-photo                         | Train Loss: 0.7905 | Train Acc: 0.9863
 Site-art_painting                  | Train Loss: 1.3430 | Train Acc: 0.9167
 Site-art_painting                  | Train Loss: 1.3874 | Train Acc: 0.7273
 Site-art_painting                  | Train Loss: 1.2739 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.3599 | Train Acc: 0.7222
 Site-art_painting                  | Train Loss: 1.2847 | Train Acc: 0.7734
 Site-cartoon                       | Train Loss: 1.5528 | Train Acc: 0.6364
 Site-cartoon                       | Train Loss: 1.4710 | Train Acc: 0.7217
 Site-sketch                        | Train Loss: 1.8949 | Train Acc: 0.1034
Average Train Accuracy: 0.8463
 Site-photo                         | Val  Loss: 0.8196 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8651 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.9062 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8345 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.7565 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.7255 | Val  Acc: 0.9714
 Site-photo                         | Val  Loss: 0.8018 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8066 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 0.7642 | Val  Acc: 0.9733
 Site-photo                         | Val  Loss: 0.7746 | Val  Acc: 0.9897
 Site-art_painting                  | Val  Loss: 1.2715 | Val  Acc: 0.7500
 Site-art_painting                  | Val  Loss: 1.2803 | Val  Acc: 0.8667
 Site-art_painting                  | Val  Loss: 1.2408 | Val  Acc: 0.8077
 Site-art_painting                  | Val  Loss: 1.2938 | Val  Acc: 0.7872
 Site-art_painting                  | Val  Loss: 1.3600 | Val  Acc: 0.7412
 Site-cartoon                       | Val  Loss: 1.5740 | Val  Acc: 0.8571
 Site-cartoon                       | Val  Loss: 1.5219 | Val  Acc: 0.6883
 Site-sketch                        | Val  Loss: 1.8239 | Val  Acc: 0.3333
Average Valid Accuracy: 0.8749
============ Train epoch 20 ============
 Site-photo                         | Train Loss: 0.6410 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.8652 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.7662 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 0.6804 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7063 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.8292 | Train Acc: 0.9615
 Site-photo                         | Train Loss: 0.7853 | Train Acc: 0.9853
 Site-photo                         | Train Loss: 0.7492 | Train Acc: 0.9886
 Site-photo                         | Train Loss: 0.7392 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7487 | Train Acc: 0.9863
 Site-art_painting                  | Train Loss: 1.2563 | Train Acc: 0.9167
 Site-art_painting                  | Train Loss: 1.3251 | Train Acc: 0.7273
 Site-art_painting                  | Train Loss: 1.3662 | Train Acc: 0.7000
 Site-art_painting                  | Train Loss: 1.3216 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.2914 | Train Acc: 0.7578
 Site-cartoon                       | Train Loss: 1.6523 | Train Acc: 0.4545
 Site-cartoon                       | Train Loss: 1.4475 | Train Acc: 0.6870
 Site-sketch                        | Train Loss: 1.8421 | Train Acc: 0.3103
Average Train Accuracy: 0.8405
 Site-photo                         | Val  Loss: 0.8049 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8659 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8678 | Val  Acc: 0.9375
 Site-photo                         | Val  Loss: 0.7809 | Val  Acc: 0.9524
 Site-photo                         | Val  Loss: 0.7305 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.6742 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.7589 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.7795 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 0.7335 | Val  Acc: 0.9733
 Site-photo                         | Val  Loss: 0.7234 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 1.3075 | Val  Acc: 0.8750
 Site-art_painting                  | Val  Loss: 1.2838 | Val  Acc: 0.7333
 Site-art_painting                  | Val  Loss: 1.2264 | Val  Acc: 0.8462
 Site-art_painting                  | Val  Loss: 1.2368 | Val  Acc: 0.8298
 Site-art_painting                  | Val  Loss: 1.3153 | Val  Acc: 0.7176
 Site-cartoon                       | Val  Loss: 1.5861 | Val  Acc: 0.8571
 Site-cartoon                       | Val  Loss: 1.5027 | Val  Acc: 0.6753
 Site-sketch                        | Val  Loss: 1.8286 | Val  Acc: 0.2051
Average Valid Accuracy: 0.8659
============ Train epoch 21 ============
 Site-photo                         | Train Loss: 0.5457 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7692 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.7371 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 0.6451 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.6865 | Train Acc: 0.9750
 Site-photo                         | Train Loss: 0.7585 | Train Acc: 0.9808
 Site-photo                         | Train Loss: 0.6642 | Train Acc: 0.9853
 Site-photo                         | Train Loss: 0.7021 | Train Acc: 0.9886
 Site-photo                         | Train Loss: 0.7110 | Train Acc: 0.9912
 Site-photo                         | Train Loss: 0.7012 | Train Acc: 0.9863
 Site-art_painting                  | Train Loss: 1.2886 | Train Acc: 0.9167
 Site-art_painting                  | Train Loss: 1.2927 | Train Acc: 0.6364
 Site-art_painting                  | Train Loss: 1.2716 | Train Acc: 0.7250
 Site-art_painting                  | Train Loss: 1.1494 | Train Acc: 0.7639
 Site-art_painting                  | Train Loss: 1.2306 | Train Acc: 0.8203
 Site-cartoon                       | Train Loss: 1.5074 | Train Acc: 0.6364
 Site-cartoon                       | Train Loss: 1.4246 | Train Acc: 0.7217
 Site-sketch                        | Train Loss: 1.8752 | Train Acc: 0.2586
Average Train Accuracy: 0.8494
 Site-photo                         | Val  Loss: 0.7405 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.7948 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8131 | Val  Acc: 0.9375
 Site-photo                         | Val  Loss: 0.7535 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.6672 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.6643 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.7096 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.7287 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 0.6710 | Val  Acc: 0.9867
 Site-photo                         | Val  Loss: 0.6976 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 1.2712 | Val  Acc: 0.8750
 Site-art_painting                  | Val  Loss: 1.2395 | Val  Acc: 0.8000
 Site-art_painting                  | Val  Loss: 1.2129 | Val  Acc: 0.7692
 Site-art_painting                  | Val  Loss: 1.2329 | Val  Acc: 0.7872
 Site-art_painting                  | Val  Loss: 1.3028 | Val  Acc: 0.7294
 Site-cartoon                       | Val  Loss: 1.6281 | Val  Acc: 0.7143
 Site-cartoon                       | Val  Loss: 1.5132 | Val  Acc: 0.6494
 Site-sketch                        | Val  Loss: 1.8238 | Val  Acc: 0.2821
Average Valid Accuracy: 0.8619
============ Train epoch 22 ============
 Site-photo                         | Train Loss: 0.5077 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7465 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.6810 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 0.6153 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.6191 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7170 | Train Acc: 0.9808
 Site-photo                         | Train Loss: 0.6303 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.6309 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.6803 | Train Acc: 0.9823
 Site-photo                         | Train Loss: 0.6691 | Train Acc: 0.9795
 Site-art_painting                  | Train Loss: 1.1816 | Train Acc: 0.9167
 Site-art_painting                  | Train Loss: 1.2717 | Train Acc: 0.7273
 Site-art_painting                  | Train Loss: 1.2882 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.1598 | Train Acc: 0.7778
 Site-art_painting                  | Train Loss: 1.2192 | Train Acc: 0.7812
 Site-cartoon                       | Train Loss: 1.5125 | Train Acc: 0.7273
 Site-cartoon                       | Train Loss: 1.4183 | Train Acc: 0.7391
 Site-sketch                        | Train Loss: 1.8513 | Train Acc: 0.2069
Average Train Accuracy: 0.8595
 Site-photo                         | Val  Loss: 0.7207 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.7392 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8393 | Val  Acc: 0.9375
 Site-photo                         | Val  Loss: 0.7266 | Val  Acc: 0.9524
 Site-photo                         | Val  Loss: 0.6494 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.5971 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.6843 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.7007 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 0.6367 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.6727 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 1.2560 | Val  Acc: 0.7500
 Site-art_painting                  | Val  Loss: 1.2384 | Val  Acc: 0.7333
 Site-art_painting                  | Val  Loss: 1.1435 | Val  Acc: 0.8462
 Site-art_painting                  | Val  Loss: 1.2871 | Val  Acc: 0.7660
 Site-art_painting                  | Val  Loss: 1.2724 | Val  Acc: 0.7765
 Site-cartoon                       | Val  Loss: 1.5446 | Val  Acc: 0.8571
 Site-cartoon                       | Val  Loss: 1.4816 | Val  Acc: 0.7013
 Site-sketch                        | Val  Loss: 1.8483 | Val  Acc: 0.2564
Average Valid Accuracy: 0.8644
============ Train epoch 23 ============
 Site-photo                         | Train Loss: 0.5435 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.6898 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.6247 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.5462 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.5875 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.6937 | Train Acc: 0.9615
 Site-photo                         | Train Loss: 0.6504 | Train Acc: 0.9853
 Site-photo                         | Train Loss: 0.6198 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.6380 | Train Acc: 0.9912
 Site-photo                         | Train Loss: 0.6722 | Train Acc: 0.9726
 Site-art_painting                  | Train Loss: 1.2957 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.2489 | Train Acc: 0.7273
 Site-art_painting                  | Train Loss: 1.2225 | Train Acc: 0.8250
 Site-art_painting                  | Train Loss: 1.2631 | Train Acc: 0.7361
 Site-art_painting                  | Train Loss: 1.2197 | Train Acc: 0.7891
 Site-cartoon                       | Train Loss: 1.4807 | Train Acc: 0.7273
 Site-cartoon                       | Train Loss: 1.4239 | Train Acc: 0.7304
 Site-sketch                        | Train Loss: 1.8660 | Train Acc: 0.2586
Average Train Accuracy: 0.8555
 Site-photo                         | Val  Loss: 0.7012 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.7438 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.7503 | Val  Acc: 0.9375
 Site-photo                         | Val  Loss: 0.6704 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.6107 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.5735 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.6471 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.6711 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 0.5963 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.6151 | Val  Acc: 0.9897
 Site-art_painting                  | Val  Loss: 1.2627 | Val  Acc: 0.6250
 Site-art_painting                  | Val  Loss: 1.1791 | Val  Acc: 0.8000
 Site-art_painting                  | Val  Loss: 1.1676 | Val  Acc: 0.8462
 Site-art_painting                  | Val  Loss: 1.1663 | Val  Acc: 0.8298
 Site-art_painting                  | Val  Loss: 1.2809 | Val  Acc: 0.7529
 Site-cartoon                       | Val  Loss: 1.5678 | Val  Acc: 0.8571
