===2023-08-10 19:02:47===
===Setting===
    dataset: pacs
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 4
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[14,18,24,31,40,52,68,88,113,146,12,22,40,72,128,11,115,58,
client_nums=[10,5,2,1,]
len_dataset=[1000,462,213,98,]
domain number = 4
============ Train epoch 0 ============
 Site-photo                         | Train Loss: 1.1801 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.4768 | Train Acc: 0.9250
 Site-art_painting                  | Train Loss: 0.4539 | Train Acc: 0.8889
 Site-art_painting                  | Train Loss: 0.3457 | Train Acc: 0.9219
 Site-cartoon                       | Train Loss: 0.8430 | Train Acc: 0.7273
 Site-cartoon                       | Train Loss: 0.6283 | Train Acc: 0.8261
 Site-sketch                        | Train Loss: 1.2111 | Train Acc: 0.5517
Average Train Accuracy: 0.9198
 Site-photo                         | Val  Loss: 0.0391 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0130 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0178 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0094 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0046 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0072 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0082 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0038 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0040 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0087 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.2166 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.3406 | Val  Acc: 0.9333
 Site-art_painting                  | Val  Loss: 0.3741 | Val  Acc: 0.9615
 Site-art_painting                  | Val  Loss: 0.3757 | Val  Acc: 0.9149
 Site-art_painting                  | Val  Loss: 0.4966 | Val  Acc: 0.8706
 Site-cartoon                       | Val  Loss: 0.9045 | Val  Acc: 0.7143
 Site-cartoon                       | Val  Loss: 0.7276 | Val  Acc: 0.8312
 Site-sketch                        | Val  Loss: 1.2280 | Val  Acc: 0.5128
Average Valid Accuracy: 0.9299
============ Train epoch 17 ============
 Site-photo                         | Train Loss: 0.0055 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.1034 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.0565 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0030 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0022 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0650 | Train Acc: 0.9808
 Site-photo                         | Train Loss: 0.0043 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0047 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0066 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0074 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.2942 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.6238 | Train Acc: 0.7727
 Site-art_painting                  | Train Loss: 0.4209 | Train Acc: 0.9500
 Site-art_painting                  | Train Loss: 0.4318 | Train Acc: 0.8889
 Site-art_painting                  | Train Loss: 0.3634 | Train Acc: 0.8984
 Site-cartoon                       | Train Loss: 0.9845 | Train Acc: 0.7273
 Site-cartoon                       | Train Loss: 0.5569 | Train Acc: 0.8870
 Site-sketch                        | Train Loss: 1.3563 | Train Acc: 0.4828
Average Train Accuracy: 0.9185
 Site-photo                         | Val  Loss: 0.0081 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0127 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0462 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0117 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0028 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0268 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0097 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0166 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0054 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0123 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.3437 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.4734 | Val  Acc: 0.8000
 Site-art_painting                  | Val  Loss: 0.5201 | Val  Acc: 0.8846
 Site-art_painting                  | Val  Loss: 0.2928 | Val  Acc: 0.9149
 Site-art_painting                  | Val  Loss: 0.4434 | Val  Acc: 0.8824
 Site-cartoon                       | Val  Loss: 0.8004 | Val  Acc: 0.7143
 Site-cartoon                       | Val  Loss: 0.6799 | Val  Acc: 0.8182
 Site-sketch                        | Val  Loss: 1.1637 | Val  Acc: 0.5897
Average Valid Accuracy: 0.9224
============ Train epoch 18 ============
 Site-photo                         | Train Loss: 0.0069 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.1321 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.0441 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0028 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0180 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0121 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0098 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0056 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0085 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0091 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.3008 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.5950 | Train Acc: 0.8182
 Site-art_painting                  | Train Loss: 0.5453 | Train Acc: 0.8000
 Site-art_painting                  | Train Loss: 0.3815 | Train Acc: 0.9028
 Site-art_painting                  | Train Loss: 0.3928 | Train Acc: 0.8984
 Site-cartoon                       | Train Loss: 0.8298 | Train Acc: 0.8182
 Site-cartoon                       | Train Loss: 0.5736 | Train Acc: 0.8783
 Site-sketch                        | Train Loss: 1.2373 | Train Acc: 0.5690
Average Train Accuracy: 0.9238
 Site-photo                         | Val  Loss: 0.0061 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0161 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0037 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0023 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0022 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0037 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0061 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0062 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0029 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0034 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.4242 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.4083 | Val  Acc: 0.9333
 Site-art_painting                  | Val  Loss: 0.3500 | Val  Acc: 0.9231
 Site-art_painting                  | Val  Loss: 0.2761 | Val  Acc: 0.9574
 Site-art_painting                  | Val  Loss: 0.3416 | Val  Acc: 0.9294
 Site-cartoon                       | Val  Loss: 0.6814 | Val  Acc: 0.7143
 Site-cartoon                       | Val  Loss: 0.6527 | Val  Acc: 0.8571
 Site-sketch                        | Val  Loss: 1.2222 | Val  Acc: 0.5641
Average Valid Accuracy: 0.9377
============ Train epoch 19 ============
 Site-photo                         | Train Loss: 0.0048 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.1121 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.0123 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0016 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0673 | Train Acc: 0.9750
 Site-photo                         | Train Loss: 0.0048 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0033 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0035 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0308 | Train Acc: 0.9912
 Site-photo                         | Train Loss: 0.0053 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.3405 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.4822 | Train Acc: 0.8636
 Site-art_painting                  | Train Loss: 0.4505 | Train Acc: 0.9250
 Site-art_painting                  | Train Loss: 0.3180 | Train Acc: 0.8750
 Site-art_painting                  | Train Loss: 0.3481 | Train Acc: 0.9297
 Site-cartoon                       | Train Loss: 0.8278 | Train Acc: 0.7273
 Site-cartoon                       | Train Loss: 0.6128 | Train Acc: 0.8174
 Site-sketch                        | Train Loss: 1.2582 | Train Acc: 0.5517
Average Train Accuracy: 0.9222
 Site-photo                         | Val  Loss: 0.0459 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0096 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0120 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0068 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0019 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0033 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0058 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0084 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0027 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0034 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.2432 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.5261 | Val  Acc: 0.8667
 Site-art_painting                  | Val  Loss: 0.4122 | Val  Acc: 0.8462
 Site-art_painting                  | Val  Loss: 0.2588 | Val  Acc: 0.9574
 Site-art_painting                  | Val  Loss: 0.3866 | Val  Acc: 0.9059
 Site-cartoon                       | Val  Loss: 0.8452 | Val  Acc: 0.7143
 Site-cartoon                       | Val  Loss: 0.6194 | Val  Acc: 0.8961
 Site-sketch                        | Val  Loss: 1.3210 | Val  Acc: 0.5385
Average Valid Accuracy: 0.9292
============ Train epoch 20 ============
 Site-photo                         | Train Loss: 0.0067 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.2416 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.0310 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0026 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0012 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0101 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.1115 | Train Acc: 0.9853
 Site-photo                         | Train Loss: 0.0106 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0073 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0035 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.2432 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.4278 | Train Acc: 0.8636
 Site-art_painting                  | Train Loss: 0.5113 | Train Acc: 0.8500
 Site-art_painting                  | Train Loss: 0.3592 | Train Acc: 0.9583
 Site-art_painting                  | Train Loss: 0.3326 | Train Acc: 0.9297
 Site-cartoon                       | Train Loss: 0.8766 | Train Acc: 0.7273
 Site-cartoon                       | Train Loss: 0.5335 | Train Acc: 0.8783
 Site-sketch                        | Train Loss: 1.1525 | Train Acc: 0.6207
Average Train Accuracy: 0.9310
 Site-photo                         | Val  Loss: 0.0172 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0088 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0079 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0018 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0019 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0038 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0034 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0265 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0051 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0040 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.2669 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.2511 | Val  Acc: 0.9333
 Site-art_painting                  | Val  Loss: 0.4810 | Val  Acc: 0.8462
 Site-art_painting                  | Val  Loss: 0.3020 | Val  Acc: 0.8936
 Site-art_painting                  | Val  Loss: 0.3985 | Val  Acc: 0.9059
 Site-cartoon                       | Val  Loss: 0.7943 | Val  Acc: 0.7143
 Site-cartoon                       | Val  Loss: 0.6526 | Val  Acc: 0.8312
 Site-sketch                        | Val  Loss: 1.2164 | Val  Acc: 0.5897
Average Valid Accuracy: 0.9286
============ Train epoch 21 ============
 Site-photo                         | Train Loss: 0.0037 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0902 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.0576 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 0.0019 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0030 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0175 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0090 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0069 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0184 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0168 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.2831 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.3892 | Train Acc: 0.9545
 Site-art_painting                  | Train Loss: 0.3981 | Train Acc: 0.9000
 Site-art_painting                  | Train Loss: 0.2717 | Train Acc: 0.9028
 Site-art_painting                  | Train Loss: 0.3053 | Train Acc: 0.9531
 Site-cartoon                       | Train Loss: 0.7435 | Train Acc: 0.8182
 Site-cartoon                       | Train Loss: 0.5744 | Train Acc: 0.8957
 Site-sketch                        | Train Loss: 1.1547 | Train Acc: 0.5517
Average Train Accuracy: 0.9377
 Site-photo                         | Val  Loss: 0.0023 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0125 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0149 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0092 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0021 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0040 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0073 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0061 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0024 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0169 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.2019 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.3063 | Val  Acc: 0.9333
 Site-art_painting                  | Val  Loss: 0.3327 | Val  Acc: 0.9615
 Site-art_painting                  | Val  Loss: 0.3519 | Val  Acc: 0.9362
 Site-art_painting                  | Val  Loss: 0.4533 | Val  Acc: 0.9176
 Site-cartoon                       | Val  Loss: 0.7834 | Val  Acc: 0.7143
 Site-cartoon                       | Val  Loss: 0.5577 | Val  Acc: 0.9221
 Site-sketch                        | Val  Loss: 1.1183 | Val  Acc: 0.5897
Average Valid Accuracy: 0.9430
 Best site-photo                     | Epoch:21 | Val Acc: 1.0000
 Best site-photo                     | Epoch:21 | Val Acc: 1.0000
 Best site-photo                     | Epoch:21 | Val Acc: 1.0000
 Best site-photo                     | Epoch:21 | Val Acc: 1.0000
 Best site-photo                     | Epoch:21 | Val Acc: 1.0000
 Best site-photo                     | Epoch:21 | Val Acc: 1.0000
 Best site-photo                     | Epoch:21 | Val Acc: 1.0000
 Best site-photo                     | Epoch:21 | Val Acc: 1.0000
 Best site-photo                     | Epoch:21 | Val Acc: 1.0000
 Best site-photo                     | Epoch:21 | Val Acc: 1.0000
 Best site-art_painting              | Epoch:21 | Val Acc: 1.0000
 Best site-art_painting              | Epoch:21 | Val Acc: 0.9333
 Best site-art_painting              | Epoch:21 | Val Acc: 0.9615
 Best site-art_painting              | Epoch:21 | Val Acc: 0.9362
 Best site-art_painting              | Epoch:21 | Val Acc: 0.9176
 Best site-cartoon                   | Epoch:21 | Val Acc: 0.7143
 Best site-cartoon                   | Epoch:21 | Val Acc: 0.9221
 Best site-sketch                    | Epoch:21 | Val Acc: 0.5897
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_2/harmo-fl...
============ Train epoch 22 ============
 Site-photo                         | Train Loss: 0.0053 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.1515 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.0224 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0023 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0021 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0036 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0019 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0031 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0037 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0070 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.1827 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.4525 | Train Acc: 0.8182
 Site-art_painting                  | Train Loss: 0.4007 | Train Acc: 0.9250
 Site-art_painting                  | Train Loss: 0.2296 | Train Acc: 0.9583
 Site-art_painting                  | Train Loss: 0.3146 | Train Acc: 0.9297
 Site-cartoon                       | Train Loss: 0.8378 | Train Acc: 0.8182
 Site-cartoon                       | Train Loss: 0.5179 | Train Acc: 0.8870
 Site-sketch                        | Train Loss: 1.3324 | Train Acc: 0.5172
Average Train Accuracy: 0.9332
 Site-photo                         | Val  Loss: 0.0106 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0625 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0025 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0077 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0017 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0029 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0022 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0496 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 0.0055 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0084 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.2635 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.1884 | Val  Acc: 0.9333
 Site-art_painting                  | Val  Loss: 0.3604 | Val  Acc: 0.9231
 Site-art_painting                  | Val  Loss: 0.2822 | Val  Acc: 0.9149
 Site-art_painting                  | Val  Loss: 0.3748 | Val  Acc: 0.9059
 Site-cartoon                       | Val  Loss: 0.7202 | Val  Acc: 0.7143
 Site-cartoon                       | Val  Loss: 0.7149 | Val  Acc: 0.8182
 Site-sketch                        | Val  Loss: 1.2354 | Val  Acc: 0.5897
Average Valid Accuracy: 0.9323
============ Train epoch 23 ============
 Site-photo                         | Train Loss: 0.0024 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.1270 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.0343 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0026 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0014 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0025 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0067 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0022 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0088 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0031 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.2363 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.5892 | Train Acc: 0.9091
 Site-art_painting                  | Train Loss: 0.4424 | Train Acc: 0.9250
 Site-art_painting                  | Train Loss: 0.4224 | Train Acc: 0.9167
 Site-art_painting                  | Train Loss: 0.3404 | Train Acc: 0.9141
 Site-cartoon                       | Train Loss: 0.8388 | Train Acc: 0.8182
 Site-cartoon                       | Train Loss: 0.5408 | Train Acc: 0.9130
 Site-sketch                        | Train Loss: 1.1926 | Train Acc: 0.6207
Average Train Accuracy: 0.9423
 Site-photo                         | Val  Loss: 0.0008 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0052 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0157 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0015 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0016 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0030 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0034 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0037 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0059 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0058 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.5254 | Val  Acc: 0.7500
 Site-art_painting                  | Val  Loss: 0.2450 | Val  Acc: 0.9333
 Site-art_painting                  | Val  Loss: 0.4073 | Val  Acc: 0.8462
 Site-art_painting                  | Val  Loss: 0.2545 | Val  Acc: 0.9362
 Site-art_painting                  | Val  Loss: 0.2826 | Val  Acc: 0.9529
 Site-cartoon                       | Val  Loss: 0.6569 | Val  Acc: 0.8571
 Site-cartoon                       | Val  Loss: 0.6704 | Val  Acc: 0.8312
 Site-sketch                        | Val  Loss: 1.0935 | Val  Acc: 0.6410
Average Valid Accuracy: 0.9304
============ Train epoch 24 ============
 Site-photo                         | Train Loss: 0.0028 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.1664 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.0099 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0017 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0008 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0046 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0041 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0160 | Train Acc: 0.9886
 Site-photo                         | Train Loss: 0.0103 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0034 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.3517 | Train Acc: 0.9167
 Site-art_painting                  | Train Loss: 0.5469 | Train Acc: 0.8182
 Site-art_painting                  | Train Loss: 0.3951 | Train Acc: 0.9000
 Site-art_painting                  | Train Loss: 0.2892 | Train Acc: 0.8889
 Site-art_painting                  | Train Loss: 0.3045 | Train Acc: 0.9375
 Site-cartoon                       | Train Loss: 0.9077 | Train Acc: 0.7273
 Site-cartoon                       | Train Loss: 0.5034 | Train Acc: 0.8957
 Site-sketch                        | Train Loss: 1.1778 | Train Acc: 0.5172
Average Train Accuracy: 0.9186
 Site-photo                         | Val  Loss: 0.0296 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0222 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0103 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0018 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0017 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0022 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0015 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0055 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0066 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0015 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.1216 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.4848 | Val  Acc: 0.8667
 Site-art_painting                  | Val  Loss: 0.3756 | Val  Acc: 0.8462
 Site-art_painting                  | Val  Loss: 0.3123 | Val  Acc: 0.9149
 Site-art_painting                  | Val  Loss: 0.3700 | Val  Acc: 0.9059
 Site-cartoon                       | Val  Loss: 0.6141 | Val  Acc: 0.8571
 Site-cartoon                       | Val  Loss: 0.6150 | Val  Acc: 0.8961
 Site-sketch                        | Val  Loss: 1.0671 | Val  Acc: 0.5897
Average Valid Accuracy: 0.9376
============ Train epoch 25 ============
 Site-photo                         | Train Loss: 0.0018 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.2206 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.0073 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0028 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0008 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0022 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0012 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0029 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0047 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0026 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.2507 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.4473 | Train Acc: 0.8182
 Site-art_painting                  | Train Loss: 0.4766 | Train Acc: 0.8500
 Site-art_painting                  | Train Loss: 0.2685 | Train Acc: 0.9306
 Site-art_painting                  | Train Loss: 0.3191 | Train Acc: 0.9375
 Site-cartoon                       | Train Loss: 0.8114 | Train Acc: 0.8182
 Site-cartoon                       | Train Loss: 0.5269 | Train Acc: 0.8609
 Site-sketch                        | Train Loss: 1.2308 | Train Acc: 0.5862
Average Train Accuracy: 0.9303
 Site-photo                         | Val  Loss: 0.0124 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0352 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0031 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0016 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0014 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0020 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0045 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0077 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0046 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0025 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.7383 | Val  Acc: 0.8750
 Site-art_painting                  | Val  Loss: 0.2973 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.2990 | Val  Acc: 0.8846
 Site-art_painting                  | Val  Loss: 0.3208 | Val  Acc: 0.9149
 Site-art_painting                  | Val  Loss: 0.3542 | Val  Acc: 0.8824
 Site-cartoon                       | Val  Loss: 0.7227 | Val  Acc: 0.7143
 Site-cartoon                       | Val  Loss: 0.5513 | Val  Acc: 0.8961
 Site-sketch                        | Val  Loss: 1.1593 | Val  Acc: 0.6154
Average Valid Accuracy: 0.9324
============ Train epoch 26 ============
 Site-photo                         | Train Loss: 0.0064 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.1893 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.0652 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0013 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0021 | Train Acc: 1.0000
