===2023-05-29 06:50:39===
===Setting===
    dataset: fairface
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 12
    quantile: 0.5
    std_rw: False
data_number=[18,27,40,58,87,127,188,276,406,442,42,61,91,134,197,290,418,67,99,146,215,316,124,182,268,158,232,266,181,]
client_nums=[10,7,5,3,2,1,1,]
domain number = 12
multiply 100 for Ea!
use train loss for Ea
============ Train epoch 0 ============
cnt=[4, 6, 4, 2, 1, 1, 1, 3, 1, 1, 2, 3, ]
power_decay: 0.9, powerI: 0.9500, powerC: 0.0500
min_w=0.00349, quan_i=1.00, quan_c=1.00
minimize weight of clients:[]
 Site-White_Male               | Train Loss: 1.9185 | Train Acc: 0.2778
 Site-Southeast_Asian_Female   | Train Loss: 1.8327 | Train Acc: 0.3120
 Site-Middle_Eastern_Male      | Train Loss: 1.9925 | Train Acc: 0.2099
 Site-White_Male                (6) | Val  Loss: 1.7128 | Val  Acc: 0.5000
 Site-White_Female              (7) | Val  Loss: 1.9718 | Val  Acc: 0.2778
 Site-White_Male                (11)| Val  Loss: 1.9363 | Val  Acc: 0.1538
 Site-White_Female              (5) | Val  Loss: 1.7031 | Val  Acc: 0.3846
 Site-White_Male                (3) | Val  Loss: 1.8593 | Val  Acc: 0.2414
 Site-White_Female              (4) | Val  Loss: 1.7478 | Val  Acc: 0.3765
 Site-White_Male                (3) | Val  Loss: 1.8461 | Val  Acc: 0.2640
 Site-White_Female              (4) | Val  Loss: 1.7663 | Val  Acc: 0.3804
 Site-White_Male                (3) | Val  Loss: 1.7933 | Val  Acc: 0.3026
 Site-White_Female              (4) | Val  Loss: 1.7652 | Val  Acc: 0.3776
 Site-Latino_Hispanic_Male      (8) | Val  Loss: 1.9085 | Val  Acc: 0.3214
 Site-Latino_Hispanic_Female    (0) | Val  Loss: 1.8839 | Val  Acc: 0.2683
 Site-Latino_Hispanic_Male      (1) | Val  Loss: 1.8199 | Val  Acc: 0.3333
 Site-Latino_Hispanic_Female    (2) | Val  Loss: 1.8560 | Val  Acc: 0.2809
 Site-Latino_Hispanic_Male      (1) | Val  Loss: 1.7276 | Val  Acc: 0.2290
 Site-Latino_Hispanic_Female    (2) | Val  Loss: 1.6508 | Val  Acc: 0.2850
 Site-Latino_Hispanic_Male      (1) | Val  Loss: 1.8555 | Val  Acc: 0.2446
 Site-Black_Female              (9) | Val  Loss: 1.9409 | Val  Acc: 0.2000
 Site-Black_Male                (10)| Val  Loss: 2.1643 | Val  Acc: 0.2727
 Site-Black_Female              (9) | Val  Loss: 1.8694 | Val  Acc: 0.2268
 Site-Black_Male                (10)| Val  Loss: 1.7036 | Val  Acc: 0.2657
 Site-Black_Female              (9) | Val  Loss: 1.7866 | Val  Acc: 0.3128
 Site-East_Asian_Male           (1) | Val  Loss: 1.8506 | Val  Acc: 0.3780
 Site-East_Asian_Female         (2) | Val  Loss: 1.6306 | Val  Acc: 0.4380
 Site-East_Asian_Male           (3) | Val  Loss: 1.7915 | Val  Acc: 0.3652
 Site-Indian_Female             (2) | Val  Loss: 1.9433 | Val  Acc: 0.3238
 Site-Indian_Male               (1) | Val  Loss: 1.8921 | Val  Acc: 0.2516
 Site-Southeast_Asian_Female    (2) | Val  Loss: 2.0121 | Val  Acc: 0.2825
 Site-Middle_Eastern_Male       (3) | Val  Loss: 2.0147 | Val  Acc: 0.1667
Average Valid Accuracy: 0.3002
Aggregated Acc | Val Acc: 0.3064
 Best site-White_Male               (6)  | Epoch:5 | Val Acc: 0.5000
 Best site-White_Female             (7)  | Epoch:5 | Val Acc: 0.2778
 Best site-White_Male               (11) | Epoch:5 | Val Acc: 0.1538
 Best site-White_Female             (5)  | Epoch:5 | Val Acc: 0.3846
 Best site-White_Male               (3)  | Epoch:5 | Val Acc: 0.2414
 Best site-White_Female             (4)  | Epoch:5 | Val Acc: 0.3765
 Best site-White_Male               (3)  | Epoch:5 | Val Acc: 0.2640
 Best site-White_Female             (4)  | Epoch:5 | Val Acc: 0.3804
 Best site-White_Male               (3)  | Epoch:5 | Val Acc: 0.3026
 Best site-White_Female             (4)  | Epoch:5 | Val Acc: 0.3776
 Best site-Latino_Hispanic_Male     (8)  | Epoch:5 | Val Acc: 0.3214
 Best site-Latino_Hispanic_Female   (0)  | Epoch:5 | Val Acc: 0.2683
 Best site-Latino_Hispanic_Male     (1)  | Epoch:5 | Val Acc: 0.3333
 Best site-Latino_Hispanic_Female   (2)  | Epoch:5 | Val Acc: 0.2809
 Best site-Latino_Hispanic_Male     (1)  | Epoch:5 | Val Acc: 0.2290
 Best site-Latino_Hispanic_Female   (2)  | Epoch:5 | Val Acc: 0.2850
 Best site-Latino_Hispanic_Male     (1)  | Epoch:5 | Val Acc: 0.2446
 Best site-Black_Female             (9)  | Epoch:5 | Val Acc: 0.2000
 Best site-Black_Male               (10) | Epoch:5 | Val Acc: 0.2727
 Best site-Black_Female             (9)  | Epoch:5 | Val Acc: 0.2268
 Best site-Black_Male               (10) | Epoch:5 | Val Acc: 0.2657
 Best site-Black_Female             (9)  | Epoch:5 | Val Acc: 0.3128
 Best site-East_Asian_Male          (1)  | Epoch:5 | Val Acc: 0.3780
 Best site-East_Asian_Female        (2)  | Epoch:5 | Val Acc: 0.4380
 Best site-East_Asian_Male          (3)  | Epoch:5 | Val Acc: 0.3652
 Best site-Indian_Female            (2)  | Epoch:5 | Val Acc: 0.3238
 Best site-Indian_Male              (1)  | Epoch:5 | Val Acc: 0.2516
 Best site-Southeast_Asian_Female   (2)  | Epoch:5 | Val Acc: 0.2825
 Best site-Middle_Eastern_Male      (3)  | Epoch:5 | Val Acc: 0.1667
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_uneven-quan_1.47_1_gender_cluster_12/ccop_q=1...
============ Train epoch 6 ============
cnt=[1, 4, 6, 4, 2, 4, 1, 1, 1, 2, 1, 2, ]
power_decay: 0.9, powerI: 0.7391, powerC: 0.2609
domain fairness std = 0.06673639987398788
min_w=0.01007, quan_i=1.85, quan_c=1.84
minimize weight of clients:[0, 1, 3, 5, 7, 9, 10, 13, 15, 19, 21, 23, ]
 Site-White_Male               | Train Loss: 1.7887 | Train Acc: 0.3333
 Site-White_Female             | Train Loss: 1.6954 | Train Acc: 0.3704
 Site-White_Male               | Train Loss: 1.7751 | Train Acc: 0.4500
 Site-White_Female             | Train Loss: 1.6547 | Train Acc: 0.4310
 Site-White_Male               | Train Loss: 1.8546 | Train Acc: 0.3218
 Site-White_Female             | Train Loss: 1.7329 | Train Acc: 0.4016
 Site-White_Male               | Train Loss: 1.8296 | Train Acc: 0.3298
 Site-White_Female             | Train Loss: 1.7482 | Train Acc: 0.3442
 Site-White_Male               | Train Loss: 1.7865 | Train Acc: 0.3103
 Site-White_Female             | Train Loss: 1.7377 | Train Acc: 0.3824
 Site-Latino_Hispanic_Male     | Train Loss: 1.7835 | Train Acc: 0.2143
 Site-Latino_Hispanic_Female   | Train Loss: 1.8382 | Train Acc: 0.2951
 Site-Latino_Hispanic_Male     | Train Loss: 1.8237 | Train Acc: 0.2857
 Site-Latino_Hispanic_Female   | Train Loss: 1.8901 | Train Acc: 0.3060
 Site-Latino_Hispanic_Male     | Train Loss: 1.7168 | Train Acc: 0.2995
 Site-Latino_Hispanic_Female   | Train Loss: 1.7705 | Train Acc: 0.3172
 Site-Latino_Hispanic_Male     | Train Loss: 1.7843 | Train Acc: 0.2703
 Site-Black_Female             | Train Loss: 1.6934 | Train Acc: 0.3433
 Site-Black_Male               | Train Loss: 1.8964 | Train Acc: 0.2323
 Site-Black_Female             | Train Loss: 1.7908 | Train Acc: 0.3493
 Site-Black_Male               | Train Loss: 1.7851 | Train Acc: 0.3070
 Site-Black_Female             | Train Loss: 1.7902 | Train Acc: 0.3101
 Site-East_Asian_Male          | Train Loss: 1.7411 | Train Acc: 0.3226
 Site-East_Asian_Female        | Train Loss: 1.6421 | Train Acc: 0.4835
 Site-East_Asian_Male          | Train Loss: 1.7266 | Train Acc: 0.3321
 Site-Indian_Female            | Train Loss: 1.9147 | Train Acc: 0.2405
 Site-Indian_Male              | Train Loss: 1.8147 | Train Acc: 0.2974
 Site-Southeast_Asian_Female   | Train Loss: 1.9153 | Train Acc: 0.3195
 Site-Middle_Eastern_Male      | Train Loss: 1.9267 | Train Acc: 0.2707
 Site-White_Male                (7) | Val  Loss: 1.7004 | Val  Acc: 0.5000
 Site-White_Female              (1) | Val  Loss: 1.9249 | Val  Acc: 0.2778
 Site-White_Male                (0) | Val  Loss: 1.8723 | Val  Acc: 0.2308
 Site-White_Female              (10)| Val  Loss: 1.7457 | Val  Acc: 0.4103
 Site-White_Male                (2) | Val  Loss: 1.8252 | Val  Acc: 0.3276
 Site-White_Female              (1) | Val  Loss: 1.7262 | Val  Acc: 0.3882
 Site-White_Male                (2) | Val  Loss: 1.8223 | Val  Acc: 0.2960
 Site-White_Female              (1) | Val  Loss: 1.7755 | Val  Acc: 0.3750
 Site-White_Male                (2) | Val  Loss: 1.7601 | Val  Acc: 0.3063
 Site-White_Female              (1) | Val  Loss: 1.7488 | Val  Acc: 0.3946
 Site-Latino_Hispanic_Male      (8) | Val  Loss: 1.8673 | Val  Acc: 0.3571
 Site-Latino_Hispanic_Female    (5) | Val  Loss: 1.8986 | Val  Acc: 0.2927
 Site-Latino_Hispanic_Male      (2) | Val  Loss: 1.8153 | Val  Acc: 0.2500
 Site-Latino_Hispanic_Female    (5) | Val  Loss: 1.8207 | Val  Acc: 0.2697
 Site-Latino_Hispanic_Male      (3) | Val  Loss: 1.6777 | Val  Acc: 0.2137
 Site-Latino_Hispanic_Female    (5) | Val  Loss: 1.6587 | Val  Acc: 0.2746
 Site-Latino_Hispanic_Male      (3) | Val  Loss: 1.8240 | Val  Acc: 0.2698
 Site-Black_Female              (6) | Val  Loss: 1.9364 | Val  Acc: 0.2667
 Site-Black_Male                (9) | Val  Loss: 2.2497 | Val  Acc: 0.3030
 Site-Black_Female              (11)| Val  Loss: 1.8434 | Val  Acc: 0.2784
 Site-Black_Male                (9) | Val  Loss: 1.7087 | Val  Acc: 0.2378
 Site-Black_Female              (11)| Val  Loss: 1.7670 | Val  Acc: 0.3128
 Site-East_Asian_Male           (2) | Val  Loss: 1.7643 | Val  Acc: 0.3902
 Site-East_Asian_Female         (5) | Val  Loss: 1.6188 | Val  Acc: 0.4711
 Site-East_Asian_Male           (3) | Val  Loss: 1.7601 | Val  Acc: 0.3708
 Site-Indian_Female             (4) | Val  Loss: 1.9071 | Val  Acc: 0.3333
 Site-Indian_Male               (3) | Val  Loss: 1.8673 | Val  Acc: 0.2452
 Site-Southeast_Asian_Female    (4) | Val  Loss: 1.9730 | Val  Acc: 0.2825
 Site-Middle_Eastern_Male       (2) | Val  Loss: 1.9631 | Val  Acc: 0.2167
Average Valid Accuracy: 0.3153
Aggregated Acc | Val Acc: 0.3248
 Best site-White_Male               (7)  | Epoch:6 | Val Acc: 0.5000
 Best site-White_Female             (1)  | Epoch:6 | Val Acc: 0.2778
 Best site-White_Male               (0)  | Epoch:6 | Val Acc: 0.2308
 Best site-White_Female             (10) | Epoch:6 | Val Acc: 0.4103
 Best site-White_Male               (2)  | Epoch:6 | Val Acc: 0.3276
 Best site-White_Female             (1)  | Epoch:6 | Val Acc: 0.3882
 Best site-White_Male               (2)  | Epoch:6 | Val Acc: 0.2960
 Best site-White_Female             (1)  | Epoch:6 | Val Acc: 0.3750
 Best site-White_Male               (2)  | Epoch:6 | Val Acc: 0.3063
 Best site-White_Female             (1)  | Epoch:6 | Val Acc: 0.3946
 Best site-Latino_Hispanic_Male     (8)  | Epoch:6 | Val Acc: 0.3571
 Best site-Latino_Hispanic_Female   (5)  | Epoch:6 | Val Acc: 0.2927
 Best site-Latino_Hispanic_Male     (2)  | Epoch:6 | Val Acc: 0.2500
 Best site-Latino_Hispanic_Female   (5)  | Epoch:6 | Val Acc: 0.2697
 Best site-Latino_Hispanic_Male     (3)  | Epoch:6 | Val Acc: 0.2137
 Best site-Latino_Hispanic_Female   (5)  | Epoch:6 | Val Acc: 0.2746
 Best site-Latino_Hispanic_Male     (3)  | Epoch:6 | Val Acc: 0.2698
 Best site-Black_Female             (6)  | Epoch:6 | Val Acc: 0.2667
 Best site-Black_Male               (9)  | Epoch:6 | Val Acc: 0.3030
 Best site-Black_Female             (11) | Epoch:6 | Val Acc: 0.2784
 Best site-Black_Male               (9)  | Epoch:6 | Val Acc: 0.2378
 Best site-Black_Female             (11) | Epoch:6 | Val Acc: 0.3128
 Best site-East_Asian_Male          (2)  | Epoch:6 | Val Acc: 0.3902
 Best site-East_Asian_Female        (5)  | Epoch:6 | Val Acc: 0.4711
 Best site-East_Asian_Male          (3)  | Epoch:6 | Val Acc: 0.3708
 Best site-Indian_Female            (4)  | Epoch:6 | Val Acc: 0.3333
 Best site-Indian_Male              (3)  | Epoch:6 | Val Acc: 0.2452
 Best site-Southeast_Asian_Female   (4)  | Epoch:6 | Val Acc: 0.2825
 Best site-Middle_Eastern_Male      (2)  | Epoch:6 | Val Acc: 0.2167
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_uneven-quan_1.47_1_gender_cluster_12/ccop_q=1...
============ Train epoch 7 ============
cnt=[2, 5, 2, 7, 2, 1, 1, 2, 1, 1, 4, 1, ]
power_decay: 0.9, powerI: 0.7152, powerC: 0.2848
domain fairness std = 0.05324695703153072
min_w=0.01096, quan_i=1.79, quan_c=1.82
minimize weight of clients:[1, 3, 5, 7, 9, 17, 22, 24, ]
 Site-White_Male               | Train Loss: 1.7499 | Train Acc: 0.2222
 Site-White_Female             | Train Loss: 1.6555 | Train Acc: 0.4074
 Site-White_Male               | Train Loss: 1.7782 | Train Acc: 0.4250
 Site-White_Female             | Train Loss: 1.6520 | Train Acc: 0.4138
 Site-White_Male               | Train Loss: 1.7477 | Train Acc: 0.3908
 Site-White_Female             | Train Loss: 1.7087 | Train Acc: 0.3701
 Site-White_Male               | Train Loss: 1.7833 | Train Acc: 0.3138
 Site-White_Female             | Train Loss: 1.7319 | Train Acc: 0.3659
 Site-White_Male               | Train Loss: 1.7415 | Train Acc: 0.3276
 Site-White_Female             | Train Loss: 1.7057 | Train Acc: 0.3846
 Site-Latino_Hispanic_Male     | Train Loss: 1.7508 | Train Acc: 0.2619
 Site-Latino_Hispanic_Female   | Train Loss: 1.7690 | Train Acc: 0.3443
 Site-Latino_Hispanic_Male     | Train Loss: 1.7734 | Train Acc: 0.2637
 Site-Latino_Hispanic_Female   | Train Loss: 1.6428 | Train Acc: 0.3433
 Site-Latino_Hispanic_Male     | Train Loss: 1.7106 | Train Acc: 0.3350
 Site-Latino_Hispanic_Female   | Train Loss: 1.7219 | Train Acc: 0.3655
 Site-Latino_Hispanic_Male     | Train Loss: 1.7346 | Train Acc: 0.3230
 Site-Black_Female             | Train Loss: 1.7571 | Train Acc: 0.3433
 Site-Black_Male               | Train Loss: 1.8654 | Train Acc: 0.2121
 Site-Black_Female             | Train Loss: 1.7422 | Train Acc: 0.3630
 Site-Black_Male               | Train Loss: 1.7981 | Train Acc: 0.2651
 Site-Black_Female             | Train Loss: 1.7654 | Train Acc: 0.3165
 Site-East_Asian_Male          | Train Loss: 1.6942 | Train Acc: 0.3306
 Site-East_Asian_Female        | Train Loss: 1.6168 | Train Acc: 0.4835
 Site-East_Asian_Male          | Train Loss: 1.6617 | Train Acc: 0.3358
 Site-Indian_Female            | Train Loss: 1.8617 | Train Acc: 0.3038
 Site-Indian_Male              | Train Loss: 1.7592 | Train Acc: 0.3276
 Site-Southeast_Asian_Female   | Train Loss: 1.8848 | Train Acc: 0.3308
 Site-Middle_Eastern_Male      | Train Loss: 1.8258 | Train Acc: 0.2928
 Site-White_Male                (9) | Val  Loss: 1.6178 | Val  Acc: 0.4167
 Site-White_Female              (1) | Val  Loss: 1.9363 | Val  Acc: 0.3889
 Site-White_Male                (5) | Val  Loss: 1.7662 | Val  Acc: 0.2692
 Site-White_Female              (1) | Val  Loss: 1.7406 | Val  Acc: 0.2821
 Site-White_Male                (3) | Val  Loss: 1.7772 | Val  Acc: 0.4138
 Site-White_Female              (1) | Val  Loss: 1.6767 | Val  Acc: 0.4353
 Site-White_Male                (3) | Val  Loss: 1.7652 | Val  Acc: 0.3120
 Site-White_Female              (1) | Val  Loss: 1.7511 | Val  Acc: 0.3913
 Site-White_Male                (3) | Val  Loss: 1.7063 | Val  Acc: 0.3506
 Site-White_Female              (1) | Val  Loss: 1.7186 | Val  Acc: 0.3776
 Site-Latino_Hispanic_Male      (6) | Val  Loss: 1.8861 | Val  Acc: 0.2143
 Site-Latino_Hispanic_Female    (7) | Val  Loss: 1.9034 | Val  Acc: 0.2439
 Site-Latino_Hispanic_Male      (3) | Val  Loss: 1.7915 | Val  Acc: 0.3333
 Site-Latino_Hispanic_Female    (7) | Val  Loss: 1.7779 | Val  Acc: 0.3034
 Site-Latino_Hispanic_Male      (3) | Val  Loss: 1.7113 | Val  Acc: 0.2290
 Site-Latino_Hispanic_Female    (10)| Val  Loss: 1.6647 | Val  Acc: 0.3472
 Site-Latino_Hispanic_Male      (3) | Val  Loss: 1.7752 | Val  Acc: 0.2806
 Site-Black_Female              (8) | Val  Loss: 1.8805 | Val  Acc: 0.2667
 Site-Black_Male                (4) | Val  Loss: 2.2967 | Val  Acc: 0.3485
 Site-Black_Female              (2) | Val  Loss: 1.8153 | Val  Acc: 0.2990
 Site-Black_Male                (11)| Val  Loss: 1.6795 | Val  Acc: 0.3217
 Site-Black_Female              (2) | Val  Loss: 1.7372 | Val  Acc: 0.3649
 Site-East_Asian_Male           (0) | Val  Loss: 1.6847 | Val  Acc: 0.4268
 Site-East_Asian_Female         (10)| Val  Loss: 1.6125 | Val  Acc: 0.4711
 Site-East_Asian_Male           (0) | Val  Loss: 1.7045 | Val  Acc: 0.3876
 Site-Indian_Female             (10)| Val  Loss: 1.8665 | Val  Acc: 0.2857
 Site-Indian_Male               (4) | Val  Loss: 1.8143 | Val  Acc: 0.2516
 Site-Southeast_Asian_Female    (10)| Val  Loss: 1.9679 | Val  Acc: 0.2768
 Site-Middle_Eastern_Male       (3) | Val  Loss: 1.8981 | Val  Acc: 0.2667
Average Valid Accuracy: 0.3295
Aggregated Acc | Val Acc: 0.3195
 Best site-White_Male               (9)  | Epoch:7 | Val Acc: 0.4167
 Best site-White_Female             (1)  | Epoch:7 | Val Acc: 0.3889
 Best site-White_Male               (5)  | Epoch:7 | Val Acc: 0.2692
 Best site-White_Female             (1)  | Epoch:7 | Val Acc: 0.2821
 Best site-White_Male               (3)  | Epoch:7 | Val Acc: 0.4138
 Best site-White_Female             (1)  | Epoch:7 | Val Acc: 0.4353
 Best site-White_Male               (3)  | Epoch:7 | Val Acc: 0.3120
 Best site-White_Female             (1)  | Epoch:7 | Val Acc: 0.3913
 Best site-White_Male               (3)  | Epoch:7 | Val Acc: 0.3506
 Best site-White_Female             (1)  | Epoch:7 | Val Acc: 0.3776
 Best site-Latino_Hispanic_Male     (6)  | Epoch:7 | Val Acc: 0.2143
 Best site-Latino_Hispanic_Female   (7)  | Epoch:7 | Val Acc: 0.2439
 Best site-Latino_Hispanic_Male     (3)  | Epoch:7 | Val Acc: 0.3333
 Best site-Latino_Hispanic_Female   (7)  | Epoch:7 | Val Acc: 0.3034
 Best site-Latino_Hispanic_Male     (3)  | Epoch:7 | Val Acc: 0.2290
 Best site-Latino_Hispanic_Female   (10) | Epoch:7 | Val Acc: 0.3472
 Best site-Latino_Hispanic_Male     (3)  | Epoch:7 | Val Acc: 0.2806
 Best site-Black_Female             (8)  | Epoch:7 | Val Acc: 0.2667
 Best site-Black_Male               (4)  | Epoch:7 | Val Acc: 0.3485
 Best site-Black_Female             (2)  | Epoch:7 | Val Acc: 0.2990
 Best site-Black_Male               (11) | Epoch:7 | Val Acc: 0.3217
 Best site-Black_Female             (2)  | Epoch:7 | Val Acc: 0.3649
 Best site-East_Asian_Male          (0)  | Epoch:7 | Val Acc: 0.4268
 Best site-East_Asian_Female        (10) | Epoch:7 | Val Acc: 0.4711
 Best site-East_Asian_Male          (0)  | Epoch:7 | Val Acc: 0.3876
 Best site-Indian_Female            (10) | Epoch:7 | Val Acc: 0.2857
 Best site-Indian_Male              (4)  | Epoch:7 | Val Acc: 0.2516
 Best site-Southeast_Asian_Female   (10) | Epoch:7 | Val Acc: 0.2768
 Best site-Middle_Eastern_Male      (3)  | Epoch:7 | Val Acc: 0.2667
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_uneven-quan_1.47_1_gender_cluster_12/ccop_q=1...
============ Train epoch 8 ============
cnt=[3, 4, 4, 1, 1, 4, 3, 1, 2, 3, 1, 2, ]
power_decay: 0.9, powerI: 0.6937, powerC: 0.3063
domain fairness std = 0.04324516418386187
min_w=0.01030, quan_i=1.75, quan_c=1.78
minimize weight of clients:[1, 3, 5, 9, 13, 14, 22, 24, ]
 Site-White_Male               | Train Loss: 1.7237 | Train Acc: 0.3333
 Site-White_Female             | Train Loss: 1.6127 | Train Acc: 0.4444
 Site-White_Male               | Train Loss: 1.6509 | Train Acc: 0.5750
 Site-White_Female             | Train Loss: 1.5863 | Train Acc: 0.4310
 Site-White_Male               | Train Loss: 1.7505 | Train Acc: 0.3218
 Site-White_Female             | Train Loss: 1.6404 | Train Acc: 0.4016
 Site-White_Male               | Train Loss: 1.7263 | Train Acc: 0.3351
 Site-White_Female             | Train Loss: 1.6581 | Train Acc: 0.3877
 Site-White_Male               | Train Loss: 1.6909 | Train Acc: 0.3744
 Site-White_Female             | Train Loss: 1.6561 | Train Acc: 0.3959
 Site-Latino_Hispanic_Male     | Train Loss: 1.6797 | Train Acc: 0.2619
 Site-Latino_Hispanic_Female   | Train Loss: 1.7722 | Train Acc: 0.3443
 Site-Latino_Hispanic_Male     | Train Loss: 1.7212 | Train Acc: 0.3077
 Site-Latino_Hispanic_Female   | Train Loss: 1.6416 | Train Acc: 0.3209
 Site-Latino_Hispanic_Male     | Train Loss: 1.6646 | Train Acc: 0.3503
 Site-Latino_Hispanic_Female   | Train Loss: 1.7332 | Train Acc: 0.3345
 Site-Latino_Hispanic_Male     | Train Loss: 1.7048 | Train Acc: 0.3325
 Site-Black_Female             | Train Loss: 1.7342 | Train Acc: 0.3881
 Site-Black_Male               | Train Loss: 1.9245 | Train Acc: 0.2525
 Site-Black_Female             | Train Loss: 1.7067 | Train Acc: 0.3973
 Site-Black_Male               | Train Loss: 1.7946 | Train Acc: 0.2744
 Site-Black_Female             | Train Loss: 1.7253 | Train Acc: 0.3070
 Site-East_Asian_Male          | Train Loss: 1.6543 | Train Acc: 0.3548
 Site-East_Asian_Female        | Train Loss: 1.5657 | Train Acc: 0.4725
 Site-East_Asian_Male          | Train Loss: 1.6115 | Train Acc: 0.3769
 Site-Indian_Female            | Train Loss: 1.8159 | Train Acc: 0.3228
 Site-Indian_Male              | Train Loss: 1.7131 | Train Acc: 0.3534
 Site-Southeast_Asian_Female   | Train Loss: 1.7761 | Train Acc: 0.3496
 Site-Middle_Eastern_Male      | Train Loss: 1.7700 | Train Acc: 0.3204
 Site-White_Male                (10)| Val  Loss: 1.6005 | Val  Acc: 0.5000
 Site-White_Female              (0) | Val  Loss: 1.8900 | Val  Acc: 0.2778
 Site-White_Male                (7) | Val  Loss: 1.7702 | Val  Acc: 0.2692
 Site-White_Female              (5) | Val  Loss: 1.7082 | Val  Acc: 0.3333
 Site-White_Male                (1) | Val  Loss: 1.7116 | Val  Acc: 0.3276
 Site-White_Female              (5) | Val  Loss: 1.6681 | Val  Acc: 0.4000
 Site-White_Male                (1) | Val  Loss: 1.7013 | Val  Acc: 0.3360
 Site-White_Female              (5) | Val  Loss: 1.7161 | Val  Acc: 0.3913
 Site-White_Male                (1) | Val  Loss: 1.6557 | Val  Acc: 0.3506
 Site-White_Female              (5) | Val  Loss: 1.6731 | Val  Acc: 0.3980
 Site-Latino_Hispanic_Male      (4) | Val  Loss: 1.8296 | Val  Acc: 0.2500
 Site-Latino_Hispanic_Female    (0) | Val  Loss: 1.8698 | Val  Acc: 0.2927
 Site-Latino_Hispanic_Male      (9) | Val  Loss: 1.7631 | Val  Acc: 0.3167
 Site-Latino_Hispanic_Female    (0) | Val  Loss: 1.7311 | Val  Acc: 0.3034
 Site-Latino_Hispanic_Male      (9) | Val  Loss: 1.6482 | Val  Acc: 0.2901
 Site-Latino_Hispanic_Female    (2) | Val  Loss: 1.6235 | Val  Acc: 0.3212
 Site-Latino_Hispanic_Male      (9) | Val  Loss: 1.7401 | Val  Acc: 0.2950
 Site-Black_Female              (6) | Val  Loss: 1.9046 | Val  Acc: 0.2000
 Site-Black_Male                (11)| Val  Loss: 2.4130 | Val  Acc: 0.3485
 Site-Black_Female              (6) | Val  Loss: 1.7943 | Val  Acc: 0.3196
 Site-Black_Male                (11)| Val  Loss: 1.6636 | Val  Acc: 0.3077
 Site-Black_Female              (6) | Val  Loss: 1.7190 | Val  Acc: 0.3223
 Site-East_Asian_Male           (8) | Val  Loss: 1.6739 | Val  Acc: 0.3659
 Site-East_Asian_Female         (2) | Val  Loss: 1.5202 | Val  Acc: 0.4959
 Site-East_Asian_Male           (8) | Val  Loss: 1.6749 | Val  Acc: 0.3764
 Site-Indian_Female             (2) | Val  Loss: 1.8025 | Val  Acc: 0.3619
 Site-Indian_Male               (3) | Val  Loss: 1.7527 | Val  Acc: 0.2129
 Site-Southeast_Asian_Female    (2) | Val  Loss: 1.9124 | Val  Acc: 0.2825
 Site-Middle_Eastern_Male       (1) | Val  Loss: 1.8190 | Val  Acc: 0.2583
Average Valid Accuracy: 0.3277
Aggregated Acc | Val Acc: 0.3223
============ Train epoch 9 ============
cnt=[3, 5, 1, 2, 3, 1, 3, 1, 5, 1, 2, 2, ]
power_decay: 0.9, powerI: 0.6743, powerC: 0.3257
domain fairness std = 0.07429595897741863
min_w=0.00966, quan_i=1.72, quan_c=1.72
minimize weight of clients:[1, 2, 3, 5, 7, 9, 10, 14, 22, 23, 24, ]
 Site-White_Male               | Train Loss: 1.6266 | Train Acc: 0.2778
 Site-White_Female             | Train Loss: 1.5912 | Train Acc: 0.4815
 Site-White_Male               | Train Loss: 1.6696 | Train Acc: 0.5000
 Site-White_Female             | Train Loss: 1.5520 | Train Acc: 0.4310
 Site-White_Male               | Train Loss: 1.7051 | Train Acc: 0.2989
 Site-White_Female             | Train Loss: 1.6063 | Train Acc: 0.4331
 Site-White_Male               | Train Loss: 1.7137 | Train Acc: 0.3298
 Site-White_Female             | Train Loss: 1.6138 | Train Acc: 0.3913
 Site-White_Male               | Train Loss: 1.6525 | Train Acc: 0.3768
 Site-White_Female             | Train Loss: 1.6262 | Train Acc: 0.3982
 Site-Latino_Hispanic_Male     | Train Loss: 1.7064 | Train Acc: 0.2857
 Site-Latino_Hispanic_Female   | Train Loss: 1.7254 | Train Acc: 0.3443
 Site-Latino_Hispanic_Male     | Train Loss: 1.7896 | Train Acc: 0.2637
 Site-Latino_Hispanic_Female   | Train Loss: 1.4891 | Train Acc: 0.3209
 Site-Latino_Hispanic_Male     | Train Loss: 1.7392 | Train Acc: 0.2893
 Site-Latino_Hispanic_Female   | Train Loss: 1.6540 | Train Acc: 0.3586
 Site-Latino_Hispanic_Male     | Train Loss: 1.6587 | Train Acc: 0.3325
 Site-Black_Female             | Train Loss: 1.6692 | Train Acc: 0.4030
 Site-Black_Male               | Train Loss: 1.8553 | Train Acc: 0.2424
 Site-Black_Female             | Train Loss: 1.7362 | Train Acc: 0.4247
 Site-Black_Male               | Train Loss: 1.7436 | Train Acc: 0.2977
 Site-Black_Female             | Train Loss: 1.6813 | Train Acc: 0.3354
 Site-East_Asian_Male          | Train Loss: 1.5936 | Train Acc: 0.3629
