===2023-08-17 02:56:02===
===Setting===
    dataset: pacs
    lr: 0.01
    batch: 32
    iters: 50
    wk_iters: 1
    domain_num: 4
===2023-08-17 02:56:04===
===Setting===
    dataset: pacs
    lr: 0.01
    batch: 32
    iters: 50
    wk_iters: 1
    domain_num: 4
===2023-08-17 03:28:34===
===Setting===
    dataset: pacs
    lr: 0.01
    batch: 32
    iters: 50
    wk_iters: 1
    domain_num: 4
data_number=[18,23,30,38,50,64,83,107,139,180,15,28,49,88,157,14,142,72,
client_nums=[10,5,2,1,]
len_dataset=[1227,568,262,121,]
domain number = 4
============ Train epoch 0 ============
 Site-art_painting                  | Train Loss: 1.8573 | Train Acc: 0.5000
 Site-art_painting                  | Train Loss: 0.6992 | Train Acc: 0.9211
 Site-art_painting                  | Train Loss: 0.8500 | Train Acc: 0.8400
 Site-art_painting                  | Train Loss: 0.7818 | Train Acc: 0.9062
 Site-art_painting                  | Train Loss: 0.9360 | Train Acc: 0.8072
 Site-art_painting                  | Train Loss: 0.8608 | Train Acc: 0.8972
 Site-art_painting                  | Train Loss: 0.8282 | Train Acc: 0.8345
 Site-art_painting                  | Train Loss: 0.7805 | Train Acc: 0.8778
 Site-photo                         | Train Loss: 0.4445 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.5743 | Train Acc: 0.9643
 Site-photo                         | Train Loss: 0.5179 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.5612 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 0.4881 | Train Acc: 0.9936
 Site-sketch                        | Train Loss: 1.2946 | Train Acc: 0.6429
 Site-sketch                        | Train Loss: 1.3190 | Train Acc: 0.6408
 Site-cartoon                       | Train Loss: 1.2479 | Train Acc: 0.6111
Average Train Accuracy: 0.8547
 Best site-art_painting              | Epoch:25 | Val Acc: 0.8333
 Best site-art_painting              | Epoch:25 | Val Acc: 0.7826
 Best site-art_painting              | Epoch:25 | Val Acc: 0.8667
 Best site-art_painting              | Epoch:25 | Val Acc: 0.9211
 Best site-art_painting              | Epoch:25 | Val Acc: 0.8400
 Best site-art_painting              | Epoch:25 | Val Acc: 0.9062
 Best site-art_painting              | Epoch:25 | Val Acc: 0.8072
 Best site-art_painting              | Epoch:25 | Val Acc: 0.8972
 Best site-art_painting              | Epoch:25 | Val Acc: 0.8345
 Best site-art_painting              | Epoch:25 | Val Acc: 0.8778
 Best site-photo                     | Epoch:25 | Val Acc: 1.0000
 Best site-photo                     | Epoch:25 | Val Acc: 0.9643
 Best site-photo                     | Epoch:25 | Val Acc: 1.0000
 Best site-photo                     | Epoch:25 | Val Acc: 0.9659
 Best site-photo                     | Epoch:25 | Val Acc: 0.9936
 Best site-sketch                    | Epoch:25 | Val Acc: 0.6429
 Best site-sketch                    | Epoch:25 | Val Acc: 0.6408
 Best site-cartoon                   | Epoch:25 | Val Acc: 0.6111
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_1_shuffle/afl...
============ Train epoch 26 ============
 Site-art_painting                  | Train Loss: 0.8957 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 0.9342 | Train Acc: 0.6522
 Site-art_painting                  | Train Loss: 0.8634 | Train Acc: 0.8667
 Site-art_painting                  | Train Loss: 0.7109 | Train Acc: 0.9211
 Site-art_painting                  | Train Loss: 0.8941 | Train Acc: 0.7800
 Site-art_painting                  | Train Loss: 0.7159 | Train Acc: 0.9531
 Site-art_painting                  | Train Loss: 0.8182 | Train Acc: 0.9277
 Site-art_painting                  | Train Loss: 0.8268 | Train Acc: 0.8785
 Site-art_painting                  | Train Loss: 0.8113 | Train Acc: 0.8273
 Site-art_painting                  | Train Loss: 0.8051 | Train Acc: 0.8833
 Site-photo                         | Train Loss: 0.4246 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.5048 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.4719 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.5484 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 0.4603 | Train Acc: 1.0000
 Site-sketch                        | Train Loss: 1.4048 | Train Acc: 0.5000
 Site-sketch                        | Train Loss: 1.3356 | Train Acc: 0.6408
 Site-cartoon                       | Train Loss: 1.2088 | Train Acc: 0.5972
Average Train Accuracy: 0.8448
============ Train epoch 27 ============
 Site-art_painting                  | Train Loss: 0.9447 | Train Acc: 0.7222
 Site-art_painting                  | Train Loss: 0.9676 | Train Acc: 0.6957
 Site-art_painting                  | Train Loss: 0.8322 | Train Acc: 0.8000
 Site-art_painting                  | Train Loss: 0.8120 | Train Acc: 0.8947
 Site-art_painting                  | Train Loss: 0.9219 | Train Acc: 0.7800
 Site-art_painting                  | Train Loss: 0.6898 | Train Acc: 0.9219
 Site-art_painting                  | Train Loss: 0.7604 | Train Acc: 0.8795
 Site-art_painting                  | Train Loss: 0.8176 | Train Acc: 0.8692
 Site-art_painting                  | Train Loss: 0.7995 | Train Acc: 0.8489
 Site-art_painting                  | Train Loss: 0.7902 | Train Acc: 0.8389
 Site-photo                         | Train Loss: 0.4127 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.5464 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.4787 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.5454 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 0.4422 | Train Acc: 0.9936
 Site-sketch                        | Train Loss: 1.2864 | Train Acc: 0.5000
 Site-sketch                        | Train Loss: 1.3249 | Train Acc: 0.6620
 Site-cartoon                       | Train Loss: 1.2672 | Train Acc: 0.6250
Average Train Accuracy: 0.8321
============ Train epoch 28 ============
 Site-art_painting                  | Train Loss: 0.8452 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 0.9617 | Train Acc: 0.6957
 Site-art_painting                  | Train Loss: 0.7822 | Train Acc: 0.8667
 Site-art_painting                  | Train Loss: 0.5756 | Train Acc: 0.9211
 Site-art_painting                  | Train Loss: 0.8621 | Train Acc: 0.7400
 Site-art_painting                  | Train Loss: 0.6677 | Train Acc: 0.8906
 Site-art_painting                  | Train Loss: 0.7610 | Train Acc: 0.9036
 Site-art_painting                  | Train Loss: 0.7012 | Train Acc: 0.9159
 Site-art_painting                  | Train Loss: 0.7859 | Train Acc: 0.8561
 Site-art_painting                  | Train Loss: 0.7280 | Train Acc: 0.8944
 Site-photo                         | Train Loss: 0.3767 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.4747 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.4759 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.5039 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 0.4175 | Train Acc: 0.9936
 Site-sketch                        | Train Loss: 1.2591 | Train Acc: 0.6429
 Site-sketch                        | Train Loss: 1.3116 | Train Acc: 0.6620
 Site-cartoon                       | Train Loss: 1.1856 | Train Acc: 0.6389
Average Train Accuracy: 0.8556
 Best site-art_painting              | Epoch:28 | Val Acc: 0.8333
 Best site-art_painting              | Epoch:28 | Val Acc: 0.6957
 Best site-art_painting              | Epoch:28 | Val Acc: 0.8667
 Best site-art_painting              | Epoch:28 | Val Acc: 0.9211
 Best site-art_painting              | Epoch:28 | Val Acc: 0.7400
 Best site-art_painting              | Epoch:28 | Val Acc: 0.8906
 Best site-art_painting              | Epoch:28 | Val Acc: 0.9036
 Best site-art_painting              | Epoch:28 | Val Acc: 0.9159
 Best site-art_painting              | Epoch:28 | Val Acc: 0.8561
 Best site-art_painting              | Epoch:28 | Val Acc: 0.8944
 Best site-photo                     | Epoch:28 | Val Acc: 1.0000
 Best site-photo                     | Epoch:28 | Val Acc: 1.0000
 Best site-photo                     | Epoch:28 | Val Acc: 0.9796
 Best site-photo                     | Epoch:28 | Val Acc: 0.9659
 Best site-photo                     | Epoch:28 | Val Acc: 0.9936
 Best site-sketch                    | Epoch:28 | Val Acc: 0.6429
 Best site-sketch                    | Epoch:28 | Val Acc: 0.6620
 Best site-cartoon                   | Epoch:28 | Val Acc: 0.6389
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_1_shuffle/afl...
============ Train epoch 29 ============
 Site-art_painting                  | Train Loss: 0.8649 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 0.9123 | Train Acc: 0.7391
 Site-art_painting                  | Train Loss: 0.8771 | Train Acc: 0.7333
 Site-art_painting                  | Train Loss: 0.6162 | Train Acc: 0.9737
 Site-art_painting                  | Train Loss: 0.8892 | Train Acc: 0.7600
 Site-art_painting                  | Train Loss: 0.6887 | Train Acc: 0.8906
 Site-art_painting                  | Train Loss: 0.7977 | Train Acc: 0.8434
 Site-art_painting                  | Train Loss: 0.7624 | Train Acc: 0.8785
 Site-art_painting                  | Train Loss: 0.7610 | Train Acc: 0.8561
 Site-art_painting                  | Train Loss: 0.7300 | Train Acc: 0.8833
 Site-photo                         | Train Loss: 0.3612 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.4346 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.4417 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.4726 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 0.4005 | Train Acc: 0.9936
 Site-sketch                        | Train Loss: 1.2238 | Train Acc: 0.7143
 Site-sketch                        | Train Loss: 1.2941 | Train Acc: 0.6972
 Site-cartoon                       | Train Loss: 1.0639 | Train Acc: 0.5972
Average Train Accuracy: 0.8522
============ Train epoch 30 ============
 Site-art_painting                  | Train Loss: 0.8138 | Train Acc: 0.7778
 Site-art_painting                  | Train Loss: 0.9346 | Train Acc: 0.7391
 Site-art_painting                  | Train Loss: 0.8096 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 0.6552 | Train Acc: 0.9211
 Site-art_painting                  | Train Loss: 0.9547 | Train Acc: 0.7800
 Site-art_painting                  | Train Loss: 0.6719 | Train Acc: 0.8906
 Site-art_painting                  | Train Loss: 0.7743 | Train Acc: 0.8675
 Site-art_painting                  | Train Loss: 0.7645 | Train Acc: 0.8972
 Site-art_painting                  | Train Loss: 0.6651 | Train Acc: 0.8921
 Site-art_painting                  | Train Loss: 0.6796 | Train Acc: 0.8833
 Site-photo                         | Train Loss: 0.3482 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.4527 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.4179 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.4640 | Train Acc: 0.9773
 Site-photo                         | Train Loss: 0.3832 | Train Acc: 1.0000
 Site-sketch                        | Train Loss: 1.1874 | Train Acc: 0.6429
 Site-sketch                        | Train Loss: 1.3093 | Train Acc: 0.6479
 Site-cartoon                       | Train Loss: 1.1461 | Train Acc: 0.6667
Average Train Accuracy: 0.8553
============ Train epoch 31 ============
 Site-art_painting                  | Train Loss: 0.8194 | Train Acc: 0.7778
 Site-art_painting                  | Train Loss: 0.9172 | Train Acc: 0.8261
 Site-art_painting                  | Train Loss: 0.7779 | Train Acc: 0.8667
 Site-art_painting                  | Train Loss: 0.5023 | Train Acc: 0.9474
 Site-art_painting                  | Train Loss: 0.8429 | Train Acc: 0.7800
 Site-art_painting                  | Train Loss: 0.6370 | Train Acc: 0.8906
 Site-art_painting                  | Train Loss: 0.7554 | Train Acc: 0.8916
 Site-art_painting                  | Train Loss: 0.6549 | Train Acc: 0.8972
 Site-art_painting                  | Train Loss: 0.6972 | Train Acc: 0.8489
 Site-art_painting                  | Train Loss: 0.6702 | Train Acc: 0.8833
 Site-photo                         | Train Loss: 0.3171 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.4074 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.4072 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.4561 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 0.3469 | Train Acc: 1.0000
 Site-sketch                        | Train Loss: 1.2137 | Train Acc: 0.5714
 Site-sketch                        | Train Loss: 1.2874 | Train Acc: 0.6408
 Site-cartoon                       | Train Loss: 1.1187 | Train Acc: 0.6111
Average Train Accuracy: 0.8544
============ Train epoch 32 ============
 Site-art_painting                  | Train Loss: 0.7891 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 0.8643 | Train Acc: 0.7826
 Site-art_painting                  | Train Loss: 0.7788 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 0.6083 | Train Acc: 0.8947
 Site-art_painting                  | Train Loss: 0.8775 | Train Acc: 0.8200
 Site-art_painting                  | Train Loss: 0.6870 | Train Acc: 0.8438
 Site-art_painting                  | Train Loss: 0.7721 | Train Acc: 0.8675
 Site-art_painting                  | Train Loss: 0.6568 | Train Acc: 0.8972
 Site-art_painting                  | Train Loss: 0.6459 | Train Acc: 0.8705
 Site-art_painting                  | Train Loss: 0.6644 | Train Acc: 0.8778
 Site-photo                         | Train Loss: 0.3072 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.4125 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.4238 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.4248 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 0.3349 | Train Acc: 0.9936
 Site-sketch                        | Train Loss: 1.1715 | Train Acc: 0.7857
 Site-sketch                        | Train Loss: 1.2602 | Train Acc: 0.6972
 Site-cartoon                       | Train Loss: 1.1162 | Train Acc: 0.6389
Average Train Accuracy: 0.8656
 Best site-art_painting              | Epoch:32 | Val Acc: 0.8333
 Best site-art_painting              | Epoch:32 | Val Acc: 0.7826
 Best site-art_painting              | Epoch:32 | Val Acc: 0.8333
 Best site-art_painting              | Epoch:32 | Val Acc: 0.8947
 Best site-art_painting              | Epoch:32 | Val Acc: 0.8200
 Best site-art_painting              | Epoch:32 | Val Acc: 0.8438
 Best site-art_painting              | Epoch:32 | Val Acc: 0.8675
 Best site-art_painting              | Epoch:32 | Val Acc: 0.8972
 Best site-art_painting              | Epoch:32 | Val Acc: 0.8705
 Best site-art_painting              | Epoch:32 | Val Acc: 0.8778
 Best site-photo                     | Epoch:32 | Val Acc: 1.0000
 Best site-photo                     | Epoch:32 | Val Acc: 1.0000
 Best site-photo                     | Epoch:32 | Val Acc: 0.9796
 Best site-photo                     | Epoch:32 | Val Acc: 0.9659
 Best site-photo                     | Epoch:32 | Val Acc: 0.9936
 Best site-sketch                    | Epoch:32 | Val Acc: 0.7857
 Best site-sketch                    | Epoch:32 | Val Acc: 0.6972
 Best site-cartoon                   | Epoch:32 | Val Acc: 0.6389
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_1_shuffle/afl...
============ Train epoch 33 ============
 Site-art_painting                  | Train Loss: 0.6867 | Train Acc: 0.9444
 Site-art_painting                  | Train Loss: 0.8459 | Train Acc: 0.6957
 Site-art_painting                  | Train Loss: 0.7643 | Train Acc: 0.8667
 Site-art_painting                  | Train Loss: 0.6545 | Train Acc: 0.9211
 Site-art_painting                  | Train Loss: 0.7302 | Train Acc: 0.8400
 Site-art_painting                  | Train Loss: 0.6122 | Train Acc: 0.9219
 Site-art_painting                  | Train Loss: 0.7411 | Train Acc: 0.8675
 Site-art_painting                  | Train Loss: 0.6342 | Train Acc: 0.9065
 Site-art_painting                  | Train Loss: 0.7183 | Train Acc: 0.8561
 Site-art_painting                  | Train Loss: 0.6727 | Train Acc: 0.8889
 Site-photo                         | Train Loss: 0.3119 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.4051 | Train Acc: 0.9643
 Site-photo                         | Train Loss: 0.3453 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.4366 | Train Acc: 0.9432
 Site-photo                         | Train Loss: 0.3227 | Train Acc: 1.0000
 Site-sketch                        | Train Loss: 1.1921 | Train Acc: 0.6429
 Site-sketch                        | Train Loss: 1.2220 | Train Acc: 0.6972
 Site-cartoon                       | Train Loss: 1.2082 | Train Acc: 0.6944
Average Train Accuracy: 0.8695
 Best site-art_painting              | Epoch:33 | Val Acc: 0.9444
 Best site-art_painting              | Epoch:33 | Val Acc: 0.6957
 Best site-art_painting              | Epoch:33 | Val Acc: 0.8667
 Best site-art_painting              | Epoch:33 | Val Acc: 0.9211
 Best site-art_painting              | Epoch:33 | Val Acc: 0.8400
 Best site-art_painting              | Epoch:33 | Val Acc: 0.9219
 Best site-art_painting              | Epoch:33 | Val Acc: 0.8675
 Best site-art_painting              | Epoch:33 | Val Acc: 0.9065
 Best site-art_painting              | Epoch:33 | Val Acc: 0.8561
 Best site-art_painting              | Epoch:33 | Val Acc: 0.8889
 Best site-photo                     | Epoch:33 | Val Acc: 1.0000
 Best site-photo                     | Epoch:33 | Val Acc: 0.9643
 Best site-photo                     | Epoch:33 | Val Acc: 1.0000
 Best site-photo                     | Epoch:33 | Val Acc: 0.9432
 Best site-photo                     | Epoch:33 | Val Acc: 1.0000
 Best site-sketch                    | Epoch:33 | Val Acc: 0.6429
 Best site-sketch                    | Epoch:33 | Val Acc: 0.6972
 Best site-cartoon                   | Epoch:33 | Val Acc: 0.6944
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_1_shuffle/afl...
============ Train epoch 34 ============
 Site-art_painting                  | Train Loss: 0.7303 | Train Acc: 0.8889
 Site-art_painting                  | Train Loss: 0.9558 | Train Acc: 0.6087
 Site-art_painting                  | Train Loss: 0.7336 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 0.7006 | Train Acc: 0.9211
 Site-art_painting                  | Train Loss: 0.7995 | Train Acc: 0.7800
 Site-art_painting                  | Train Loss: 0.6203 | Train Acc: 0.9062
 Site-art_painting                  | Train Loss: 0.6856 | Train Acc: 0.8434
 Site-art_painting                  | Train Loss: 0.7292 | Train Acc: 0.8785
 Site-art_painting                  | Train Loss: 0.6358 | Train Acc: 0.8777
 Site-art_painting                  | Train Loss: 0.6631 | Train Acc: 0.8833
 Site-photo                         | Train Loss: 0.2867 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.3753 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.3941 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.3960 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 0.3100 | Train Acc: 0.9936
 Site-sketch                        | Train Loss: 1.2013 | Train Acc: 0.6429
 Site-sketch                        | Train Loss: 1.2299 | Train Acc: 0.6690
 Site-cartoon                       | Train Loss: 1.0922 | Train Acc: 0.6528
Average Train Accuracy: 0.8514
============ Train epoch 35 ============
 Site-art_painting                  | Train Loss: 0.7342 | Train Acc: 0.8889
 Site-art_painting                  | Train Loss: 0.7811 | Train Acc: 0.7826
 Site-art_painting                  | Train Loss: 0.7961 | Train Acc: 0.8667
 Site-art_painting                  | Train Loss: 0.3935 | Train Acc: 0.9474
 Site-art_painting                  | Train Loss: 0.8203 | Train Acc: 0.7800
 Site-art_painting                  | Train Loss: 0.6138 | Train Acc: 0.8750
 Site-art_painting                  | Train Loss: 0.7190 | Train Acc: 0.9036
 Site-art_painting                  | Train Loss: 0.6442 | Train Acc: 0.9252
 Site-art_painting                  | Train Loss: 0.6594 | Train Acc: 0.8849
 Site-art_painting                  | Train Loss: 0.6661 | Train Acc: 0.8722
 Site-photo                         | Train Loss: 0.2648 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.3856 | Train Acc: 0.9643
 Site-photo                         | Train Loss: 0.3397 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.3921 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 0.2955 | Train Acc: 0.9936
 Site-sketch                        | Train Loss: 1.1495 | Train Acc: 0.7857
 Site-sketch                        | Train Loss: 1.2188 | Train Acc: 0.6831
 Site-cartoon                       | Train Loss: 1.0678 | Train Acc: 0.6250
Average Train Accuracy: 0.8735
 Best site-art_painting              | Epoch:35 | Val Acc: 0.8889
 Best site-art_painting              | Epoch:35 | Val Acc: 0.7826
 Best site-art_painting              | Epoch:35 | Val Acc: 0.8667
 Best site-art_painting              | Epoch:35 | Val Acc: 0.9474
 Best site-art_painting              | Epoch:35 | Val Acc: 0.7800
 Best site-art_painting              | Epoch:35 | Val Acc: 0.8750
 Best site-art_painting              | Epoch:35 | Val Acc: 0.9036
 Best site-art_painting              | Epoch:35 | Val Acc: 0.9252
 Best site-art_painting              | Epoch:35 | Val Acc: 0.8849
 Best site-art_painting              | Epoch:35 | Val Acc: 0.8722
 Best site-photo                     | Epoch:35 | Val Acc: 1.0000
 Best site-photo                     | Epoch:35 | Val Acc: 0.9643
 Best site-photo                     | Epoch:35 | Val Acc: 0.9796
 Best site-photo                     | Epoch:35 | Val Acc: 0.9659
 Best site-photo                     | Epoch:35 | Val Acc: 0.9936
 Best site-sketch                    | Epoch:35 | Val Acc: 0.7857
 Best site-sketch                    | Epoch:35 | Val Acc: 0.6831
 Best site-cartoon                   | Epoch:35 | Val Acc: 0.6250
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_1_shuffle/afl...
============ Train epoch 36 ============
 Site-art_painting                  | Train Loss: 0.6455 | Train Acc: 0.9444
 Site-art_painting                  | Train Loss: 0.8841 | Train Acc: 0.7391
 Site-art_painting                  | Train Loss: 0.6952 | Train Acc: 0.8667
 Site-art_painting                  | Train Loss: 0.5200 | Train Acc: 0.9211
 Site-art_painting                  | Train Loss: 0.7113 | Train Acc: 0.8400
 Site-art_painting                  | Train Loss: 0.5280 | Train Acc: 0.9219
 Site-art_painting                  | Train Loss: 0.7025 | Train Acc: 0.9157
 Site-art_painting                  | Train Loss: 0.6529 | Train Acc: 0.8879
 Site-art_painting                  | Train Loss: 0.6347 | Train Acc: 0.8849
 Site-art_painting                  | Train Loss: 0.6102 | Train Acc: 0.8833
 Site-photo                         | Train Loss: 0.2373 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.3563 | Train Acc: 0.9643
 Site-photo                         | Train Loss: 0.3468 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.3712 | Train Acc: 0.9773
 Site-photo                         | Train Loss: 0.3001 | Train Acc: 0.9936
 Site-sketch                        | Train Loss: 1.0962 | Train Acc: 0.7857
 Site-sketch                        | Train Loss: 1.1957 | Train Acc: 0.6408
 Site-cartoon                       | Train Loss: 1.1814 | Train Acc: 0.6806
Average Train Accuracy: 0.8793
 Best site-art_painting              | Epoch:36 | Val Acc: 0.9444
 Best site-art_painting              | Epoch:36 | Val Acc: 0.7391
 Best site-art_painting              | Epoch:36 | Val Acc: 0.8667
 Best site-art_painting              | Epoch:36 | Val Acc: 0.9211
 Best site-art_painting              | Epoch:36 | Val Acc: 0.8400
 Best site-art_painting              | Epoch:36 | Val Acc: 0.9219
 Best site-art_painting              | Epoch:36 | Val Acc: 0.9157
 Best site-art_painting              | Epoch:36 | Val Acc: 0.8879
 Best site-art_painting              | Epoch:36 | Val Acc: 0.8849
 Best site-art_painting              | Epoch:36 | Val Acc: 0.8833
 Best site-photo                     | Epoch:36 | Val Acc: 1.0000
 Best site-photo                     | Epoch:36 | Val Acc: 0.9643
 Best site-photo                     | Epoch:36 | Val Acc: 0.9796
 Best site-photo                     | Epoch:36 | Val Acc: 0.9773
 Best site-photo                     | Epoch:36 | Val Acc: 0.9936
 Best site-sketch                    | Epoch:36 | Val Acc: 0.7857
 Best site-sketch                    | Epoch:36 | Val Acc: 0.6408
 Best site-cartoon                   | Epoch:36 | Val Acc: 0.6806
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_1_shuffle/afl...
============ Train epoch 37 ============
 Site-art_painting                  | Train Loss: 0.6696 | Train Acc: 0.9444
 Site-art_painting                  | Train Loss: 0.7841 | Train Acc: 0.7826
 Site-art_painting                  | Train Loss: 0.7937 | Train Acc: 0.8000
 Site-art_painting                  | Train Loss: 0.4420 | Train Acc: 0.9737
 Site-art_painting                  | Train Loss: 0.7437 | Train Acc: 0.8200
 Site-art_painting                  | Train Loss: 0.5566 | Train Acc: 0.8750
 Site-art_painting                  | Train Loss: 0.6465 | Train Acc: 0.8916
 Site-art_painting                  | Train Loss: 0.5907 | Train Acc: 0.9252
 Site-art_painting                  | Train Loss: 0.6416 | Train Acc: 0.8993
 Site-art_painting                  | Train Loss: 0.5711 | Train Acc: 0.9333
 Site-photo                         | Train Loss: 0.2368 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.3648 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.3029 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.3668 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 0.2790 | Train Acc: 1.0000
 Site-sketch                        | Train Loss: 1.2011 | Train Acc: 0.7143
 Site-sketch                        | Train Loss: 1.2217 | Train Acc: 0.6901
 Site-cartoon                       | Train Loss: 1.0580 | Train Acc: 0.6111
Average Train Accuracy: 0.8781
============ Train epoch 38 ============
 Site-art_painting                  | Train Loss: 0.6597 | Train Acc: 0.9444
 Site-art_painting                  | Train Loss: 0.8432 | Train Acc: 0.8261
 Site-art_painting                  | Train Loss: 0.6388 | Train Acc: 0.8667
 Site-art_painting                  | Train Loss: 0.5029 | Train Acc: 0.9211
 Site-art_painting                  | Train Loss: 0.7559 | Train Acc: 0.8000
 Site-art_painting                  | Train Loss: 0.5713 | Train Acc: 0.9219
 Site-art_painting                  | Train Loss: 0.5932 | Train Acc: 0.9036
 Site-art_painting                  | Train Loss: 0.5634 | Train Acc: 0.9065
 Site-art_painting                  | Train Loss: 0.6353 | Train Acc: 0.8921
 Site-art_painting                  | Train Loss: 0.6101 | Train Acc: 0.8944
 Site-photo                         | Train Loss: 0.2253 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.3035 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.3421 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.3435 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 0.2575 | Train Acc: 1.0000
 Site-sketch                        | Train Loss: 1.0538 | Train Acc: 0.7143
 Site-sketch                        | Train Loss: 1.1771 | Train Acc: 0.6972
 Site-cartoon                       | Train Loss: 1.0324 | Train Acc: 0.7222
Average Train Accuracy: 0.8864
 Best site-art_painting              | Epoch:38 | Val Acc: 0.9444
 Best site-art_painting              | Epoch:38 | Val Acc: 0.8261
 Best site-art_painting              | Epoch:38 | Val Acc: 0.8667
 Best site-art_painting              | Epoch:38 | Val Acc: 0.9211
 Best site-art_painting              | Epoch:38 | Val Acc: 0.8000
 Best site-art_painting              | Epoch:38 | Val Acc: 0.9219
 Best site-art_painting              | Epoch:38 | Val Acc: 0.9036
 Best site-art_painting              | Epoch:38 | Val Acc: 0.9065
 Best site-art_painting              | Epoch:38 | Val Acc: 0.8921
 Best site-art_painting              | Epoch:38 | Val Acc: 0.8944
 Best site-photo                     | Epoch:38 | Val Acc: 1.0000
 Best site-photo                     | Epoch:38 | Val Acc: 1.0000
 Best site-photo                     | Epoch:38 | Val Acc: 0.9796
 Best site-photo                     | Epoch:38 | Val Acc: 0.9659
 Best site-photo                     | Epoch:38 | Val Acc: 1.0000
 Best site-sketch                    | Epoch:38 | Val Acc: 0.7143
 Best site-sketch                    | Epoch:38 | Val Acc: 0.6972
 Best site-cartoon                   | Epoch:38 | Val Acc: 0.7222
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_1_shuffle/afl...
============ Train epoch 39 ============
 Site-art_painting                  | Train Loss: 0.7562 | Train Acc: 0.7778
 Site-art_painting                  | Train Loss: 0.8667 | Train Acc: 0.6522
 Site-art_painting                  | Train Loss: 0.6217 | Train Acc: 0.8667
 Site-art_painting                  | Train Loss: 0.4819 | Train Acc: 0.9474
 Site-art_painting                  | Train Loss: 0.7706 | Train Acc: 0.8000
 Site-art_painting                  | Train Loss: 0.5937 | Train Acc: 0.8281
