===2023-08-17 02:56:06===
===Setting===
    dataset: pacs
    lr: 0.01
    batch: 32
    iters: 50
    wk_iters: 1
    domain_num: 4
===2023-08-17 02:56:08===
===Setting===
    dataset: pacs
    lr: 0.01
    batch: 32
    iters: 50
    wk_iters: 1
    domain_num: 4
===2023-08-17 03:52:50===
===Setting===
    dataset: pacs
    lr: 0.01
    batch: 32
    iters: 50
    wk_iters: 1
    domain_num: 4
data_number=[18,23,30,38,50,64,83,107,139,180,15,28,49,88,157,14,142,72,
client_nums=[10,5,2,1,]
len_dataset=[1227,568,262,121,]
domain number = 4
============ Train epoch 0 ============
denominator: 39468.0703125
 Site-art_painting                  | Train Loss: 1.8998 | Train Acc: 0.2222
 Best site-photo                     | Epoch:24 | Val Acc: 1.0000
 Best site-photo                     | Epoch:24 | Val Acc: 0.9796
 Best site-photo                     | Epoch:24 | Val Acc: 0.9773
 Best site-photo                     | Epoch:24 | Val Acc: 0.9936
 Best site-sketch                    | Epoch:24 | Val Acc: 0.7143
 Best site-sketch                    | Epoch:24 | Val Acc: 0.4859
 Best site-cartoon                   | Epoch:24 | Val Acc: 0.6389
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_1_shuffle/q-ffl...
============ Train epoch 25 ============
denominator: 23337.412109375
 Site-art_painting                  | Train Loss: 1.0867 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 1.0919 | Train Acc: 0.6522
 Site-art_painting                  | Train Loss: 1.0867 | Train Acc: 0.8667
 Site-art_painting                  | Train Loss: 0.8865 | Train Acc: 0.9474
 Site-art_painting                  | Train Loss: 1.1476 | Train Acc: 0.7600
 Site-art_painting                  | Train Loss: 1.0327 | Train Acc: 0.8750
 Site-art_painting                  | Train Loss: 1.0773 | Train Acc: 0.8072
 Site-art_painting                  | Train Loss: 1.0634 | Train Acc: 0.8318
 Site-art_painting                  | Train Loss: 1.0653 | Train Acc: 0.8201
 Site-art_painting                  | Train Loss: 1.0507 | Train Acc: 0.8556
 Site-photo                         | Train Loss: 0.6475 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7348 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7473 | Train Acc: 0.9592
 Site-photo                         | Train Loss: 0.7571 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 0.6724 | Train Acc: 0.9873
 Site-sketch                        | Train Loss: 1.4682 | Train Acc: 0.7857
 Site-sketch                        | Train Loss: 1.5894 | Train Acc: 0.4930
 Site-cartoon                       | Train Loss: 1.3918 | Train Acc: 0.6528
Average Train Accuracy: 0.8385
 Best site-art_painting              | Epoch:25 | Val Acc: 0.8333
 Best site-art_painting              | Epoch:25 | Val Acc: 0.6522
 Best site-art_painting              | Epoch:25 | Val Acc: 0.8667
 Best site-art_painting              | Epoch:25 | Val Acc: 0.9474
 Best site-art_painting              | Epoch:25 | Val Acc: 0.7600
 Best site-art_painting              | Epoch:25 | Val Acc: 0.8750
 Best site-art_painting              | Epoch:25 | Val Acc: 0.8072
 Best site-art_painting              | Epoch:25 | Val Acc: 0.8318
 Best site-art_painting              | Epoch:25 | Val Acc: 0.8201
 Best site-art_painting              | Epoch:25 | Val Acc: 0.8556
 Best site-photo                     | Epoch:25 | Val Acc: 1.0000
 Best site-photo                     | Epoch:25 | Val Acc: 1.0000
 Best site-photo                     | Epoch:25 | Val Acc: 0.9592
 Best site-photo                     | Epoch:25 | Val Acc: 0.9659
 Best site-photo                     | Epoch:25 | Val Acc: 0.9873
 Best site-sketch                    | Epoch:25 | Val Acc: 0.7857
 Best site-sketch                    | Epoch:25 | Val Acc: 0.4930
 Best site-cartoon                   | Epoch:25 | Val Acc: 0.6528
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_1_shuffle/q-ffl...
============ Train epoch 26 ============
denominator: 23122.408203125
 Site-art_painting                  | Train Loss: 1.0165 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 1.1809 | Train Acc: 0.6522
 Site-art_painting                  | Train Loss: 1.0712 | Train Acc: 0.7667
 Site-art_painting                  | Train Loss: 0.8290 | Train Acc: 0.9211
 Site-art_painting                  | Train Loss: 1.1259 | Train Acc: 0.7600
 Site-art_painting                  | Train Loss: 0.9293 | Train Acc: 0.8750
 Site-art_painting                  | Train Loss: 1.0505 | Train Acc: 0.8313
 Site-art_painting                  | Train Loss: 1.0110 | Train Acc: 0.8785
 Site-art_painting                  | Train Loss: 1.0121 | Train Acc: 0.8273
 Site-art_painting                  | Train Loss: 1.0318 | Train Acc: 0.8556
 Site-photo                         | Train Loss: 0.5973 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7135 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.6687 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7244 | Train Acc: 0.9545
 Site-photo                         | Train Loss: 0.6353 | Train Acc: 0.9936
 Site-sketch                        | Train Loss: 1.4408 | Train Acc: 0.5714
 Site-sketch                        | Train Loss: 1.5517 | Train Acc: 0.5070
 Site-cartoon                       | Train Loss: 1.4438 | Train Acc: 0.6250
Average Train Accuracy: 0.8251
============ Train epoch 27 ============
denominator: 22616.724609375
 Site-art_painting                  | Train Loss: 1.0192 | Train Acc: 0.7778
 Site-art_painting                  | Train Loss: 1.0755 | Train Acc: 0.6522
 Site-art_painting                  | Train Loss: 1.0195 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 0.8230 | Train Acc: 0.9211
 Site-art_painting                  | Train Loss: 1.1341 | Train Acc: 0.7200
 Site-art_painting                  | Train Loss: 0.8986 | Train Acc: 0.8750
 Site-art_painting                  | Train Loss: 1.0014 | Train Acc: 0.8434
 Site-art_painting                  | Train Loss: 0.9406 | Train Acc: 0.8598
 Site-art_painting                  | Train Loss: 1.0092 | Train Acc: 0.8273
 Site-art_painting                  | Train Loss: 1.0069 | Train Acc: 0.8500
 Site-photo                         | Train Loss: 0.5378 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.6836 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.6297 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.6848 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 0.6017 | Train Acc: 0.9936
 Site-sketch                        | Train Loss: 1.4511 | Train Acc: 0.7143
 Site-sketch                        | Train Loss: 1.5807 | Train Acc: 0.4859
 Site-cartoon                       | Train Loss: 1.4264 | Train Acc: 0.6250
Average Train Accuracy: 0.8303
============ Train epoch 28 ============
denominator: 21981.5625
 Site-art_painting                  | Train Loss: 1.0509 | Train Acc: 0.7778
 Site-art_painting                  | Train Loss: 1.0014 | Train Acc: 0.8261
 Site-art_painting                  | Train Loss: 1.1006 | Train Acc: 0.7667
 Site-art_painting                  | Train Loss: 0.9633 | Train Acc: 0.8947
 Site-art_painting                  | Train Loss: 1.0283 | Train Acc: 0.8000
 Site-art_painting                  | Train Loss: 0.8948 | Train Acc: 0.8750
 Site-art_painting                  | Train Loss: 1.0242 | Train Acc: 0.8554
 Site-art_painting                  | Train Loss: 0.9803 | Train Acc: 0.8692
 Site-art_painting                  | Train Loss: 1.0016 | Train Acc: 0.7842
 Site-art_painting                  | Train Loss: 0.9753 | Train Acc: 0.8500
 Site-photo                         | Train Loss: 0.5176 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.6560 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.6188 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.6459 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 0.5726 | Train Acc: 1.0000
 Site-sketch                        | Train Loss: 1.4836 | Train Acc: 0.5000
 Site-sketch                        | Train Loss: 1.5618 | Train Acc: 0.4718
 Site-cartoon                       | Train Loss: 1.4122 | Train Acc: 0.6528
Average Train Accuracy: 0.8261
============ Train epoch 29 ============
denominator: 21591.51953125
 Site-art_painting                  | Train Loss: 0.9815 | Train Acc: 0.8889
 Site-art_painting                  | Train Loss: 1.0515 | Train Acc: 0.7391
 Site-art_painting                  | Train Loss: 0.9982 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 0.7882 | Train Acc: 0.8684
 Site-art_painting                  | Train Loss: 1.0611 | Train Acc: 0.6400
 Site-art_painting                  | Train Loss: 0.8342 | Train Acc: 0.9062
 Site-art_painting                  | Train Loss: 0.9702 | Train Acc: 0.8313
 Site-art_painting                  | Train Loss: 0.9375 | Train Acc: 0.8505
 Site-art_painting                  | Train Loss: 0.9659 | Train Acc: 0.8417
 Site-art_painting                  | Train Loss: 0.9308 | Train Acc: 0.8556
 Site-photo                         | Train Loss: 0.4940 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.6191 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.5615 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.6355 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 0.5612 | Train Acc: 0.9873
 Site-sketch                        | Train Loss: 1.3861 | Train Acc: 0.5714
 Site-sketch                        | Train Loss: 1.5017 | Train Acc: 0.5493
 Site-cartoon                       | Train Loss: 1.3080 | Train Acc: 0.5972
Average Train Accuracy: 0.8281
============ Train epoch 30 ============
denominator: 21206.537109375
 Site-art_painting                  | Train Loss: 0.9414 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 1.0538 | Train Acc: 0.7391
 Site-art_painting                  | Train Loss: 1.0509 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 0.7327 | Train Acc: 0.9211
 Site-art_painting                  | Train Loss: 0.9802 | Train Acc: 0.8000
 Site-art_painting                  | Train Loss: 0.8440 | Train Acc: 0.9219
 Site-art_painting                  | Train Loss: 0.9582 | Train Acc: 0.8675
 Site-art_painting                  | Train Loss: 0.8771 | Train Acc: 0.8879
 Site-art_painting                  | Train Loss: 0.9627 | Train Acc: 0.8273
 Site-art_painting                  | Train Loss: 0.9493 | Train Acc: 0.8167
 Site-photo                         | Train Loss: 0.4779 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.5917 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.5391 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.6033 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 0.5082 | Train Acc: 0.9936
 Site-sketch                        | Train Loss: 1.3941 | Train Acc: 0.6429
 Site-sketch                        | Train Loss: 1.5164 | Train Acc: 0.4930
 Site-cartoon                       | Train Loss: 1.2354 | Train Acc: 0.6528
Average Train Accuracy: 0.8431
 Best site-art_painting              | Epoch:30 | Val Acc: 0.8333
 Best site-art_painting              | Epoch:30 | Val Acc: 0.7391
 Best site-art_painting              | Epoch:30 | Val Acc: 0.8333
 Best site-art_painting              | Epoch:30 | Val Acc: 0.9211
 Best site-art_painting              | Epoch:30 | Val Acc: 0.8000
 Best site-art_painting              | Epoch:30 | Val Acc: 0.9219
 Best site-art_painting              | Epoch:30 | Val Acc: 0.8675
 Best site-art_painting              | Epoch:30 | Val Acc: 0.8879
 Best site-art_painting              | Epoch:30 | Val Acc: 0.8273
 Best site-art_painting              | Epoch:30 | Val Acc: 0.8167
 Best site-photo                     | Epoch:30 | Val Acc: 1.0000
 Best site-photo                     | Epoch:30 | Val Acc: 1.0000
 Best site-photo                     | Epoch:30 | Val Acc: 0.9796
 Best site-photo                     | Epoch:30 | Val Acc: 0.9659
 Best site-photo                     | Epoch:30 | Val Acc: 0.9936
 Best site-sketch                    | Epoch:30 | Val Acc: 0.6429
 Best site-sketch                    | Epoch:30 | Val Acc: 0.4930
 Best site-cartoon                   | Epoch:30 | Val Acc: 0.6528
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_1_shuffle/q-ffl...
============ Train epoch 31 ============
denominator: 20360.607421875
 Site-art_painting                  | Train Loss: 0.9402 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 1.0061 | Train Acc: 0.7391
 Site-art_painting                  | Train Loss: 0.9700 | Train Acc: 0.7000
 Site-art_painting                  | Train Loss: 0.8034 | Train Acc: 0.9474
 Site-art_painting                  | Train Loss: 0.9516 | Train Acc: 0.8000
 Site-art_painting                  | Train Loss: 0.8901 | Train Acc: 0.8906
 Site-art_painting                  | Train Loss: 0.9258 | Train Acc: 0.8675
 Site-art_painting                  | Train Loss: 0.8427 | Train Acc: 0.8785
 Site-art_painting                  | Train Loss: 0.9195 | Train Acc: 0.8417
 Site-art_painting                  | Train Loss: 0.9270 | Train Acc: 0.8556
 Site-photo                         | Train Loss: 0.4519 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.5779 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.5190 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.5911 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 0.5048 | Train Acc: 0.9936
 Site-sketch                        | Train Loss: 1.4041 | Train Acc: 0.6429
 Site-sketch                        | Train Loss: 1.5007 | Train Acc: 0.5070
 Site-cartoon                       | Train Loss: 1.3784 | Train Acc: 0.5833
Average Train Accuracy: 0.8348
============ Train epoch 32 ============
denominator: 20517.55078125
 Site-art_painting                  | Train Loss: 0.9415 | Train Acc: 0.8889
 Site-art_painting                  | Train Loss: 0.9956 | Train Acc: 0.7826
 Site-art_painting                  | Train Loss: 0.9469 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 0.8440 | Train Acc: 0.8947
 Site-art_painting                  | Train Loss: 1.0013 | Train Acc: 0.7600
 Site-art_painting                  | Train Loss: 0.8129 | Train Acc: 0.8750
 Site-art_painting                  | Train Loss: 0.9017 | Train Acc: 0.8554
 Site-art_painting                  | Train Loss: 0.8322 | Train Acc: 0.8692
 Site-art_painting                  | Train Loss: 0.9712 | Train Acc: 0.8489
 Site-art_painting                  | Train Loss: 0.8914 | Train Acc: 0.8444
 Site-photo                         | Train Loss: 0.4360 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.5526 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.4897 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.5387 | Train Acc: 0.9432
 Site-photo                         | Train Loss: 0.4574 | Train Acc: 0.9936
 Site-sketch                        | Train Loss: 1.3443 | Train Acc: 0.7143
 Site-sketch                        | Train Loss: 1.5123 | Train Acc: 0.5141
 Site-cartoon                       | Train Loss: 1.2306 | Train Acc: 0.6944
Average Train Accuracy: 0.8495
 Best site-art_painting              | Epoch:32 | Val Acc: 0.8889
 Best site-art_painting              | Epoch:32 | Val Acc: 0.7826
 Best site-art_painting              | Epoch:32 | Val Acc: 0.8333
 Best site-art_painting              | Epoch:32 | Val Acc: 0.8947
 Best site-art_painting              | Epoch:32 | Val Acc: 0.7600
 Best site-art_painting              | Epoch:32 | Val Acc: 0.8750
 Best site-art_painting              | Epoch:32 | Val Acc: 0.8554
 Best site-art_painting              | Epoch:32 | Val Acc: 0.8692
 Best site-art_painting              | Epoch:32 | Val Acc: 0.8489
 Best site-art_painting              | Epoch:32 | Val Acc: 0.8444
 Best site-photo                     | Epoch:32 | Val Acc: 1.0000
 Best site-photo                     | Epoch:32 | Val Acc: 1.0000
 Best site-photo                     | Epoch:32 | Val Acc: 0.9796
 Best site-photo                     | Epoch:32 | Val Acc: 0.9432
 Best site-photo                     | Epoch:32 | Val Acc: 0.9936
 Best site-sketch                    | Epoch:32 | Val Acc: 0.7143
 Best site-sketch                    | Epoch:32 | Val Acc: 0.5141
 Best site-cartoon                   | Epoch:32 | Val Acc: 0.6944
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_1_shuffle/q-ffl...
============ Train epoch 33 ============
denominator: 20044.6875
 Site-art_painting                  | Train Loss: 0.8838 | Train Acc: 0.9444
 Site-art_painting                  | Train Loss: 0.9091 | Train Acc: 0.7826
 Site-art_painting                  | Train Loss: 0.9255 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 0.6110 | Train Acc: 0.9211
 Site-art_painting                  | Train Loss: 0.9686 | Train Acc: 0.8000
 Site-art_painting                  | Train Loss: 0.7786 | Train Acc: 0.9375
 Site-art_painting                  | Train Loss: 0.8663 | Train Acc: 0.9036
 Site-art_painting                  | Train Loss: 0.8265 | Train Acc: 0.8879
 Site-art_painting                  | Train Loss: 0.8239 | Train Acc: 0.8345
 Site-art_painting                  | Train Loss: 0.8657 | Train Acc: 0.8611
 Site-photo                         | Train Loss: 0.3856 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.5156 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.4700 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.5318 | Train Acc: 0.9773
 Site-photo                         | Train Loss: 0.4303 | Train Acc: 0.9936
 Site-sketch                        | Train Loss: 1.3785 | Train Acc: 0.7143
 Site-sketch                        | Train Loss: 1.4843 | Train Acc: 0.5282
 Site-cartoon                       | Train Loss: 1.2346 | Train Acc: 0.6667
Average Train Accuracy: 0.8648
 Best site-art_painting              | Epoch:33 | Val Acc: 0.9444
 Best site-art_painting              | Epoch:33 | Val Acc: 0.7826
 Best site-art_painting              | Epoch:33 | Val Acc: 0.8333
 Best site-art_painting              | Epoch:33 | Val Acc: 0.9211
 Best site-art_painting              | Epoch:33 | Val Acc: 0.8000
 Best site-art_painting              | Epoch:33 | Val Acc: 0.9375
 Best site-art_painting              | Epoch:33 | Val Acc: 0.9036
 Best site-art_painting              | Epoch:33 | Val Acc: 0.8879
 Best site-art_painting              | Epoch:33 | Val Acc: 0.8345
 Best site-art_painting              | Epoch:33 | Val Acc: 0.8611
 Best site-photo                     | Epoch:33 | Val Acc: 1.0000
 Best site-photo                     | Epoch:33 | Val Acc: 1.0000
 Best site-photo                     | Epoch:33 | Val Acc: 0.9796
 Best site-photo                     | Epoch:33 | Val Acc: 0.9773
 Best site-photo                     | Epoch:33 | Val Acc: 0.9936
 Best site-sketch                    | Epoch:33 | Val Acc: 0.7143
 Best site-sketch                    | Epoch:33 | Val Acc: 0.5282
 Best site-cartoon                   | Epoch:33 | Val Acc: 0.6667
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_1_shuffle/q-ffl...
============ Train epoch 34 ============
denominator: 19518.96484375
 Site-art_painting                  | Train Loss: 0.8386 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 0.8531 | Train Acc: 0.8261
 Site-art_painting                  | Train Loss: 0.8106 | Train Acc: 0.9000
 Site-art_painting                  | Train Loss: 0.8394 | Train Acc: 0.8947
 Site-art_painting                  | Train Loss: 0.9088 | Train Acc: 0.8200
 Site-art_painting                  | Train Loss: 0.7865 | Train Acc: 0.9062
 Site-art_painting                  | Train Loss: 0.8539 | Train Acc: 0.8554
 Site-art_painting                  | Train Loss: 0.8794 | Train Acc: 0.8692
 Site-art_painting                  | Train Loss: 0.7996 | Train Acc: 0.8345
 Site-art_painting                  | Train Loss: 0.8290 | Train Acc: 0.8667
 Site-photo                         | Train Loss: 0.4004 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.4884 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.4321 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.5042 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 0.4096 | Train Acc: 0.9936
 Site-sketch                        | Train Loss: 1.3790 | Train Acc: 0.7143
 Site-sketch                        | Train Loss: 1.5131 | Train Acc: 0.4859
 Site-cartoon                       | Train Loss: 1.2647 | Train Acc: 0.6111
Average Train Accuracy: 0.8543
============ Train epoch 35 ============
denominator: 19277.193359375
 Site-art_painting                  | Train Loss: 0.8450 | Train Acc: 0.8889
 Site-art_painting                  | Train Loss: 0.8674 | Train Acc: 0.8261
 Site-art_painting                  | Train Loss: 0.8729 | Train Acc: 0.8000
 Site-art_painting                  | Train Loss: 0.6355 | Train Acc: 0.9211
 Site-art_painting                  | Train Loss: 0.8884 | Train Acc: 0.7600
 Site-art_painting                  | Train Loss: 0.7009 | Train Acc: 0.9375
 Site-art_painting                  | Train Loss: 0.9378 | Train Acc: 0.8072
 Site-art_painting                  | Train Loss: 0.8579 | Train Acc: 0.8879
 Site-art_painting                  | Train Loss: 0.8491 | Train Acc: 0.8201
 Site-art_painting                  | Train Loss: 0.8130 | Train Acc: 0.8611
 Site-photo                         | Train Loss: 0.3581 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.4608 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.4199 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.4785 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 0.4076 | Train Acc: 0.9936
 Site-sketch                        | Train Loss: 1.2688 | Train Acc: 0.8571
 Site-sketch                        | Train Loss: 1.4736 | Train Acc: 0.5563
 Site-cartoon                       | Train Loss: 1.1788 | Train Acc: 0.6806
Average Train Accuracy: 0.8646
============ Train epoch 36 ============
denominator: 19077.087890625
 Site-art_painting                  | Train Loss: 0.8559 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 0.9628 | Train Acc: 0.6957
 Site-art_painting                  | Train Loss: 0.9073 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 0.6638 | Train Acc: 0.9474
 Site-art_painting                  | Train Loss: 0.7939 | Train Acc: 0.8200
 Site-art_painting                  | Train Loss: 0.7324 | Train Acc: 0.9062
 Site-art_painting                  | Train Loss: 0.8752 | Train Acc: 0.8434
 Site-art_painting                  | Train Loss: 0.7525 | Train Acc: 0.8879
 Site-art_painting                  | Train Loss: 0.8160 | Train Acc: 0.8417
 Site-art_painting                  | Train Loss: 0.8076 | Train Acc: 0.8722
 Site-photo                         | Train Loss: 0.3324 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.4307 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.3932 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.4764 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 0.3787 | Train Acc: 0.9873
 Site-sketch                        | Train Loss: 1.3497 | Train Acc: 0.7143
 Site-sketch                        | Train Loss: 1.4313 | Train Acc: 0.5493
 Site-cartoon                       | Train Loss: 1.1611 | Train Acc: 0.6528
Average Train Accuracy: 0.8528
============ Train epoch 37 ============
denominator: 18739.05859375
 Site-art_painting                  | Train Loss: 0.7348 | Train Acc: 0.9444
 Site-art_painting                  | Train Loss: 0.8533 | Train Acc: 0.7391
 Site-art_painting                  | Train Loss: 0.8508 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 0.4493 | Train Acc: 0.9737
 Site-art_painting                  | Train Loss: 0.8895 | Train Acc: 0.7800
 Site-art_painting                  | Train Loss: 0.7307 | Train Acc: 0.8750
 Site-art_painting                  | Train Loss: 0.8571 | Train Acc: 0.8434
 Site-art_painting                  | Train Loss: 0.6873 | Train Acc: 0.9159
 Site-art_painting                  | Train Loss: 0.8039 | Train Acc: 0.8129
 Site-art_painting                  | Train Loss: 0.7664 | Train Acc: 0.8778
 Site-photo                         | Train Loss: 0.3056 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.4400 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.3663 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.4334 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 0.3650 | Train Acc: 0.9936
 Site-sketch                        | Train Loss: 1.2890 | Train Acc: 0.7857
 Site-sketch                        | Train Loss: 1.4330 | Train Acc: 0.5211
 Site-cartoon                       | Train Loss: 1.2759 | Train Acc: 0.6667
Average Train Accuracy: 0.8616
============ Train epoch 38 ============
denominator: 18638.828125
 Site-art_painting                  | Train Loss: 0.8102 | Train Acc: 0.8889
 Site-art_painting                  | Train Loss: 0.8291 | Train Acc: 0.8261
 Site-art_painting                  | Train Loss: 0.7583 | Train Acc: 0.9000
 Site-art_painting                  | Train Loss: 0.7237 | Train Acc: 0.9211
 Site-art_painting                  | Train Loss: 0.7903 | Train Acc: 0.7800
 Site-art_painting                  | Train Loss: 0.6899 | Train Acc: 0.9219
 Site-art_painting                  | Train Loss: 0.8573 | Train Acc: 0.8434
 Site-art_painting                  | Train Loss: 0.7594 | Train Acc: 0.8879
 Site-art_painting                  | Train Loss: 0.8160 | Train Acc: 0.8561
 Site-art_painting                  | Train Loss: 0.7864 | Train Acc: 0.8611
 Site-photo                         | Train Loss: 0.2907 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.4355 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.3559 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.4123 | Train Acc: 0.9773
 Site-photo                         | Train Loss: 0.3519 | Train Acc: 0.9873
 Site-sketch                        | Train Loss: 1.3001 | Train Acc: 0.7143
 Site-sketch                        | Train Loss: 1.4320 | Train Acc: 0.5493
 Site-cartoon                       | Train Loss: 1.2722 | Train Acc: 0.6528
Average Train Accuracy: 0.8648
 Best site-art_painting              | Epoch:38 | Val Acc: 0.8889
 Best site-art_painting              | Epoch:38 | Val Acc: 0.8261
 Best site-art_painting              | Epoch:38 | Val Acc: 0.9000
 Best site-art_painting              | Epoch:38 | Val Acc: 0.9211
 Best site-art_painting              | Epoch:38 | Val Acc: 0.7800
 Best site-art_painting              | Epoch:38 | Val Acc: 0.9219
 Best site-art_painting              | Epoch:38 | Val Acc: 0.8434
 Best site-art_painting              | Epoch:38 | Val Acc: 0.8879
 Best site-art_painting              | Epoch:38 | Val Acc: 0.8561
 Best site-art_painting              | Epoch:38 | Val Acc: 0.8611
 Best site-photo                     | Epoch:38 | Val Acc: 1.0000
 Best site-photo                     | Epoch:38 | Val Acc: 1.0000
 Best site-photo                     | Epoch:38 | Val Acc: 1.0000
 Best site-photo                     | Epoch:38 | Val Acc: 0.9773
 Best site-photo                     | Epoch:38 | Val Acc: 0.9873
 Best site-sketch                    | Epoch:38 | Val Acc: 0.7143
 Best site-sketch                    | Epoch:38 | Val Acc: 0.5493
 Best site-cartoon                   | Epoch:38 | Val Acc: 0.6528
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_1_shuffle/q-ffl...
============ Train epoch 39 ============
denominator: 18141.287109375
 Site-art_painting                  | Train Loss: 0.8138 | Train Acc: 0.7778
 Site-art_painting                  | Train Loss: 0.8304 | Train Acc: 0.7826
 Site-art_painting                  | Train Loss: 0.8258 | Train Acc: 0.8000
 Site-art_painting                  | Train Loss: 0.5173 | Train Acc: 0.9474
 Site-art_painting                  | Train Loss: 0.8149 | Train Acc: 0.8200
 Site-art_painting                  | Train Loss: 0.6509 | Train Acc: 0.9219
 Site-art_painting                  | Train Loss: 0.8095 | Train Acc: 0.9157
 Site-art_painting                  | Train Loss: 0.7701 | Train Acc: 0.8879
 Site-art_painting                  | Train Loss: 0.8112 | Train Acc: 0.8417
 Site-art_painting                  | Train Loss: 0.7539 | Train Acc: 0.8667
 Site-photo                         | Train Loss: 0.2608 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.3840 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.3338 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.3993 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 0.3310 | Train Acc: 0.9873
 Site-sketch                        | Train Loss: 1.2784 | Train Acc: 0.7143
 Site-sketch                        | Train Loss: 1.4307 | Train Acc: 0.5141
 Site-cartoon                       | Train Loss: 1.1338 | Train Acc: 0.6528
Average Train Accuracy: 0.8553
============ Train epoch 40 ============
denominator: 17537.923828125
 Site-art_painting                  | Train Loss: 0.7720 | Train Acc: 0.9444
 Site-art_painting                  | Train Loss: 0.9729 | Train Acc: 0.6957
 Site-art_painting                  | Train Loss: 0.7849 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 0.5305 | Train Acc: 0.9211
