===2023-08-17 02:56:14===
===Setting===
    dataset: pacs
    lr: 0.01
    batch: 32
    iters: 50
    wk_iters: 1
    domain_num: 4
===2023-08-17 02:56:16===
===Setting===
    dataset: pacs
    lr: 0.01
    batch: 32
    iters: 50
    wk_iters: 1
    domain_num: 4
===2023-08-17 04:42:02===
===Setting===
    dataset: pacs
    lr: 0.01
    batch: 32
    iters: 50
    wk_iters: 1
    domain_num: 4
data_number=[18,23,30,38,50,64,83,107,139,180,15,28,49,88,157,14,142,72,
client_nums=[10,5,2,1,]
len_dataset=[1227,568,262,121,]
domain number = 4
============ Train epoch 0 ============
 Site-art_painting                  | Train Loss: 1.3586 | Train Acc: 0.8333
============ Train epoch 26 ============
 Site-art_painting                  | Train Loss: 0.3082 | Train Acc: 0.8889
 Site-art_painting                  | Train Loss: 0.3236 | Train Acc: 0.9130
 Site-art_painting                  | Train Loss: 0.2798 | Train Acc: 0.9000
 Site-art_painting                  | Train Loss: 0.0573 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.2195 | Train Acc: 0.9200
 Site-art_painting                  | Train Loss: 0.1371 | Train Acc: 0.9688
 Site-art_painting                  | Train Loss: 0.1747 | Train Acc: 0.9639
 Site-art_painting                  | Train Loss: 0.2036 | Train Acc: 0.9439
 Site-art_painting                  | Train Loss: 0.1545 | Train Acc: 0.9784
 Site-art_painting                  | Train Loss: 0.1738 | Train Acc: 0.9667
 Site-photo                         | Train Loss: 0.0008 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0256 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0029 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.1097 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 0.0017 | Train Acc: 1.0000
 Site-sketch                        | Train Loss: 0.8641 | Train Acc: 0.7857
 Site-sketch                        | Train Loss: 0.7206 | Train Acc: 0.7465
 Site-cartoon                       | Train Loss: 0.8276 | Train Acc: 0.7083
Average Train Accuracy: 0.9250
 Best site-art_painting              | Epoch:26 | Val Acc: 0.8889
 Best site-art_painting              | Epoch:26 | Val Acc: 0.9130
 Best site-art_painting              | Epoch:26 | Val Acc: 0.9000
 Best site-art_painting              | Epoch:26 | Val Acc: 1.0000
 Best site-art_painting              | Epoch:26 | Val Acc: 0.9200
 Best site-art_painting              | Epoch:26 | Val Acc: 0.9688
 Best site-art_painting              | Epoch:26 | Val Acc: 0.9639
 Best site-art_painting              | Epoch:26 | Val Acc: 0.9439
 Best site-art_painting              | Epoch:26 | Val Acc: 0.9784
 Best site-art_painting              | Epoch:26 | Val Acc: 0.9667
 Best site-photo                     | Epoch:26 | Val Acc: 1.0000
 Best site-photo                     | Epoch:26 | Val Acc: 1.0000
 Best site-photo                     | Epoch:26 | Val Acc: 1.0000
 Best site-photo                     | Epoch:26 | Val Acc: 0.9659
 Best site-photo                     | Epoch:26 | Val Acc: 1.0000
 Best site-sketch                    | Epoch:26 | Val Acc: 0.7857
 Best site-sketch                    | Epoch:26 | Val Acc: 0.7465
 Best site-cartoon                   | Epoch:26 | Val Acc: 0.7083
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_1_shuffle/harmo-fl...
============ Train epoch 27 ============
 Site-art_painting                  | Train Loss: 0.3922 | Train Acc: 0.9444
 Site-art_painting                  | Train Loss: 0.4661 | Train Acc: 0.8696
 Site-art_painting                  | Train Loss: 0.2870 | Train Acc: 0.9000
 Site-art_painting                  | Train Loss: 0.5397 | Train Acc: 0.8684
 Site-art_painting                  | Train Loss: 0.3654 | Train Acc: 0.9000
 Site-art_painting                  | Train Loss: 0.1246 | Train Acc: 0.9688
 Site-art_painting                  | Train Loss: 0.1799 | Train Acc: 0.9518
 Site-art_painting                  | Train Loss: 0.2288 | Train Acc: 0.9439
 Site-art_painting                  | Train Loss: 0.1680 | Train Acc: 0.9496
 Site-art_painting                  | Train Loss: 0.1531 | Train Acc: 0.9611
 Site-photo                         | Train Loss: 0.0008 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0174 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0087 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0889 | Train Acc: 0.9773
 Site-photo                         | Train Loss: 0.0027 | Train Acc: 1.0000
 Site-sketch                        | Train Loss: 0.8210 | Train Acc: 0.6429
 Site-sketch                        | Train Loss: 0.7374 | Train Acc: 0.7606
 Site-cartoon                       | Train Loss: 0.8690 | Train Acc: 0.7083
Average Train Accuracy: 0.9081
============ Train epoch 28 ============
 Site-art_painting                  | Train Loss: 0.2377 | Train Acc: 0.9444
 Site-art_painting                  | Train Loss: 0.4326 | Train Acc: 0.8696
 Site-art_painting                  | Train Loss: 0.3038 | Train Acc: 0.8667
 Site-art_painting                  | Train Loss: 0.0926 | Train Acc: 0.9474
 Site-art_painting                  | Train Loss: 0.2615 | Train Acc: 0.9200
 Site-art_painting                  | Train Loss: 0.1673 | Train Acc: 0.9688
 Site-art_painting                  | Train Loss: 0.1760 | Train Acc: 0.9277
 Site-art_painting                  | Train Loss: 0.1235 | Train Acc: 0.9720
 Site-art_painting                  | Train Loss: 0.2108 | Train Acc: 0.9568
 Site-art_painting                  | Train Loss: 0.1146 | Train Acc: 0.9778
 Site-photo                         | Train Loss: 0.0007 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0192 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0087 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0470 | Train Acc: 0.9886
 Site-photo                         | Train Loss: 0.0097 | Train Acc: 0.9936
 Site-sketch                        | Train Loss: 0.8478 | Train Acc: 0.7143
 Site-sketch                        | Train Loss: 0.7829 | Train Acc: 0.7324
 Site-cartoon                       | Train Loss: 0.7156 | Train Acc: 0.7500
Average Train Accuracy: 0.9183
============ Train epoch 29 ============
 Site-art_painting                  | Train Loss: 0.3409 | Train Acc: 0.8889
 Site-art_painting                  | Train Loss: 0.2809 | Train Acc: 0.9565
 Site-art_painting                  | Train Loss: 0.5791 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 0.1815 | Train Acc: 0.9737
 Site-art_painting                  | Train Loss: 0.2430 | Train Acc: 0.9200
 Site-art_painting                  | Train Loss: 0.2462 | Train Acc: 0.9219
 Site-art_painting                  | Train Loss: 0.2074 | Train Acc: 0.9639
 Site-art_painting                  | Train Loss: 0.1333 | Train Acc: 0.9533
 Site-art_painting                  | Train Loss: 0.1762 | Train Acc: 0.9568
 Site-art_painting                  | Train Loss: 0.1313 | Train Acc: 0.9833
 Site-photo                         | Train Loss: 0.0009 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0049 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0065 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0477 | Train Acc: 0.9773
 Site-photo                         | Train Loss: 0.0030 | Train Acc: 1.0000
 Site-sketch                        | Train Loss: 0.6845 | Train Acc: 0.7857
 Site-sketch                        | Train Loss: 0.7033 | Train Acc: 0.7746
 Site-cartoon                       | Train Loss: 0.6081 | Train Acc: 0.6667
Average Train Accuracy: 0.9198
============ Train epoch 30 ============
 Site-art_painting                  | Train Loss: 0.3849 | Train Acc: 0.8889
 Site-art_painting                  | Train Loss: 0.4703 | Train Acc: 0.8261
 Site-art_painting                  | Train Loss: 0.3003 | Train Acc: 0.9000
 Site-art_painting                  | Train Loss: 0.3842 | Train Acc: 0.9211
 Site-art_painting                  | Train Loss: 0.3017 | Train Acc: 0.9200
 Site-art_painting                  | Train Loss: 0.1863 | Train Acc: 0.9375
 Site-art_painting                  | Train Loss: 0.2236 | Train Acc: 0.9398
 Site-art_painting                  | Train Loss: 0.1665 | Train Acc: 0.9533
 Site-art_painting                  | Train Loss: 0.1445 | Train Acc: 0.9784
 Site-art_painting                  | Train Loss: 0.1123 | Train Acc: 0.9944
 Site-photo                         | Train Loss: 0.0010 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0304 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0046 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0899 | Train Acc: 0.9773
 Site-photo                         | Train Loss: 0.0019 | Train Acc: 1.0000
 Site-sketch                        | Train Loss: 0.7007 | Train Acc: 0.8571
 Site-sketch                        | Train Loss: 0.7955 | Train Acc: 0.6901
 Site-cartoon                       | Train Loss: 0.6534 | Train Acc: 0.7361
Average Train Accuracy: 0.9178
============ Train epoch 31 ============
 Site-art_painting                  | Train Loss: 0.2414 | Train Acc: 0.9444
 Site-art_painting                  | Train Loss: 0.4074 | Train Acc: 0.8696
 Site-art_painting                  | Train Loss: 0.2732 | Train Acc: 0.9333
 Site-art_painting                  | Train Loss: 0.0941 | Train Acc: 0.9737
 Site-art_painting                  | Train Loss: 0.2377 | Train Acc: 0.9200
 Site-art_painting                  | Train Loss: 0.1426 | Train Acc: 0.9531
 Site-art_painting                  | Train Loss: 0.2018 | Train Acc: 0.9639
 Site-art_painting                  | Train Loss: 0.1159 | Train Acc: 0.9626
 Site-art_painting                  | Train Loss: 0.1463 | Train Acc: 0.9568
 Site-art_painting                  | Train Loss: 0.1332 | Train Acc: 0.9667
 Site-photo                         | Train Loss: 0.0008 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0085 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0120 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0968 | Train Acc: 0.9773
 Site-photo                         | Train Loss: 0.0013 | Train Acc: 1.0000
 Site-sketch                        | Train Loss: 0.7981 | Train Acc: 0.7143
 Site-sketch                        | Train Loss: 0.7313 | Train Acc: 0.7394
 Site-cartoon                       | Train Loss: 0.6780 | Train Acc: 0.7222
Average Train Accuracy: 0.9221
============ Train epoch 32 ============
 Site-art_painting                  | Train Loss: 0.3405 | Train Acc: 0.8889
 Site-art_painting                  | Train Loss: 0.3796 | Train Acc: 0.9130
 Site-art_painting                  | Train Loss: 0.3407 | Train Acc: 0.9000
 Site-art_painting                  | Train Loss: 0.1678 | Train Acc: 0.9211
 Site-art_painting                  | Train Loss: 0.2554 | Train Acc: 0.9400
 Site-art_painting                  | Train Loss: 0.2094 | Train Acc: 0.9531
 Site-art_painting                  | Train Loss: 0.2672 | Train Acc: 0.9036
 Site-art_painting                  | Train Loss: 0.1261 | Train Acc: 0.9533
 Site-art_painting                  | Train Loss: 0.1152 | Train Acc: 0.9784
 Site-art_painting                  | Train Loss: 0.1165 | Train Acc: 0.9722
 Site-photo                         | Train Loss: 0.0007 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0215 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0107 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0683 | Train Acc: 0.9886
 Site-photo                         | Train Loss: 0.0019 | Train Acc: 1.0000
 Site-sketch                        | Train Loss: 0.8450 | Train Acc: 0.6429
 Site-sketch                        | Train Loss: 0.6467 | Train Acc: 0.7958
 Site-cartoon                       | Train Loss: 0.7917 | Train Acc: 0.7639
Average Train Accuracy: 0.9175
============ Train epoch 33 ============
 Site-art_painting                  | Train Loss: 0.1955 | Train Acc: 0.9444
 Site-art_painting                  | Train Loss: 0.4322 | Train Acc: 0.8261
 Site-art_painting                  | Train Loss: 0.3340 | Train Acc: 0.9000
 Site-art_painting                  | Train Loss: 0.5024 | Train Acc: 0.9474
 Site-art_painting                  | Train Loss: 0.2899 | Train Acc: 0.9000
 Site-art_painting                  | Train Loss: 0.1506 | Train Acc: 0.9688
 Site-art_painting                  | Train Loss: 0.2332 | Train Acc: 0.9277
 Site-art_painting                  | Train Loss: 0.1124 | Train Acc: 0.9907
 Site-art_painting                  | Train Loss: 0.1655 | Train Acc: 0.9712
 Site-art_painting                  | Train Loss: 0.1331 | Train Acc: 0.9722
 Site-photo                         | Train Loss: 0.0012 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0403 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0019 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0893 | Train Acc: 0.9773
 Site-photo                         | Train Loss: 0.0013 | Train Acc: 1.0000
 Site-sketch                        | Train Loss: 0.8098 | Train Acc: 0.7857
 Site-sketch                        | Train Loss: 0.6649 | Train Acc: 0.7465
 Site-cartoon                       | Train Loss: 0.8369 | Train Acc: 0.7500
Average Train Accuracy: 0.9227
============ Train epoch 34 ============
 Site-art_painting                  | Train Loss: 0.3356 | Train Acc: 0.8889
 Site-art_painting                  | Train Loss: 0.6015 | Train Acc: 0.7826
 Site-art_painting                  | Train Loss: 0.2516 | Train Acc: 0.9333
 Site-art_painting                  | Train Loss: 0.2302 | Train Acc: 0.8947
 Site-art_painting                  | Train Loss: 0.1547 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.1620 | Train Acc: 0.9688
 Site-art_painting                  | Train Loss: 0.1996 | Train Acc: 0.9398
 Site-art_painting                  | Train Loss: 0.1416 | Train Acc: 0.9907
 Site-art_painting                  | Train Loss: 0.1442 | Train Acc: 0.9712
 Site-art_painting                  | Train Loss: 0.1371 | Train Acc: 0.9833
 Site-photo                         | Train Loss: 0.0010 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0098 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0208 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0531 | Train Acc: 0.9773
 Site-photo                         | Train Loss: 0.0019 | Train Acc: 1.0000
 Site-sketch                        | Train Loss: 0.7229 | Train Acc: 0.7143
 Site-sketch                        | Train Loss: 0.7124 | Train Acc: 0.7394
 Site-cartoon                       | Train Loss: 0.7231 | Train Acc: 0.7639
Average Train Accuracy: 0.9193
============ Train epoch 35 ============
 Site-art_painting                  | Train Loss: 0.3249 | Train Acc: 0.8889
 Site-art_painting                  | Train Loss: 0.2657 | Train Acc: 0.9130
 Site-art_painting                  | Train Loss: 0.4139 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 0.0967 | Train Acc: 0.9211
 Site-art_painting                  | Train Loss: 0.2999 | Train Acc: 0.9200
 Site-art_painting                  | Train Loss: 0.1729 | Train Acc: 0.9688
 Site-art_painting                  | Train Loss: 0.2371 | Train Acc: 0.9518
 Site-art_painting                  | Train Loss: 0.1185 | Train Acc: 0.9720
 Site-art_painting                  | Train Loss: 0.1113 | Train Acc: 0.9856
 Site-art_painting                  | Train Loss: 0.1604 | Train Acc: 0.9778
 Site-photo                         | Train Loss: 0.0008 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0381 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0164 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0919 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 0.0103 | Train Acc: 0.9936
 Site-sketch                        | Train Loss: 0.7783 | Train Acc: 0.7857
 Site-sketch                        | Train Loss: 0.6984 | Train Acc: 0.7746
 Site-cartoon                       | Train Loss: 0.7999 | Train Acc: 0.6806
Average Train Accuracy: 0.9185
============ Train epoch 36 ============
 Site-art_painting                  | Train Loss: 0.2054 | Train Acc: 0.9444
 Site-art_painting                  | Train Loss: 0.3696 | Train Acc: 0.8696
 Site-art_painting                  | Train Loss: 0.2913 | Train Acc: 0.9000
 Site-art_painting                  | Train Loss: 0.1108 | Train Acc: 0.9474
 Site-art_painting                  | Train Loss: 0.2653 | Train Acc: 0.9000
 Site-art_painting                  | Train Loss: 0.1383 | Train Acc: 0.9688
 Site-art_painting                  | Train Loss: 0.2521 | Train Acc: 0.9398
 Site-art_painting                  | Train Loss: 0.1394 | Train Acc: 0.9439
 Site-art_painting                  | Train Loss: 0.1370 | Train Acc: 0.9712
 Site-art_painting                  | Train Loss: 0.1315 | Train Acc: 0.9722
 Site-photo                         | Train Loss: 0.0006 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0295 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0075 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0893 | Train Acc: 0.9886
 Site-photo                         | Train Loss: 0.0392 | Train Acc: 0.9936
 Site-sketch                        | Train Loss: 0.7353 | Train Acc: 0.6429
 Site-sketch                        | Train Loss: 0.6987 | Train Acc: 0.7746
 Site-cartoon                       | Train Loss: 0.9872 | Train Acc: 0.7222
Average Train Accuracy: 0.9155
============ Train epoch 37 ============
 Site-art_painting                  | Train Loss: 0.3019 | Train Acc: 0.8889
 Site-art_painting                  | Train Loss: 0.3336 | Train Acc: 0.8696
 Site-art_painting                  | Train Loss: 0.3933 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 0.0731 | Train Acc: 0.9737
 Site-art_painting                  | Train Loss: 0.2010 | Train Acc: 0.9600
 Site-art_painting                  | Train Loss: 0.1501 | Train Acc: 0.9531
 Site-art_painting                  | Train Loss: 0.1773 | Train Acc: 0.9639
 Site-art_painting                  | Train Loss: 0.1481 | Train Acc: 0.9626
 Site-art_painting                  | Train Loss: 0.1361 | Train Acc: 0.9856
 Site-art_painting                  | Train Loss: 0.1073 | Train Acc: 0.9889
 Site-photo                         | Train Loss: 0.0010 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0155 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0039 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0573 | Train Acc: 0.9773
 Site-photo                         | Train Loss: 0.0018 | Train Acc: 1.0000
 Site-sketch                        | Train Loss: 0.7882 | Train Acc: 0.7857
 Site-sketch                        | Train Loss: 0.6847 | Train Acc: 0.7958
 Site-cartoon                       | Train Loss: 0.7335 | Train Acc: 0.7222
Average Train Accuracy: 0.9256
 Best site-art_painting              | Epoch:37 | Val Acc: 0.8889
 Best site-art_painting              | Epoch:37 | Val Acc: 0.8696
 Best site-art_painting              | Epoch:37 | Val Acc: 0.8333
 Best site-art_painting              | Epoch:37 | Val Acc: 0.9737
 Best site-art_painting              | Epoch:37 | Val Acc: 0.9600
 Best site-art_painting              | Epoch:37 | Val Acc: 0.9531
 Best site-art_painting              | Epoch:37 | Val Acc: 0.9639
 Best site-art_painting              | Epoch:37 | Val Acc: 0.9626
 Best site-art_painting              | Epoch:37 | Val Acc: 0.9856
 Best site-art_painting              | Epoch:37 | Val Acc: 0.9889
 Best site-photo                     | Epoch:37 | Val Acc: 1.0000
 Best site-photo                     | Epoch:37 | Val Acc: 1.0000
 Best site-photo                     | Epoch:37 | Val Acc: 1.0000
 Best site-photo                     | Epoch:37 | Val Acc: 0.9773
 Best site-photo                     | Epoch:37 | Val Acc: 1.0000
 Best site-sketch                    | Epoch:37 | Val Acc: 0.7857
 Best site-sketch                    | Epoch:37 | Val Acc: 0.7958
 Best site-cartoon                   | Epoch:37 | Val Acc: 0.7222
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_1_shuffle/harmo-fl...
============ Train epoch 38 ============
 Site-art_painting                  | Train Loss: 0.2141 | Train Acc: 0.9444
 Site-art_painting                  | Train Loss: 0.3109 | Train Acc: 0.8696
 Site-art_painting                  | Train Loss: 0.2844 | Train Acc: 0.8667
 Site-art_painting                  | Train Loss: 0.1116 | Train Acc: 0.9737
 Site-art_painting                  | Train Loss: 0.3356 | Train Acc: 0.9400
 Site-art_painting                  | Train Loss: 0.1548 | Train Acc: 0.9531
 Site-art_painting                  | Train Loss: 0.2280 | Train Acc: 0.9036
 Site-art_painting                  | Train Loss: 0.1432 | Train Acc: 0.9813
 Site-art_painting                  | Train Loss: 0.1349 | Train Acc: 0.9784
 Site-art_painting                  | Train Loss: 0.1196 | Train Acc: 0.9778
 Site-photo                         | Train Loss: 0.0009 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0078 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0224 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0596 | Train Acc: 0.9773
 Site-photo                         | Train Loss: 0.0012 | Train Acc: 1.0000
 Site-sketch                        | Train Loss: 0.6563 | Train Acc: 0.6429
 Site-sketch                        | Train Loss: 0.7033 | Train Acc: 0.7746
 Site-cartoon                       | Train Loss: 0.7801 | Train Acc: 0.7778
Average Train Accuracy: 0.9201
============ Train epoch 39 ============
 Site-art_painting                  | Train Loss: 0.3129 | Train Acc: 0.8889
 Site-art_painting                  | Train Loss: 0.5505 | Train Acc: 0.8261
 Site-art_painting                  | Train Loss: 0.2880 | Train Acc: 0.9000
 Site-art_painting                  | Train Loss: 0.1401 | Train Acc: 0.9474
 Site-art_painting                  | Train Loss: 0.2178 | Train Acc: 0.9200
 Site-art_painting                  | Train Loss: 0.2377 | Train Acc: 0.9219
 Site-art_painting                  | Train Loss: 0.2550 | Train Acc: 0.9518
 Site-art_painting                  | Train Loss: 0.1336 | Train Acc: 0.9533
 Site-art_painting                  | Train Loss: 0.1242 | Train Acc: 0.9784
 Site-art_painting                  | Train Loss: 0.1256 | Train Acc: 0.9778
 Site-photo                         | Train Loss: 0.0007 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0085 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0074 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0792 | Train Acc: 0.9773
 Site-photo                         | Train Loss: 0.0015 | Train Acc: 1.0000
 Site-sketch                        | Train Loss: 0.8103 | Train Acc: 0.7143
 Site-sketch                        | Train Loss: 0.6743 | Train Acc: 0.7746
 Site-cartoon                       | Train Loss: 0.6843 | Train Acc: 0.7500
Average Train Accuracy: 0.9156
============ Train epoch 40 ============
 Site-art_painting                  | Train Loss: 0.2711 | Train Acc: 0.8889
 Site-art_painting                  | Train Loss: 0.5242 | Train Acc: 0.8696
 Site-art_painting                  | Train Loss: 0.2608 | Train Acc: 0.9333
 Site-art_painting                  | Train Loss: 0.0579 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.2608 | Train Acc: 0.9400
 Site-art_painting                  | Train Loss: 0.1885 | Train Acc: 0.9062
 Site-art_painting                  | Train Loss: 0.1628 | Train Acc: 0.9518
 Site-art_painting                  | Train Loss: 0.1389 | Train Acc: 0.9720
 Site-art_painting                  | Train Loss: 0.1305 | Train Acc: 0.9712
 Site-art_painting                  | Train Loss: 0.1059 | Train Acc: 0.9944
 Site-photo                         | Train Loss: 0.0006 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0069 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0177 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.1000 | Train Acc: 0.9773
 Site-photo                         | Train Loss: 0.0015 | Train Acc: 1.0000
 Site-sketch                        | Train Loss: 0.8839 | Train Acc: 0.5000
 Site-sketch                        | Train Loss: 0.6500 | Train Acc: 0.8099
 Site-cartoon                       | Train Loss: 0.7337 | Train Acc: 0.6528
Average Train Accuracy: 0.9082
============ Train epoch 41 ============
 Site-art_painting                  | Train Loss: 0.2467 | Train Acc: 0.9444
 Site-art_painting                  | Train Loss: 0.3960 | Train Acc: 0.8696
 Site-art_painting                  | Train Loss: 0.4346 | Train Acc: 0.9000
 Site-art_painting                  | Train Loss: 0.1672 | Train Acc: 0.9211
 Site-art_painting                  | Train Loss: 0.2266 | Train Acc: 0.9600
 Site-art_painting                  | Train Loss: 0.1234 | Train Acc: 0.9844
 Site-art_painting                  | Train Loss: 0.1394 | Train Acc: 0.9759
 Site-art_painting                  | Train Loss: 0.1528 | Train Acc: 0.9533
 Site-art_painting                  | Train Loss: 0.1280 | Train Acc: 0.9568
 Site-art_painting                  | Train Loss: 0.1356 | Train Acc: 0.9556
 Site-photo                         | Train Loss: 0.0007 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0071 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0047 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0321 | Train Acc: 0.9886
 Site-photo                         | Train Loss: 0.0027 | Train Acc: 1.0000
 Site-sketch                        | Train Loss: 0.7713 | Train Acc: 0.7143
 Site-sketch                        | Train Loss: 0.7144 | Train Acc: 0.7606
 Site-cartoon                       | Train Loss: 0.7785 | Train Acc: 0.7083
Average Train Accuracy: 0.9218
============ Train epoch 42 ============
 Site-art_painting                  | Train Loss: 0.2947 | Train Acc: 0.9444
 Site-art_painting                  | Train Loss: 0.2757 | Train Acc: 0.9130
 Site-art_painting                  | Train Loss: 0.3616 | Train Acc: 0.9333
 Site-art_painting                  | Train Loss: 0.1416 | Train Acc: 0.9211
 Site-art_painting                  | Train Loss: 0.2617 | Train Acc: 0.9000
 Site-art_painting                  | Train Loss: 0.1419 | Train Acc: 0.9531
 Site-art_painting                  | Train Loss: 0.1749 | Train Acc: 0.9639
 Site-art_painting                  | Train Loss: 0.1091 | Train Acc: 0.9720
 Site-art_painting                  | Train Loss: 0.1505 | Train Acc: 0.9640
 Site-art_painting                  | Train Loss: 0.0921 | Train Acc: 0.9944
 Site-photo                         | Train Loss: 0.0024 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0256 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0249 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.0735 | Train Acc: 0.9886
 Site-photo                         | Train Loss: 0.0013 | Train Acc: 1.0000
 Site-sketch                        | Train Loss: 0.8242 | Train Acc: 0.7143
 Site-sketch                        | Train Loss: 0.6146 | Train Acc: 0.7887
 Site-cartoon                       | Train Loss: 0.7854 | Train Acc: 0.7222
Average Train Accuracy: 0.9252
============ Train epoch 43 ============
 Site-art_painting                  | Train Loss: 0.2525 | Train Acc: 0.9444
 Site-art_painting                  | Train Loss: 0.3103 | Train Acc: 0.9130
 Site-art_painting                  | Train Loss: 0.5138 | Train Acc: 0.9000
 Site-art_painting                  | Train Loss: 0.0883 | Train Acc: 0.9474
 Site-art_painting                  | Train Loss: 0.1740 | Train Acc: 0.9600
 Site-art_painting                  | Train Loss: 0.1210 | Train Acc: 0.9688
 Site-art_painting                  | Train Loss: 0.3004 | Train Acc: 0.9518
 Site-art_painting                  | Train Loss: 0.1286 | Train Acc: 0.9626
 Site-art_painting                  | Train Loss: 0.1638 | Train Acc: 0.9496
 Site-art_painting                  | Train Loss: 0.1475 | Train Acc: 0.9722
 Site-photo                         | Train Loss: 0.0006 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0073 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0038 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0612 | Train Acc: 0.9886
 Site-photo                         | Train Loss: 0.0018 | Train Acc: 1.0000
 Site-sketch                        | Train Loss: 0.7484 | Train Acc: 0.7143
 Site-sketch                        | Train Loss: 0.7154 | Train Acc: 0.7606
 Site-cartoon                       | Train Loss: 0.5957 | Train Acc: 0.7361
Average Train Accuracy: 0.9261
 Best site-art_painting              | Epoch:43 | Val Acc: 0.9444
 Best site-art_painting              | Epoch:43 | Val Acc: 0.9130
 Best site-art_painting              | Epoch:43 | Val Acc: 0.9000
 Best site-art_painting              | Epoch:43 | Val Acc: 0.9474
 Best site-art_painting              | Epoch:43 | Val Acc: 0.9600
 Best site-art_painting              | Epoch:43 | Val Acc: 0.9688
 Best site-art_painting              | Epoch:43 | Val Acc: 0.9518
 Best site-art_painting              | Epoch:43 | Val Acc: 0.9626
 Best site-art_painting              | Epoch:43 | Val Acc: 0.9496
 Best site-art_painting              | Epoch:43 | Val Acc: 0.9722
 Best site-photo                     | Epoch:43 | Val Acc: 1.0000
 Best site-photo                     | Epoch:43 | Val Acc: 1.0000
 Best site-photo                     | Epoch:43 | Val Acc: 1.0000
 Best site-photo                     | Epoch:43 | Val Acc: 0.9886
 Best site-photo                     | Epoch:43 | Val Acc: 1.0000
